"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
440,525012,7.48013766824466853e-01,275,7.58567874624845095e-01,198,7.12599229350820207e-01,214,33442.16911974549
460,540045,8.23285772802033300e-01,223,6.85933449360774494e-01,239,7.70258174833688858e-01,299,34396.010747994296
480,559095,8.84939987044935039e-01,246,7.68674858659402993e-01,303,7.89019878425483712e-01,237,35561.90153553337
500,571680,8.53231474131556644e-01,240,7.59587406096269402e-01,200,8.66047766819395548e-01,241,36404.853476132266
520,586980,8.62864324751322687e-01,243,8.25774037727430632e-01,243,9.00115686494010414e-01,243,37364.267085636035
540,602280,9.06824254523291406e-01,243,8.59955362635746345e-01,243,8.81247619892762790e-01,243,38324.01597613841
560,617580,8.85394377214517858e-01,243,8.43130391607929242e-01,243,8.66678251939806410e-01,243,39283.21488944534
580,632880,8.92852693557723232e-01,243,8.26336880315874156e-01,243,9.03346600379309028e-01,243,40242.102679555304
600,648180,8.87781722399201945e-01,243,8.50057525197241537e-01,243,8.67781961854594441e-01,243,41270.5020978041
620,663480,8.92226485310498196e-01,243,8.70810048346880028e-01,243,9.16981445204154255e-01,243,42231.380108722486
640,678780,8.85481119399676775e-01,243,8.52473466197201657e-01,243,8.67439036744722780e-01,243,43191.38891941402
660,694080,8.77226830716630879e-01,243,8.58384223526342360e-01,243,8.97835801517292476e-01,243,44151.61566448584
680,709380,8.67051650605725643e-01,243,8.27869740077067262e-01,243,8.98239999001156364e-01,243,45110.87612584606
700,724680,9.18648835117589768e-01,243,8.43122728841926183e-01,243,8.80378652061056033e-01,243,46138.78880616743
720,739980,8.74826197999629129e-01,243,8.73986188605826997e-01,243,8.88685211584107071e-01,243,47099.35295482911
740,755280,8.90549675852330358e-01,243,8.39982713841771811e-01,243,8.75331807038512766e-01,243,48058.82545042224
760,770580,8.76714911113263717e-01,243,8.67592073516647133e-01,243,8.55479748817946972e-01,243,49016.73457409628
780,785880,8.89394598051253871e-01,243,8.46402106600013582e-01,243,8.90613133322005313e-01,243,49976.09138161689
800,801180,8.74962891428244238e-01,243,8.29897765580542179e-01,243,8.64176515849415017e-01,243,51003.57389701996
820,816480,8.95426039656769035e-01,243,8.23228248973468468e-01,243,8.67143030189838071e-01,243,51964.47599761002
840,831780,8.91526046687992846e-01,243,8.27808830394692219e-01,243,8.89771020214459196e-01,243,52923.79921396822
860,847080,8.51145751921412508e-01,243,8.49421025979256172e-01,243,8.77871383129669169e-01,243,53882.55186477862
880,862380,8.83380075168394341e-01,243,8.28631425235806240e-01,243,8.98590841530233941e-01,243,54841.9632983394
900,877680,8.92260404969564158e-01,243,8.41433357645735458e-01,243,8.63020596518344840e-01,243,55870.68916833587
920,892980,8.67712177870249790e-01,243,8.64342741541854975e-01,243,8.90529619972900366e-01,243,56831.52906983718
940,908280,9.11435878414937894e-01,243,8.84632262149255499e-01,243,8.64952899162924171e-01,243,57790.181907299906
960,920369,8.53262518388127278e-01,227,8.15821677182602567e-01,243,8.98510943961121078e-01,243,59123.05770097114
980,929987,,,8.29860281709076220e-01,243,9.10233310836058407e-01,242,60637.56665758975
1000,934832,,,8.25815604664716263e-01,243,,,61547.39376085065
