"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,858,5.02989401762077404e-01,10,3.44341575404038702e-01,4,9.74486556155680639e-02,141,9.029531172476709
1,921,,,,,7.20331710655485041e-02,11,9.651070484891534
2,1026,,,,,4.54470423701547610e-01,18,10.677457301877439
3,1110,,,,,4.80172981537124011e-01,14,11.50169590394944
20,35082,7.40377645273546992e-01,625,7.71096397062313921e-01,544,7.68901985777117325e-01,630,359.4032275201753
40,66531,7.85179861461055562e-01,575,7.59906779698227286e-01,484,7.48079652322105715e-01,480,682.7305587297305
60,97902,7.52942152716756130e-01,441,7.64981046548017130e-01,548,7.67038643674778919e-01,519,1004.6371308090165
80,130512,7.42519369641520766e-01,469,7.47498863715989503e-01,577,7.59399050051154600e-01,487,1338.7600129311904
100,160191,7.56321867889023780e-01,382,7.25187625845527761e-01,379,7.49060583555681947e-01,503,1641.4490687185898
120,171783,7.51256940363200343e-01,138,7.73104339047498312e-01,244,7.05784900818991368e-01,184,1760.4662244981155
140,187602,7.57709627288951082e-01,178,7.39009927457119797e-01,144,7.61493591383236357e-01,252,1923.8941386500373
160,194613,7.59903949744701102e-01,125,7.10665447146806351e-01,142,7.56642402083161247e-01,112,1995.1047115139663
180,200214,6.75893192298636647e-01,135,7.60031028006115328e-01,143,7.49915088276378317e-01,89,2052.6325088879094
200,207954,7.87641613516516514e-01,158,7.33786832192800276e-01,147,7.51453379665485421e-01,105,2132.0097696026787
220,214908,7.31261140050904812e-01,115,7.61515388421806660e-01,111,7.64114779854163984e-01,87,2203.4907005187124
240,220839,7.48868941705689628e-01,88,7.62648116470869719e-01,95,7.31152594263420608e-01,71,2264.261265602894
260,227187,7.40341314913884885e-01,151,7.22956995858900719e-01,101,7.69312081631262523e-01,107,2329.586794081144
280,235221,7.68949043255302001e-01,135,7.31173455315948795e-01,128,7.51706620830286054e-01,162,2411.333865987137
300,242718,7.34868324360810954e-01,119,7.89258845029809253e-01,119,7.57406123232106210e-01,119,2488.178087283857
320,248673,7.54075270809423381e-01,112,7.50106272270764762e-01,95,7.61703040122717945e-01,106,2549.261288384907
340,255141,7.87907164844713570e-01,114,7.62452950011339059e-01,103,7.45095653218959875e-01,114,2616.622420960106
360,262185,7.54812289433668293e-01,107,7.55957215215051548e-01,112,7.55495217280697906e-01,81,2688.176768223755
380,269103,7.52336116720450199e-01,118,7.53667975196308793e-01,87,7.54730806600389825e-01,107,2759.3622535569593
400,276723,7.49008735717105134e-01,121,7.59835660341359631e-01,96,7.79725979087536825e-01,111,2837.664303014986
420,282615,7.71249592469959278e-01,94,7.62151033607835759e-01,81,7.60483276521548346e-01,93,2898.315438311547
440,288123,7.66203816936573801e-01,88,6.93000797914408051e-01,82,6.93204537901945472e-01,95,2955.0842534499243
460,295059,6.83912090609542167e-01,110,7.57207846247584304e-01,243,7.56305599949032903e-01,169,3025.7986247409135
480,309612,7.92457902068951503e-01,231,7.77615611877349844e-01,158,7.97951279318905748e-01,131,3174.901885489933
500,318645,7.41842976042740410e-01,144,8.42658757101855560e-01,120,8.81888642241246523e-01,122,3267.7549598552287
520,326265,9.29579869358044930e-01,121,9.14344686352003611e-01,121,8.69727769895913050e-01,121,3346.0401179231703
540,333885,8.99191083672351010e-01,121,9.04135189199821721e-01,121,8.69866175326345581e-01,121,3424.5255058752373
560,341505,8.95524603082543003e-01,121,9.15073758463850750e-01,121,8.94825948742292820e-01,121,3502.437364748679
580,349125,8.96333429990071040e-01,121,9.13943553071766002e-01,121,8.14272936176067441e-01,121,3580.4307201700285
600,356745,8.93472212027339063e-01,121,9.13829661060904352e-01,121,8.28637806246788067e-01,121,3658.4708724003285
620,364365,9.19441069518803444e-01,121,8.71614270054977047e-01,121,8.96177837438655200e-01,121,3736.369866509922
640,371985,9.09326211626546699e-01,121,9.01670320333651798e-01,121,8.90966980238793171e-01,121,3814.2583386972547
660,379605,8.90618302279102436e-01,121,8.71826766574289813e-01,121,8.79508338240321819e-01,121,3893.3421773025766
680,387225,8.91903133060465758e-01,121,9.11062177841886478e-01,121,8.84776572985383702e-01,121,3971.831277436577
700,394845,8.99393463993916620e-01,121,9.26183495368109400e-01,121,8.85684429265556572e-01,121,4049.4102318398654
720,402465,9.12968746396015218e-01,121,8.86178966796091538e-01,121,8.97043396336105525e-01,121,4127.2578319376335
740,410085,9.15492414006952027e-01,121,9.00473253008513774e-01,121,8.99851187658167517e-01,121,4205.618351103738
760,417705,9.11557150469177402e-01,121,9.00534502730101716e-01,121,8.80328338168700486e-01,121,4283.9718657862395
780,425325,9.11427028521014870e-01,121,8.51701500727812255e-01,121,8.69272027294644700e-01,121,4361.585396435112
