"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,186,4.91525423728813582e-01,29,4.15486139490998163e-01,4,5.69994052819848718e-01,6,2.5300446934998035
1,189,2.50000000000000000e-01,1,,,,,2.5717476112768054
2,192,2.50000000000000000e-01,1,,,,,2.6042611179873347
3,201,2.50000000000000000e-01,2,,,,,2.695420420728624
20,41142,7.55905383265611630e-01,658,7.67259078415958085e-01,761,7.54394014617818409e-01,716,421.1781135322526
40,85884,7.55170680178683051e-01,712,7.66888386094080610e-01,711,7.68423876328529931e-01,763,880.8896237909794
60,122547,7.50187457966861260e-01,631,7.26885888104266797e-01,582,7.51976062772869547e-01,652,1255.7651068661362
80,164874,7.49339197901322196e-01,662,7.83955755375959185e-01,672,7.45692935779730726e-01,627,1687.5314516890794
100,204489,7.40699969192778473e-01,488,7.27447586681027047e-01,629,7.27265683301490662e-01,450,2093.750476429239
120,214653,7.69200255936858368e-01,203,7.60213112656946577e-01,162,7.69316529775676106e-01,197,2197.796414400451
140,228111,7.70704101674742570e-01,186,7.38610461257837470e-01,214,7.24289355868712459e-01,132,2335.8024893356487
160,237114,7.07110126571528608e-01,149,6.99550543471786690e-01,143,7.39182029593638656e-01,157,2427.8381884424016
180,254793,7.86763269347621197e-01,334,7.69089085123428440e-01,281,7.55375367926778951e-01,198,2608.556864096783
200,272298,7.39418662628082091e-01,241,7.35841858275452787e-01,278,7.70634863934291925e-01,173,2788.1198845617473
220,285327,7.60322284218219679e-01,208,7.76518695538119474e-01,207,6.75526666198398518e-01,256,2921.753134077415
240,301395,7.58237281556165765e-01,166,7.47046250670496681e-01,256,7.35097527134104145e-01,357,3085.609599390067
260,318837,7.52161623375039223e-01,228,7.12391089907574049e-01,277,7.52501865918998480e-01,252,3264.4757114285603
280,329592,7.52866673694261523e-01,179,7.65540566494726238e-01,171,7.73595874682197926e-01,320,3374.4347386406735
300,341265,7.69566455328488219e-01,171,7.36861390458239063e-01,186,7.29595148255638648e-01,286,3494.2532586082816
320,353898,7.49259675227945676e-01,210,7.68677793538064313e-01,201,7.49035227280011262e-01,217,3623.0918239755556
340,362325,7.56054302724346927e-01,176,7.70980009212592465e-01,134,7.04479227557519350e-01,268,3709.431599725038
360,373452,7.53285792173058466e-01,140,7.63692806590513751e-01,177,7.56137934515040966e-01,170,3822.7803270583972
380,383379,7.77294421402898728e-01,210,7.28548397091928202e-01,126,7.55101616014514421e-01,195,3924.523624381982
400,396201,7.75644389637621612e-01,182,7.82389614362485775e-01,147,7.52406671625958978e-01,204,4056.4590582810342
420,408069,7.67946996977812657e-01,149,7.60206641215460222e-01,134,7.63700420796325607e-01,189,4178.428252631798
