"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
780,733089,8.90323732561393189e-01,243,8.92875848715274700e-01,243,9.13961890118901166e-01,243,34968.364289869554
800,748389,8.63196521203719147e-01,226,9.00222407397484270e-01,243,9.11329266833660223e-01,237,35687.65089843329
820,763689,8.66174910739698767e-01,228,8.99916757146286495e-01,243,9.10833637024317078e-01,243,36457.52608181164
840,778989,8.58128583392480770e-01,222,8.72032020361652283e-01,243,9.12206894434832605e-01,228,37176.58483104035
860,794289,8.91079764765861260e-01,232,8.82408709409340908e-01,243,8.57554971554026046e-01,243,37896.5134766018
880,809589,8.90702018643507620e-01,232,8.77326237038944523e-01,243,8.93034513883188663e-01,243,38616.028159230016
900,824889,8.76004191431764889e-01,237,8.78979406897968163e-01,243,8.66363407553167320e-01,243,39336.2763950713
920,840189,8.55074409934249324e-01,243,8.80887709580677303e-01,243,8.75957656095665227e-01,243,40106.12272648513
940,855489,8.61007018154701376e-01,243,8.97434100809738400e-01,243,8.87633088181610019e-01,243,40825.39331204258
960,870789,9.06861668369297491e-01,243,8.99743062867804477e-01,243,8.73734355950573027e-01,237,41544.30563529488
980,886089,8.27422919542489366e-01,222,9.03154488483895568e-01,243,8.95857968123991988e-01,243,42263.55365391262
1000,896346,8.21063586306601700e-01,219,8.93239482387784278e-01,243,8.85882607399259503e-01,241,43197.3531283373
