"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,21,4.16666666666666685e-01,2,3.75000000000000000e-01,2,3.75000000000000000e-01,2,33.95781660825014
1,24,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,33.969957954250276
2,27,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,33.974310629069805
3,36,,,3.75000000000000000e-01,2,2.50000000000000000e-01,1,34.049418883398175
20,27270,7.51568893380906378e-01,370,7.39408694286777912e-01,505,7.46118262019351275e-01,435,857.6582835456356
40,62904,7.52138349248768656e-01,476,7.59796224415939081e-01,566,7.57643536375250060e-01,505,1917.3884995961562
60,96201,7.61446630463466723e-01,558,7.73901110406228887e-01,529,7.84685925485950841e-01,581,2959.422150316648
80,127374,7.48250777405179535e-01,491,7.41918489690327143e-01,495,7.40729961354478106e-01,420,3882.1020371438935
100,155253,7.45382653597609246e-01,279,7.50345562193800553e-01,443,7.64505835172916703e-01,262,4744.45425966382
120,165786,7.83174721198389712e-01,190,7.30995513841956046e-01,168,7.52224678609744735e-01,84,5064.34657358285
140,172218,7.11632707491831051e-01,101,7.69733346218024694e-01,103,7.15272181666815943e-01,264,5250.306130733341
160,177876,7.37483341040668150e-01,109,7.07616431686574066e-01,90,7.73626648395674854e-01,231,5430.193062989041
180,184527,7.77096526341120697e-01,108,7.54130714480332309e-01,102,6.15285559173379015e-01,329,5651.769023939967
200,193944,7.59995661586056137e-01,112,7.69115564477543590e-01,105,7.59093744622231115e-01,150,5929.025574339554
220,202638,7.48984925952073777e-01,76,7.60831952762305197e-01,131,7.59643402822594127e-01,138,6200.522515300661
240,210834,7.71551242431533169e-01,144,7.47852783772816498e-01,96,7.77853407789892093e-01,131,6434.459542618133
260,217320,7.16115732818615625e-01,141,7.45749376359548410e-01,104,7.11701193471236282e-01,103,6621.063105376437
280,227010,7.68466113035914500e-01,100,7.46400687024176834e-01,141,7.57181707616096156e-01,154,6934.625827701762
300,235671,7.57285420979225132e-01,102,7.62884536846717531e-01,125,7.45928925242113738e-01,138,7206.081835175864
320,243351,7.63581170443294432e-01,133,7.74550736316403587e-01,105,7.65899832774165068e-01,122,7436.0085247391835
340,249855,7.80819998206887078e-01,99,7.50610473869285033e-01,122,7.68123897735584427e-01,104,7622.651899034157
360,257184,7.58436984737817288e-01,88,7.67613151914091629e-01,95,7.51855911034682078e-01,117,7849.414114406332
380,264339,7.51246472281768551e-01,105,7.43781872288966195e-01,93,7.55025138656220673e-01,114,8075.012178990059
