"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,21,3.75000000000000000e-01,2,3.33333333333333315e-01,1,3.75000000000000000e-01,2,140.682547849603
1,24,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,140.68986373208463
2,27,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,140.69381706323475
3,36,3.33333333333333315e-01,1,3.75000000000000000e-01,2,2.50000000000000000e-01,1,140.97199174948037
20,37182,7.56516210723217619e-01,729,7.51338539896024282e-01,686,7.48610218061454336e-01,674,4655.571846506558
40,86781,7.70656686002932134e-01,788,7.69737258059572826e-01,749,7.66199988965841405e-01,780,10820.583943852223
60,133287,7.40499743087027151e-01,611,7.52037564299886330e-01,696,7.57358823881182142e-01,759,16607.581795185804
80,174921,7.74923761967042712e-01,664,7.50294023767234530e-01,677,7.44766518425222346e-01,661,21825.847874218598
100,217911,7.43368213373430953e-01,418,7.22534008342586964e-01,528,7.30332945263965416e-01,683,27225.346258307807
120,233694,7.60341061344990576e-01,271,7.77170547200620399e-01,431,7.45608528732784936e-01,211,29121.565376468003
140,245937,7.20766954748232380e-01,187,7.59831343014152560e-01,195,7.44282885519978565e-01,199,30627.642827660777
160,260223,7.53349571883042302e-01,193,6.94400230604708790e-01,218,7.10363985930311470e-01,270,32474.108539692126
180,280254,7.94486522769232928e-01,234,7.79847000937216039e-01,327,7.40506246583709893e-01,228,34920.82279413752
200,301686,7.61941594623041896e-01,220,7.62819398381288871e-01,341,7.74906155768107285e-01,258,37689.75817376282
220,317898,6.75258733040291936e-01,263,7.57336066925270224e-01,258,7.58898055452646658e-01,200,39596.65352908149
240,331053,7.44344503318080775e-01,396,7.33286945655678868e-01,209,7.29455998723453458e-01,238,41267.842802178115
260,350613,7.72890185051400724e-01,215,7.46047648114019801e-01,311,7.80797699113966903e-01,195,43697.48567537218
280,367128,7.40207814093270966e-01,290,7.27431906074540335e-01,263,7.49250431891731461e-01,263,45751.966786962934
300,387390,7.89132289946557375e-01,283,7.79847796260398463e-01,322,7.70013014072083224e-01,211,48344.876606716774
320,405423,7.47790514648568383e-01,256,7.56695233761961350e-01,287,7.60410866559092180e-01,200,50587.7475473322
340,418293,7.44987912640075800e-01,273,7.48002187443103761e-01,205,7.61992600071924708e-01,203,52109.86028508656
360,432216,7.71819700090835226e-01,194,7.64360413154766327e-01,221,7.58486122123942064e-01,192,53946.9228710318
380,446019,7.40340467149473103e-01,220,7.70067859427786439e-01,220,7.73854555085163209e-01,179,55636.90273825452
