"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,63,3.52113199593499460e-01,3,2.77777777777781856e-02,9,3.64363897539566217e-01,2,0.3100633359999998
1,66,,,2.50000000000000000e-01,1,,,0.3340507799999992
2,81,,,1.66666666666666741e-01,3,,,0.4222061909999999
