"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,21,3.33333333333333315e-01,1,3.88888888888888840e-01,1,3.75000000000000000e-01,2,0.28943493124097586
1,24,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.29704240895807743
2,27,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.3010764420032501
3,36,3.75000000000000000e-01,2,,,2.50000000000000000e-01,1,0.43213370628654957
20,35679,7.74696668817804523e-01,323,7.28644959373570433e-01,661,7.56263702500233670e-01,514,510.7622028272599
40,84807,7.60849648907347187e-01,804,7.89656535949945337e-01,780,7.63160496492100715e-01,716,1215.8648327579722
60,130854,7.53304630361916638e-01,768,7.41741692666608166e-01,731,7.45710321482321636e-01,850,1877.3404172090814
80,175395,7.48394539248397828e-01,718,7.53824732500442796e-01,707,7.54125444225311026e-01,781,2514.159249305725
100,226260,7.75646624446144739e-01,100,7.59950258886823438e-01,808,7.72128384497751452e-01,233,3240.576014969498
120,229791,7.55414364164374574e-01,59,7.14593728486760060e-01,57,7.47948557667890590e-01,85,3291.4242631774396
140,235107,7.75713187949024663e-01,66,7.54806959147993117e-01,85,7.41058714122108331e-01,99,3367.655980403535
160,238920,7.58729288215359787e-01,62,7.13094724140121761e-01,61,7.61971202735559294e-01,58,3422.7258681040257
180,244101,7.57389966563762784e-01,54,7.50630670629336971e-01,83,7.56163563854479359e-01,67,3497.040997279808
200,248478,7.54922814721324498e-01,58,7.49871627774020277e-01,70,7.06899493163923864e-01,64,3560.0649851104245
220,252738,7.80051509289536593e-01,61,7.67555734963341174e-01,68,7.60032340418814401e-01,110,3621.022482279688
240,257190,7.55898541122582146e-01,56,7.54634910241393619e-01,71,7.50418428603418564e-01,74,3684.6414611563087
260,261762,7.37766651666140860e-01,63,7.20151463575061879e-01,73,7.60887800924737623e-01,73,3750.448449092917
280,266322,7.62544159827843848e-01,82,7.50838590636295877e-01,73,7.65948000148636066e-01,70,3816.033718683757
300,271377,7.78013714591592187e-01,65,7.57938883064676605e-01,81,7.59066644766089649e-01,69,3888.738109147176
320,275541,8.00821472768638465e-01,61,7.49879620029705873e-01,67,7.39136514563722202e-01,69,3948.4852696759626
340,278937,8.76899255756415363e-01,60,7.63100053552477453e-01,54,7.61146061564123344e-01,71,3996.981898907572
360,282813,7.73733420111618719e-01,60,7.55715208062077703e-01,62,7.46730498854259239e-01,71,4052.579440304078
380,286977,8.76743588878757585e-01,61,7.58989223316979156e-01,67,7.50066326793043192e-01,61,4111.798280163668
400,290757,7.41995007138666396e-01,60,7.49307829369093237e-01,60,7.76736934935751466e-01,62,4166.52631096635
420,294153,7.47789674813530536e-01,60,7.81506872560535859e-01,54,6.81669410913435248e-01,82,4215.725011447445
440,297741,7.78697943702211681e-01,60,7.46207406158036934e-01,57,7.14026243803968064e-01,96,4266.504031761549
460,301662,8.55060893713478598e-01,61,7.05392988855484848e-01,62,7.63352646165702753e-01,86,4323.10681128595
480,306231,8.29820377591292568e-01,61,7.70206653940407993e-01,73,7.75829144735848963e-01,65,4388.8096721870825
500,310203,8.61721526083560785e-01,61,7.73404107290027398e-01,64,8.54659884682909210e-01,61,4445.669728812762
520,313983,8.14964550077384331e-01,60,8.23418734534944963e-01,60,8.23012305118683063e-01,60,4499.589183125645
540,317763,8.30800154620711218e-01,60,8.14911480189370763e-01,60,8.32677079669345233e-01,60,4553.598362884484
560,321543,8.31470893936947175e-01,60,7.84839241492750972e-01,60,8.19384558949383668e-01,60,4608.107554496266
580,325323,7.92716579212865979e-01,60,8.73892180321406697e-01,60,8.46952532976635086e-01,60,4662.295697679743
600,329103,7.80571945283633162e-01,60,8.51914642811213541e-01,60,7.97916399700272616e-01,60,4716.72787988279
620,332883,8.11186791211116698e-01,60,8.41862002310338142e-01,60,8.21271209799192548e-01,60,4771.0476010860875
640,336663,8.24459168654814945e-01,60,8.16720302299373202e-01,60,8.05593150559590243e-01,60,4825.431587334722
660,340443,8.55872602785405445e-01,60,7.94305913565104937e-01,60,8.05525588840940165e-01,60,4879.73734780401
680,344223,8.14106188374209561e-01,60,8.30901043650151605e-01,60,8.70785967430488306e-01,60,4934.489440930076
700,348003,8.50403025295205506e-01,60,8.17118471408989855e-01,60,8.44061731504513801e-01,60,4988.651124949567
720,351783,7.62824556692284106e-01,60,8.22466838038466652e-01,60,8.44810680114124857e-01,60,5042.879272978753
740,355563,8.15295178197660841e-01,60,8.34108351279578941e-01,60,8.17492953276858558e-01,60,5097.429908748716
760,359343,8.07296330606860346e-01,60,7.65525092614780633e-01,60,8.41820962258862604e-01,60,5151.69686254207
780,363123,8.13982363316790969e-01,60,7.80692047056115723e-01,60,8.30729728733958228e-01,60,5206.071544937789
800,365979,7.29486177421310722e-01,54,8.19217205254421321e-01,60,8.24775989395440723e-01,60,5259.100750213489
820,368499,,,8.06322808577177752e-01,60,7.82249548267641703e-01,60,5312.573145254515
840,371019,,,8.28323743346493835e-01,60,8.48877011884000776e-01,60,5365.601980450563
860,373539,,,8.41272821145623517e-01,60,8.25278231196588385e-01,60,5418.494041587226
880,376059,,,7.94105734183090051e-01,60,8.39860645576074871e-01,60,5471.649675709195
