"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
520,98922,8.18428017147201259e-01,15,7.93516678595985736e-01,15,8.04341039338949737e-01,15,554.41714198
540,99822,8.05039078328728563e-01,15,8.11017879729089231e-01,15,8.44217047022579825e-01,15,559.6175173859997
560,100722,8.28723858530365898e-01,15,7.88342506374581364e-01,15,8.30852795093816932e-01,15,564.6517209809995
580,101622,8.12411442402228956e-01,15,8.09580331961560429e-01,15,7.76891939396867182e-01,15,569.7988748849998
600,102522,8.18781158755517602e-01,15,8.23532243352499527e-01,15,8.05654122296951880e-01,15,575.2263833689999
620,103422,8.39789318684985853e-01,15,8.18740282160820954e-01,15,7.88717402573547499e-01,15,580.5321137340002
640,104322,8.04956958133379086e-01,15,8.31961294237600790e-01,15,8.70780866186805169e-01,15,585.8847883570002
660,105222,7.81442316950161309e-01,15,8.08879587597301053e-01,15,8.22885081639686433e-01,15,591.2029337199997
680,106122,7.88278331083788197e-01,15,8.09325015333171138e-01,15,7.90255375471548782e-01,15,596.3570260439997
700,107022,8.01985314515689551e-01,15,7.93432419999933525e-01,15,8.14311819637513423e-01,15,601.2912649489995
720,107922,7.86408852186157969e-01,15,8.00392577222472368e-01,15,8.10660355389435483e-01,15,606.3859313950002
740,108822,8.50497248241511516e-01,15,8.39446695320579139e-01,15,7.91184110746472991e-01,15,611.3309275079996
760,109722,7.81714022334878189e-01,15,8.02769619669127188e-01,15,8.47740929473469906e-01,15,616.4442836289995
780,110622,7.81445229409035713e-01,15,8.15443662776929923e-01,15,7.90278396551381768e-01,15,621.575428779
800,111522,8.03513129926889169e-01,15,8.15572058110098363e-01,15,8.34024213014435301e-01,15,626.5326460239999
820,112422,8.28524931598326519e-01,15,8.58114010305554120e-01,15,7.69999605514629426e-01,15,631.7533684129999
840,113322,7.99965193445570377e-01,15,8.38831835611082877e-01,15,8.60043911518914461e-01,15,636.8763893130003
860,114222,8.34996052747132955e-01,15,7.99511359087664797e-01,15,7.88893170095270047e-01,15,642.070955187
880,115122,8.20304164055572715e-01,15,8.51313878468209273e-01,15,8.02064419418607510e-01,15,647.2011191480001
900,116022,8.68196639677038640e-01,15,8.11741973890811819e-01,15,8.59986993841046932e-01,15,652.3411330570002
920,116922,8.78143460977470758e-01,15,8.32317599957663523e-01,15,8.01986277029549277e-01,15,657.4208157529997
940,117643,8.35409465807606333e-01,15,7.76485569978082268e-01,15,7.38661363994494891e-01,14,661.5104838459997
960,118243,7.81197439904501745e-01,15,8.60355840045593290e-01,15,,,664.9820458039999
980,118843,8.00212684992466117e-01,15,7.73644920034033179e-01,15,,,668.4438706389997
1000,119188,7.16283208285179440e-01,12,7.80441070410731408e-01,15,,,670.4618942490001
