"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,159,4.89999999999999991e-01,25,4.56036402429444543e-01,5,4.06250246596639220e-01,8,2.281475117430091
1,162,2.50000000000000000e-01,1,,,,,2.323866636492312
2,165,2.50000000000000000e-01,1,,,,,2.356395546346903
3,174,3.75000000000000000e-01,2,,,,,2.447851872071624
20,35655,7.21034228152738987e-01,547,7.77373845748210224e-01,659,7.68541313618635424e-01,639,369.1243236204609
40,78147,7.65451691901486209e-01,759,7.47133040698778172e-01,675,7.58797147340138478e-01,685,804.7211683457717
60,127320,7.64786180178025465e-01,701,7.62419342116883336e-01,724,7.74198333603644318e-01,788,1309.4733988139778
80,169860,7.38022893825811432e-01,657,7.60188123381687397e-01,733,7.49795172851646763e-01,640,1745.8942706827074
100,210282,7.40695643933359626e-01,410,7.36480863533810926e-01,529,7.56156494676552438e-01,678,2159.867213603109
120,228123,7.57145835271169187e-01,327,7.65073014460994183e-01,254,7.01851327006383752e-01,284,2342.654127534479
140,249477,7.57264938420407541e-01,252,7.52376932308417512e-01,231,7.82005753034250461e-01,339,2562.050114599988
160,261378,7.54272914085943436e-01,191,7.40048694519560679e-01,277,7.29575500924570464e-01,189,2684.428217103705
180,275613,7.31685622012538950e-01,209,7.50153171010422337e-01,195,7.21710077363632352e-01,226,2830.1847111927345
200,287121,7.79736977990255431e-01,200,7.62542792286950988e-01,217,7.84145214648843680e-01,183,2948.034341462888
220,297135,7.57093403023024525e-01,175,7.78695027362413361e-01,196,7.50946134546108923e-01,159,3050.8846779959276
240,306930,6.51622926642745570e-01,138,7.20661774006801870e-01,118,7.57063026221396429e-01,156,3151.8386238105595
260,318471,7.37917285165457737e-01,512,7.11120192784187588e-01,314,6.97378497481307535e-01,183,3270.6596296140924
280,335358,7.66174876100389812e-01,191,7.74619148226026955e-01,341,7.49648790958085232e-01,211,3443.4230943070725
300,351885,7.72108519683104677e-01,198,7.48176113728800218e-01,263,7.74564998077404865e-01,240,3612.848273483105
320,369504,7.77915173390893333e-01,156,7.63630333349950563e-01,280,7.51075350253542218e-01,174,3794.5626543834805
340,385119,7.63408522505581333e-01,155,7.33931444490517948e-01,248,7.82975915344417239e-01,206,3954.5280350511894
360,398919,7.70700554714340402e-01,163,7.72511349355846644e-01,220,7.65736151593891523e-01,170,4095.9205253496766
380,409878,7.62965173219661730e-01,126,7.39131836099090722e-01,174,7.54848344257754822e-01,148,4208.630580049008
400,424041,7.27115341688046257e-01,226,7.55136979532806785e-01,225,7.64211696278270569e-01,155,4353.47429226432
420,436992,7.64161608437964213e-01,180,7.80966940826226197e-01,206,6.88184601909545557e-01,233,4486.835291143507
440,450060,8.16670569250262601e-01,248,7.28723569632443224e-01,208,7.51136485792903374e-01,230,4620.478595064953
460,464646,8.65217736895611211e-01,243,7.22878415366322469e-01,232,7.55620817359124897e-01,239,4769.046246706508
480,479898,9.00115514436427011e-01,243,7.31637015641550037e-01,243,9.05124811027065990e-01,256,4925.465230816975
500,496773,8.96936608213392939e-01,244,7.78150623769435668e-01,268,9.02101168463703251e-01,244,5098.671127898619
520,512073,9.23991896707398119e-01,243,8.65290212329949071e-01,243,8.94235669341833739e-01,243,5255.633779664524
540,527373,8.85082535509773338e-01,243,8.82512591551271153e-01,243,8.85563766778652117e-01,243,5412.799803448841
560,542673,8.72288799499577716e-01,243,8.98479615822920352e-01,243,8.88650113881334303e-01,243,5569.731956712902
580,557973,9.20280866791173935e-01,243,8.75324908718242645e-01,243,8.86305676999980974e-01,243,5726.434136502445
600,573273,9.00332155772344711e-01,243,9.06816458788214375e-01,243,9.09816062413130733e-01,243,5884.211254850961
620,588573,8.86255340971601746e-01,243,8.71054332207106263e-01,243,8.87009411966963257e-01,243,6040.963837716728
640,603873,8.72773629246021199e-01,243,9.01137181529616194e-01,243,9.04305254999149488e-01,243,6197.695099926554
660,619173,8.80026214798223516e-01,243,8.95071466328759779e-01,243,8.79229315617053198e-01,243,6354.455361375585
680,634473,8.82163857072158830e-01,243,8.63724008749274130e-01,243,9.07813038645731596e-01,243,6510.982232583687
700,649773,9.11472540869618930e-01,243,9.05110720296890325e-01,243,9.09596782784017455e-01,243,6668.3373010205105
720,665073,8.82072664839693155e-01,243,9.03658152577735851e-01,243,9.02728721954675239e-01,243,6824.702795347199
740,680373,8.88901597547755107e-01,243,8.59336237644267031e-01,243,9.20345631880532755e-01,243,6981.427111301571
760,695673,9.00429200972963750e-01,243,8.80586018155263717e-01,243,8.65040701702420534e-01,243,7138.626834870316
780,710973,9.03172083491118882e-01,243,8.80476097188582441e-01,243,8.85334657981110329e-01,243,7295.756656256504
800,726273,8.75847450361310731e-01,243,9.10654870308659325e-01,243,9.16134339735371839e-01,243,7453.306336630136
820,741573,8.85197922821019167e-01,243,8.90342920132976778e-01,243,9.22276139190964517e-01,243,7609.5936036920175
840,756873,9.14175680433614080e-01,243,8.62925845682679160e-01,243,9.06894061241426686e-01,243,7766.586666803807
860,772173,8.96303789229450976e-01,243,8.84056003795995804e-01,243,9.14899887850294302e-01,243,7923.610594750382
880,787473,8.86553092483328475e-01,243,8.67602832009359837e-01,243,8.94224132902195157e-01,243,8080.568046030588
