Observable,Value,ID,Time
Act. receptor conc. Amount 1,2.6712431478102276,504,25
Act. receptor conc. Amount 1,0.3924383963555827,505,1
Act. receptor conc. Amount 1,1.6581981202096328,506,5
Act. receptor conc. Amount 1,2.2370251798911855,507,10
Act. receptor conc. Amount 1,2.8511103859756863,508,15
Act. receptor conc. Amount 1,2.6401800730389664,509,20
Act. receptor conc. Amount 1,2.747788345719078,510,25
Act. receptor conc. Amount 1,0.4032895551515561,511,1
Act. receptor conc. Amount 1,1.5759771571480614,512,5
Act. receptor conc. Amount 1,2.2056144484976845,513,10
Act. receptor conc. Amount 1,2.548353350897065,514,15
Act. receptor conc. Amount 1,2.410256077160372,515,20
Act. receptor conc. Amount 1,2.86626121413731,516,25
Act. receptor conc. Amount 1,0.4289766710060921,517,1
Act. receptor conc. Amount 1,1.6680270885703303,518,5
Act. receptor conc. Amount 1,2.3197848730096378,519,10
Act. receptor conc. Amount 1,2.879283670843899,520,15
Act. receptor conc. Amount 1,2.719478660815838,521,20
Act. receptor conc. Amount 1,2.8308946818370893,522,25
Act. receptor conc. Amount 1,0.45874775156779213,523,1
Act. receptor conc. Amount 1,1.7972238450646125,524,5
Act. receptor conc. Amount 1,2.375040910089617,525,10
Act. receptor conc. Amount 1,2.725083220062968,526,15
Act. receptor conc. Amount 1,2.4464044679852783,527,20
Act. receptor conc. Amount 1,2.5900888208716277,528,25
Act. receptor conc. Amount 1,0.4279967770852616,529,1
Act. receptor conc. Amount 1,1.6171208891398454,530,5
Act. receptor conc. Amount 1,2.3412997498649526,531,10
Act. receptor conc. Amount 1,2.9605128208815623,532,15
Act. receptor conc. Amount 1,2.6664608399762306,533,20
Act. receptor conc. Amount 1,2.935953058491073,534,25
Act. receptor conc. Amount 1,0.40273484345243576,535,1
Act. receptor conc. Amount 1,1.4626697903900467,536,5
Act. receptor conc. Amount 1,2.4140360795482336,537,10
Act. receptor conc. Amount 1,2.5482400727214185,538,15
Act. receptor conc. Amount 1,2.732792434985431,539,20
Act. receptor conc. Amount 1,2.4791182600756025,540,25
Act. receptor conc. Amount 1,0.4701436643537846,541,1
Act. receptor conc. Amount 1,1.7957981714193676,542,5
Act. receptor conc. Amount 1,2.2653339592777875,543,10
Act. receptor conc. Amount 1,2.2484044617700247,544,15
Act. receptor conc. Amount 1,2.688376597685819,545,20
Act. receptor conc. Amount 1,2.540707414064925,546,25
Act. receptor conc. Amount 1,0.38669831863620163,547,1
Act. receptor conc. Amount 1,1.5882559895074266,548,5
Act. receptor conc. Amount 1,2.4156316160293394,549,10
Act. receptor conc. Amount 1,2.7334513502026887,550,15
Act. receptor conc. Amount 1,2.6303730097865676,551,20
Act. receptor conc. Amount 1,2.565186891344406,552,25
Act. receptor conc. Amount 1,0.3851811304927608,553,1
Act. receptor conc. Amount 1,1.6838670206870854,554,5
Act. receptor conc. Amount 1,2.28009034106174,555,10
Act. receptor conc. Amount 1,2.7878440970042777,556,15
Act. receptor conc. Amount 1,2.472987521029485,557,20
Act. receptor conc. Amount 1,2.7267736310215014,558,25
Act. receptor conc. Amount 1,0.44628828558048134,559,1
Act. receptor conc. Amount 1,1.460346396430877,560,5
Act. receptor conc. Amount 1,2.4286134156201173,561,10
Act. receptor conc. Amount 1,2.6386691027120204,562,15
Act. receptor conc. Amount 1,2.8278165552022525,563,20
Act. receptor conc. Amount 1,2.8926570314846884,564,25
Act. receptor conc. Amount 1,0.4226686909629495,565,1
Act. receptor conc. Amount 1,1.6098558592977017,566,5
Act. receptor conc. Amount 1,2.3042968276955236,567,10
Act. receptor conc. Amount 1,2.3934539783549016,568,15
Act. receptor conc. Amount 1,2.744058632674758,569,20
Act. receptor conc. Amount 1,2.8401416138920426,570,25
Act. receptor conc. Amount 1,0.394632235866951,571,1
Act. receptor conc. Amount 1,1.7467965888363999,572,5
Act. receptor conc. Amount 1,2.182142021611989,573,10
Act. receptor conc. Amount 1,2.7622891364502777,574,15
Act. receptor conc. Amount 1,2.8010335076691546,575,20
Act. receptor conc. Amount 1,2.681071624859776,576,25
Act. receptor conc. Amount 1,0.4583697009287399,577,1
Act. receptor conc. Amount 1,1.4874329159310364,578,5
Act. receptor conc. Amount 1,2.3310527293399588,579,10
Act. receptor conc. Amount 1,2.380069533998802,580,15
Act. receptor conc. Amount 1,2.879452741488883,581,20
Act. receptor conc. Amount 1,2.559318295149897,582,25
Act. receptor conc. Amount 1,0.4446718174673758,583,1
Act. receptor conc. Amount 1,1.479100441937826,584,5
Act. receptor conc. Amount 1,2.239226092060628,585,10
Act. receptor conc. Amount 1,2.731822162337889,586,15
Act. receptor conc. Amount 1,2.6009938145331795,587,20
Act. receptor conc. Amount 1,2.7069103873723885,588,25
Act. receptor conc. Amount 1,0.4440145915823471,589,1
Act. receptor conc. Amount 1,1.585821319753154,590,5
Act. receptor conc. Amount 1,2.2443759130277208,591,10
Act. receptor conc. Amount 1,2.5745337718732606,592,15
Act. receptor conc. Amount 1,2.6282433227478523,593,20
Act. receptor conc. Amount 1,2.7821916227102026,594,25
Act. receptor conc. Amount 1,0.40388472553140264,595,1
Act. receptor conc. Amount 1,1.5461249041137872,596,5
Act. receptor conc. Amount 1,2.494207089267391,597,10
Act. receptor conc. Amount 1,2.4703381382818694,598,15
Act. receptor conc. Amount 1,2.697818059264336,599,20
Act. receptor conc. Amount 1,2.6716992552095378,600,25
Inact. receptor conc. Amount 1,1.0515981653475075,601,1
Inact. receptor conc. Amount 1,3.7187250301698516,602,5
Inact. receptor conc. Amount 1,5.111068360717306,603,10
Inact. receptor conc. Amount 1,5.469371927019306,604,15
Inact. receptor conc. Amount 1,6.095036701136295,605,20
Inact. receptor conc. Amount 1,6.1460858273401335,606,25
Inact. receptor conc. Amount 1,0.9838447642734406,607,1
Inact. receptor conc. Amount 1,4.440862705140845,608,5
Inact. receptor conc. Amount 1,5.692766380530574,609,10
Inact. receptor conc. Amount 1,6.030954935485802,610,15
Inact. receptor conc. Amount 1,6.305684724388073,611,20
Inact. receptor conc. Amount 1,6.965090663742115,612,25
Inact. receptor conc. Amount 1,0.9854125056590195,613,1
Inact. receptor conc. Amount 1,3.7757164870378133,614,5
Inact. receptor conc. Amount 1,5.889229649706489,615,10
Inact. receptor conc. Amount 1,6.298485260529177,616,15
Inact. receptor conc. Amount 1,6.495791422815595,617,20
Inact. receptor conc. Amount 1,6.722218547685968,618,25
Inact. receptor conc. Amount 1,1.1497911415459159,619,1
Inact. receptor conc. Amount 1,3.729948942725217,620,5
Inact. receptor conc. Amount 1,5.050780798608287,621,10
Inact. receptor conc. Amount 1,5.562408294890634,622,15
Inact. receptor conc. Amount 1,6.408574603496235,623,20
Inact. receptor conc. Amount 1,7.147609759593079,624,25
Inact. receptor conc. Amount 1,1.0995139209263496,625,1
Inact. receptor conc. Amount 1,4.042002515991684,626,5
Inact. receptor conc. Amount 1,6.023538017369947,627,10
Inact. receptor conc. Amount 1,5.977908103345742,628,15
Inact. receptor conc. Amount 1,5.8807415307248005,629,20
Inact. receptor conc. Amount 1,5.954983605067884,630,25
Inact. receptor conc. Amount 1,1.1529379233239854,631,1
Inact. receptor conc. Amount 1,4.0549025149156925,632,5
Inact. receptor conc. Amount 1,5.541145572193331,633,10
Inact. receptor conc. Amount 1,6.50413004261092,634,15
Inact. receptor conc. Amount 1,5.999251069807565,635,20
Inact. receptor conc. Amount 1,6.47572679521443,636,25
Inact. receptor conc. Amount 1,1.0785065837684829,637,1
Inact. receptor conc. Amount 1,4.017348598579939,638,5
Inact. receptor conc. Amount 1,5.777815032795992,639,10
Inact. receptor conc. Amount 1,6.398638981754306,640,15
Inact. receptor conc. Amount 1,7.059450292853467,641,20
Inact. receptor conc. Amount 1,6.308125131194946,642,25
Inact. receptor conc. Amount 1,1.1947246888173226,643,1
Inact. receptor conc. Amount 1,3.8865188550800713,644,5
Inact. receptor conc. Amount 1,5.2624425332353955,645,10
Inact. receptor conc. Amount 1,6.381101861623487,646,15
Inact. receptor conc. Amount 1,6.531193204333216,647,20
Inact. receptor conc. Amount 1,6.316341345698958,648,25
Inact. receptor conc. Amount 1,1.101973124759158,649,1
Inact. receptor conc. Amount 1,3.905845395503439,650,5
Inact. receptor conc. Amount 1,5.321069500318006,651,10
Inact. receptor conc. Amount 1,5.709505143104031,652,15
Inact. receptor conc. Amount 1,6.8372108807171035,653,20
Inact. receptor conc. Amount 1,5.98333769664365,654,25
Inact. receptor conc. Amount 1,1.0853301455119337,655,1
Inact. receptor conc. Amount 1,4.051733602243942,656,5
Inact. receptor conc. Amount 1,5.852162098597793,657,10
Inact. receptor conc. Amount 1,6.28806570864829,658,15
Inact. receptor conc. Amount 1,6.370249925027948,659,20
Inact. receptor conc. Amount 1,7.075110361869431,660,25
Inact. receptor conc. Amount 1,1.2393262720790574,661,1
Inact. receptor conc. Amount 1,3.6103044257828203,662,5
Inact. receptor conc. Amount 1,5.108659579933647,663,10
Inact. receptor conc. Amount 1,5.405177370552362,664,15
Inact. receptor conc. Amount 1,6.590691818527144,665,20
Inact. receptor conc. Amount 1,6.518426691090589,666,25
Inact. receptor conc. Amount 1,1.007456342279451,667,1
Inact. receptor conc. Amount 1,4.305124745001769,668,5
Inact. receptor conc. Amount 1,4.9492898932200085,669,10
Inact. receptor conc. Amount 1,6.862581213536427,670,15
Inact. receptor conc. Amount 1,6.02509792536724,671,20
Inact. receptor conc. Amount 1,6.812551798898999,672,25
Inact. receptor conc. Amount 1,1.2091817550191628,673,1
Inact. receptor conc. Amount 1,4.053649982572435,674,5
Inact. receptor conc. Amount 1,4.9982484609305455,675,10
Inact. receptor conc. Amount 1,6.603429586772399,676,15
Inact. receptor conc. Amount 1,6.647290251632675,677,20
Inact. receptor conc. Amount 1,6.557841281880436,678,25
Inact. receptor conc. Amount 1,1.1642910485767999,679,1
Inact. receptor conc. Amount 1,3.814160379576045,680,5
Inact. receptor conc. Amount 1,6.1979512031805175,681,10
Inact. receptor conc. Amount 1,6.028715495162997,682,15
Inact. receptor conc. Amount 1,6.672389928700271,683,20
Inact. receptor conc. Amount 1,7.2600785690795036,684,25
Inact. receptor conc. Amount 1,1.1322457648064699,685,1
Inact. receptor conc. Amount 1,3.705127285064481,686,5
Inact. receptor conc. Amount 1,5.079182971205869,687,10
Inact. receptor conc. Amount 1,6.476796241125648,688,15
Inact. receptor conc. Amount 1,5.842846939070444,689,20
Inact. receptor conc. Amount 1,6.031626531293407,690,25
Inact. receptor conc. Amount 1,1.04034185783237,691,1
Inact. receptor conc. Amount 1,3.807539499391424,692,5
Inact. receptor conc. Amount 1,5.407299342811644,693,10
Inact. receptor conc. Amount 1,6.212445664349771,694,15
Inact. receptor conc. Amount 1,7.020499764216247,695,20
Inact. receptor conc. Amount 1,6.108866462632312,696,25
Inact. receptor conc. Amount 1,1.0818537791264713,697,1
Inact. receptor conc. Amount 1,4.205485381911509,698,5
Inact. receptor conc. Amount 1,6.064936335066111,699,10
Inact. receptor conc. Amount 1,6.345813805928609,700,15
Inact. receptor conc. Amount 1,6.268284345127293,701,20
Inact. receptor conc. Amount 1,6.284391614867327,702,25
Inact. receptor conc. Amount 1,1.1113393793954087,703,1
Inact. receptor conc. Amount 1,3.799112923682517,704,5
Inact. receptor conc. Amount 1,5.317302487071073,705,10
Inact. receptor conc. Amount 1,6.342428661217977,706,15
Inact. receptor conc. Amount 1,6.645471408126701,707,20
Inact. receptor conc. Amount 1,6.441071069004166,708,25
Inact. receptor conc. Amount 1,1.1558526356123946,709,1
Inact. receptor conc. Amount 1,3.5731114106775834,710,5
Inact. receptor conc. Amount 1,5.524950203482987,711,10
Inact. receptor conc. Amount 1,5.883877674873134,712,15
Inact. receptor conc. Amount 1,6.17376429818585,713,20
Inact. receptor conc. Amount 1,6.6757139828897225,714,25
Inact. receptor conc. Amount 1,1.1585157753510256,715,1
Inact. receptor conc. Amount 1,3.544373158508064,716,5
Inact. receptor conc. Amount 1,5.60300856272964,717,10
Inact. receptor conc. Amount 1,6.145110408527581,718,15
Inact. receptor conc. Amount 1,6.445968600399148,719,20
Inact. receptor conc. Amount 1,6.50295357572986,720,25
Inact. receptor conc. Amount 1,1.155562375390673,721,1
Inact. receptor conc. Amount 1,3.956189815679068,722,5
Inact. receptor conc. Amount 1,5.848316015796598,723,10
Inact. receptor conc. Amount 1,5.8210388485113445,724,15
Inact. receptor conc. Amount 1,6.69249131822227,725,20
Inact. receptor conc. Amount 1,6.89881180184419,726,25
Inact. receptor conc. Amount 1,1.059396180695557,727,1
Inact. receptor conc. Amount 1,4.044103750459971,728,5
Inact. receptor conc. Amount 1,5.509176861869715,729,10
Inact. receptor conc. Amount 1,5.921102827637773,730,15
Inact. receptor conc. Amount 1,6.5812487526156325,731,20
Inact. receptor conc. Amount 1,6.382270488005396,732,25
Inact. receptor conc. Amount 1,1.2964147740583754,733,1
Inact. receptor conc. Amount 1,4.003678328753228,734,5
Inact. receptor conc. Amount 1,5.945075222495343,735,10
Inact. receptor conc. Amount 1,6.3652708241028995,736,15
Inact. receptor conc. Amount 1,6.718383704461509,737,20
Inact. receptor conc. Amount 1,6.790249955101633,738,25
Inact. receptor conc. Amount 1,1.2115108567179798,739,1
Inact. receptor conc. Amount 1,4.20747513987854,740,5
Inact. receptor conc. Amount 1,5.536510074282528,741,10
Inact. receptor conc. Amount 1,5.495979931616753,742,15
Inact. receptor conc. Amount 1,6.204583757188161,743,20
Inact. receptor conc. Amount 1,6.517397683861959,744,25
Inact. receptor conc. Amount 1,1.0761065067630806,745,1
Inact. receptor conc. Amount 1,3.9818890392228914,746,5
Inact. receptor conc. Amount 1,5.795356298246354,747,10
Inact. receptor conc. Amount 1,6.133489309671692,748,15
Inact. receptor conc. Amount 1,6.47604658873207,749,20
Inact. receptor conc. Amount 1,6.6011711008842795,750,25
Inact. receptor conc. Amount 1,1.0572919723115266,751,1
Inact. receptor conc. Amount 1,3.6028168671011795,752,5
Inact. receptor conc. Amount 1,6.5234742693892995,753,10
Inact. receptor conc. Amount 1,6.0914138813103476,754,15
Inact. receptor conc. Amount 1,6.330991187196421,755,20
Inact. receptor conc. Amount 1,6.596363153492607,756,25
Inact. receptor conc. Amount 1,1.1211106831605169,757,1
Inact. receptor conc. Amount 1,4.002055271810576,758,5
Inact. receptor conc. Amount 1,5.755209269669796,759,10
Inact. receptor conc. Amount 1,6.286868820699467,760,15
Inact. receptor conc. Amount 1,6.099302554331767,761,20
Inact. receptor conc. Amount 1,7.325714044853494,762,25
Inact. receptor conc. Amount 1,1.0697274736969586,763,1
Inact. receptor conc. Amount 1,3.9783564915512692,764,5
Inact. receptor conc. Amount 1,5.5695892810419325,765,10
Inact. receptor conc. Amount 1,5.854352953436082,766,15
Inact. receptor conc. Amount 1,6.339917984893329,767,20
Inact. receptor conc. Amount 1,5.977738584860591,768,25
Inact. receptor conc. Amount 1,1.098742788289953,769,1
Inact. receptor conc. Amount 1,4.28979763106754,770,5
Inact. receptor conc. Amount 1,5.67160330333125,771,10
Inact. receptor conc. Amount 1,5.43387428235456,772,15
Inact. receptor conc. Amount 1,7.038474101616609,773,20
Inact. receptor conc. Amount 1,6.387630002257361,774,25
Inact. receptor conc. Amount 1,1.0728568200785318,775,1
Inact. receptor conc. Amount 1,3.763403721658523,776,5
Inact. receptor conc. Amount 1,5.218996091629471,777,10
Inact. receptor conc. Amount 1,6.553900136302375,778,15
Inact. receptor conc. Amount 1,6.4496952745006855,779,20
Inact. receptor conc. Amount 1,6.440001832533268,780,25
Inact. receptor conc. Amount 1,1.2712642900473883,781,1
Inact. receptor conc. Amount 1,3.8125431146328426,782,5
Inact. receptor conc. Amount 1,5.122372134639152,783,10
Inact. receptor conc. Amount 1,6.400043040809483,784,15
Inact. receptor conc. Amount 1,6.912646977837278,785,20
Inact. receptor conc. Amount 1,6.856694895214197,786,25
Inact. receptor conc. Amount 1,1.2177870792737686,787,1
Inact. receptor conc. Amount 1,3.8379196055319875,788,5
Inact. receptor conc. Amount 1,5.731496542756398,789,10
Inact. receptor conc. Amount 1,6.591211758313539,790,15
Inact. receptor conc. Amount 1,7.140405257542127,791,20
Inact. receptor conc. Amount 1,6.291613817882532,792,25
Inact. receptor conc. Amount 1,1.2019896179502612,793,1
Inact. receptor conc. Amount 1,3.6999453448947914,794,5
Inact. receptor conc. Amount 1,5.122500005591599,795,10
Inact. receptor conc. Amount 1,6.468011080832457,796,15
Inact. receptor conc. Amount 1,6.685859125984238,797,20
Inact. receptor conc. Amount 1,7.235841912168553,798,25
Inact. receptor conc. Amount 1,1.1525049110778922,799,1
Inact. receptor conc. Amount 1,3.834287261017574,800,5
Inact. receptor conc. Amount 1,5.813323545248101,801,10
Inact. receptor conc. Amount 1,6.190443682908023,802,15
Inact. receptor conc. Amount 1,6.7244730091867835,803,20
Inact. receptor conc. Amount 1,6.555930965434934,804,25
Inact. receptor conc. Amount 1,1.2145889811440407,805,1
Inact. receptor conc. Amount 1,3.7741812665496557,806,5
Inact. receptor conc. Amount 1,5.283821852500646,807,10
Inact. receptor conc. Amount 1,5.571397438432111,808,15
Inact. receptor conc. Amount 1,6.5592472850997625,809,20
Inact. receptor conc. Amount 1,6.819237188103104,810,25
Inact. receptor conc. Amount 1,1.0379076032718455,811,1
Inact. receptor conc. Amount 1,3.98053359704743,812,5
Inact. receptor conc. Amount 1,5.693624198553898,813,10
Inact. receptor conc. Amount 1,6.045300688460252,814,15
Inact. receptor conc. Amount 1,6.881886754752789,815,20
Inact. receptor conc. Amount 1,6.685210896507531,816,25
Inact. receptor conc. Amount 1,1.1913601387558532,817,1
Inact. receptor conc. Amount 1,3.5169114281897866,818,5
Inact. receptor conc. Amount 1,5.560702595226134,819,10
Inact. receptor conc. Amount 1,6.320382223361379,820,15
Inact. receptor conc. Amount 1,6.545964991651026,821,20
Inact. receptor conc. Amount 1,6.178194300274184,822,25
Inact. receptor conc. Amount 1,1.1140651939798039,823,1
Inact. receptor conc. Amount 1,4.354932623005627,824,5
Inact. receptor conc. Amount 1,5.0069661112520425,825,10
Inact. receptor conc. Amount 1,5.735434071959894,826,15
Inact. receptor conc. Amount 1,6.085835096286488,827,20
Inact. receptor conc. Amount 1,6.884080289054724,828,25
Inact. receptor conc. Amount 1,1.0325594154518323,829,1
Inact. receptor conc. Amount 1,3.611396024008094,830,5
Inact. receptor conc. Amount 1,5.9952054738259974,831,10
Inact. receptor conc. Amount 1,6.680570782634082,832,15
Inact. receptor conc. Amount 1,6.536872797642962,833,20
Inact. receptor conc. Amount 1,6.4695417944322235,834,25
Inact. receptor conc. Amount 1,1.033615541238075,835,1
Inact. receptor conc. Amount 1,4.16420448192517,836,5
Inact. receptor conc. Amount 1,5.227052663266147,837,10
Inact. receptor conc. Amount 1,6.31048675008012,838,15
Inact. receptor conc. Amount 1,6.226864573237639,839,20
Inact. receptor conc. Amount 1,6.3721857464091585,840,25
Inact. receptor conc. Amount 1,1.129651033254947,841,1
Inact. receptor conc. Amount 1,3.7759650288343667,842,5
Inact. receptor conc. Amount 1,5.558266044424619,843,10
Inact. receptor conc. Amount 1,5.851786839465815,844,15
Inact. receptor conc. Amount 1,6.0176571953758,845,20
Inact. receptor conc. Amount 1,6.983134351963824,846,25
Inact. receptor conc. Amount 1,1.1777905610158292,847,1
Inact. receptor conc. Amount 1,3.8346550677230145,848,5
Inact. receptor conc. Amount 1,5.632505365685957,849,10
Inact. receptor conc. Amount 1,5.99399053620968,850,15
Inact. receptor conc. Amount 1,7.248734655181737,851,20
Inact. receptor conc. Amount 1,6.41833414464101,852,25
Inact. receptor conc. Amount 1,1.0857099064068574,853,1
Inact. receptor conc. Amount 1,3.886319462454652,854,5
Inact. receptor conc. Amount 1,4.9774209064456,855,10
Inact. receptor conc. Amount 1,5.980234338216652,856,15
Inact. receptor conc. Amount 1,6.329868225391841,857,20
Inact. receptor conc. Amount 1,6.556425223293233,858,25
Inact. receptor conc. Amount 1,1.0888429311847045,859,1
Inact. receptor conc. Amount 1,3.9771432562893088,860,5
Inact. receptor conc. Amount 1,5.674203306901509,861,10
Inact. receptor conc. Amount 1,6.735614751588997,862,15
Inact. receptor conc. Amount 1,5.658636205235428,863,20
Inact. receptor conc. Amount 1,6.703412850795737,864,25
Inact. receptor conc. Amount 1,1.1767971698171658,865,1
Inact. receptor conc. Amount 1,3.94320458735994,866,5
Inact. receptor conc. Amount 1,5.186326079784909,867,10
Inact. receptor conc. Amount 1,5.74881403468746,868,15
Inact. receptor conc. Amount 1,6.531346850668192,869,20
Inact. receptor conc. Amount 1,6.9695630505395965,870,25
Inact. receptor conc. Amount 1,1.0956075657310438,871,1
Inact. receptor conc. Amount 1,4.206883626857899,872,5
Inact. receptor conc. Amount 1,5.813337724136798,873,10
Inact. receptor conc. Amount 1,6.432716860020607,874,15
Inact. receptor conc. Amount 1,6.7898514886498065,875,20
Inact. receptor conc. Amount 1,6.070309445874847,876,25
Inact. receptor conc. Amount 1,1.139387887980117,877,1
Inact. receptor conc. Amount 1,3.374894547393789,878,5
Inact. receptor conc. Amount 1,5.210553229369379,879,10
Inact. receptor conc. Amount 1,6.152457951687042,880,15
Inact. receptor conc. Amount 1,6.578918186829955,881,20
Inact. receptor conc. Amount 1,6.884363526226469,882,25
Inact. receptor conc. Amount 1,1.0607133689544166,883,1
Inact. receptor conc. Amount 1,3.5342686473417158,884,5
Inact. receptor conc. Amount 1,5.412010715240679,885,10
Inact. receptor conc. Amount 1,5.970621444468784,886,15
Inact. receptor conc. Amount 1,6.459730153555319,887,20
Inact. receptor conc. Amount 1,5.7554539048267594,888,25
Inact. receptor conc. Amount 1,1.0383153822580569,889,1
Inact. receptor conc. Amount 1,4.1638179166901255,890,5
Inact. receptor conc. Amount 1,5.347019549633006,891,10
Inact. receptor conc. Amount 1,6.197998291911631,892,15
Inact. receptor conc. Amount 1,6.384956624387656,893,20
Inact. receptor conc. Amount 1,5.989653972428935,894,25
Inact. receptor conc. Amount 1,1.2131365337677744,895,1
Inact. receptor conc. Amount 1,3.848703654564555,896,5
Inact. receptor conc. Amount 1,5.191208774179116,897,10
Inact. receptor conc. Amount 1,6.712024116078807,898,15
Inact. receptor conc. Amount 1,6.520326573679925,899,20
Inact. receptor conc. Amount 1,6.348511719936827,900,25
Inact. receptor conc. Amount 1,1.1621642213709562,901,1
Inact. receptor conc. Amount 1,4.333681258985669,902,5
Inact. receptor conc. Amount 1,6.064812375414773,903,10
Inact. receptor conc. Amount 1,5.546014115616991,904,15
Inact. receptor conc. Amount 1,6.70875554063124,905,20
Inact. receptor conc. Amount 1,6.549155578492823,906,25
Inact. receptor conc. Amount 1,1.1250609229453916,907,1
Inact. receptor conc. Amount 1,3.986350504964821,908,5
Inact. receptor conc. Amount 1,5.768937168480706,909,10
Inact. receptor conc. Amount 1,5.849273853905546,910,15
Inact. receptor conc. Amount 1,6.340153504356108,911,20
Inact. receptor conc. Amount 1,6.996597001524986,912,25
Inact. receptor conc. Amount 1,0.9457305305424204,913,1
Inact. receptor conc. Amount 1,3.939987253914927,914,5
Inact. receptor conc. Amount 1,5.665877161865451,915,10
Inact. receptor conc. Amount 1,6.404109350393457,916,15
Inact. receptor conc. Amount 1,6.362707215971721,917,20
Inact. receptor conc. Amount 1,7.250014695157884,918,25
Inact. receptor conc. Amount 1,0.9970858883578503,919,1
Inact. receptor conc. Amount 1,4.180283252972915,920,5
Inact. receptor conc. Amount 1,5.671764143119237,921,10
Inact. receptor conc. Amount 1,5.688914895757939,922,15
Inact. receptor conc. Amount 1,6.550318493193347,923,20
Inact. receptor conc. Amount 1,6.395967840717934,924,25
Inact. receptor conc. Amount 1,1.2031112395832422,925,1
Inact. receptor conc. Amount 1,4.320922143905185,926,5
Inact. receptor conc. Amount 1,5.670085418622807,927,10
Inact. receptor conc. Amount 1,6.297432268278135,928,15
Inact. receptor conc. Amount 1,6.762497672851521,929,20
Inact. receptor conc. Amount 1,6.833259868792904,930,25
Inact. receptor conc. Amount 1,1.0626750269101048,931,1
Inact. receptor conc. Amount 1,4.051176884910822,932,5
Inact. receptor conc. Amount 1,5.47650072000609,933,10
Inact. receptor conc. Amount 1,6.552409773130115,934,15
Inact. receptor conc. Amount 1,6.0167431659789905,935,20
Inact. receptor conc. Amount 1,6.953939054780974,936,25
Inact. receptor conc. Amount 1,1.1619214644422418,937,1
Inact. receptor conc. Amount 1,3.954739435450815,938,5
Inact. receptor conc. Amount 1,5.401080223928836,939,10
Inact. receptor conc. Amount 1,6.418020298537626,940,15
Inact. receptor conc. Amount 1,7.206708122615887,941,20
Inact. receptor conc. Amount 1,6.546533920085249,942,25
Inact. receptor conc. Amount 1,1.1303636372403618,943,1
Inact. receptor conc. Amount 1,3.7131567986837952,944,5
Inact. receptor conc. Amount 1,5.460161489806814,945,10
Inact. receptor conc. Amount 1,5.891086600242686,946,15
Inact. receptor conc. Amount 1,6.299284934914999,947,20
Inact. receptor conc. Amount 1,6.237278585062395,948,25
Inact. receptor conc. Amount 1,1.016726324154482,949,1
Inact. receptor conc. Amount 1,4.096765750105488,950,5
Inact. receptor conc. Amount 1,5.1759427756781715,951,10
Inact. receptor conc. Amount 1,6.235798704648613,952,15
Inact. receptor conc. Amount 1,7.209773861709363,953,20
Inact. receptor conc. Amount 1,6.796834447888133,954,25
Inact. receptor conc. Amount 1,1.2050883701053907,955,1
Inact. receptor conc. Amount 1,3.6842573073583798,956,5
Inact. receptor conc. Amount 1,5.717367338684558,957,10
Inact. receptor conc. Amount 1,6.336065429659869,958,15
Inact. receptor conc. Amount 1,6.408695266195119,959,20
Inact. receptor conc. Amount 1,6.904930902610155,960,25
Inact. receptor conc. Amount 1,1.2060274190189253,961,1
Inact. receptor conc. Amount 1,3.694300472007542,962,5
Inact. receptor conc. Amount 1,5.286428009948565,963,10
Inact. receptor conc. Amount 1,7.5050341706877415,964,15
Inact. receptor conc. Amount 1,6.339188898763319,965,20
Inact. receptor conc. Amount 1,6.988836903491797,966,25
Inact. receptor conc. Amount 1,1.1669147521713927,967,1
Inact. receptor conc. Amount 1,3.768725585387438,968,5
Inact. receptor conc. Amount 1,5.764293573298281,969,10
Inact. receptor conc. Amount 1,7.1590331109799825,970,15
Inact. receptor conc. Amount 1,6.512633428987398,971,20
Inact. receptor conc. Amount 1,6.8007803980647985,972,25
Inact. receptor conc. Amount 1,1.0251628105627624,973,1
Inact. receptor conc. Amount 1,4.045841099958534,974,5
Inact. receptor conc. Amount 1,5.735834516131222,975,10
Inact. receptor conc. Amount 1,5.995190805016914,976,15
Inact. receptor conc. Amount 1,6.598863005377436,977,20
Inact. receptor conc. Amount 1,6.327659509600925,978,25
Inact. receptor conc. Amount 1,1.2161589813371734,979,1
Inact. receptor conc. Amount 1,4.243792542984745,980,5
Inact. receptor conc. Amount 1,5.375766579157704,981,10
Inact. receptor conc. Amount 1,6.461506336778179,982,15
Inact. receptor conc. Amount 1,6.264443794873114,983,20
Inact. receptor conc. Amount 1,6.313058841266925,984,25
Inact. receptor conc. Amount 1,1.2060471835904891,985,1
Inact. receptor conc. Amount 1,4.371694874049273,986,5
Inact. receptor conc. Amount 1,5.307606978336859,987,10
Inact. receptor conc. Amount 1,5.673562808951669,988,15
Inact. receptor conc. Amount 1,5.947137533786837,989,20
Inact. receptor conc. Amount 1,7.065534538803829,990,25
Inact. receptor conc. Amount 1,1.247282166439751,991,1
Inact. receptor conc. Amount 1,4.151497641117472,992,5
Inact. receptor conc. Amount 1,6.274342413400098,993,10
Inact. receptor conc. Amount 1,6.769590907362786,994,15
Inact. receptor conc. Amount 1,6.322293635030479,995,20
Inact. receptor conc. Amount 1,6.685980276944252,996,25
Inact. receptor conc. Amount 1,1.1469579860418335,997,1
Inact. receptor conc. Amount 1,3.892083858792039,998,5
Inact. receptor conc. Amount 1,5.305907101426567,999,10
