"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,69,5.00000000000000000e-01,8,5.83333333333333259e-01,2,5.42076285402686597e-01,2,0.4713036799803376
1,72,2.50000000000000000e-01,1,,,,,0.4919741842895746
2,75,2.50000000000000000e-01,1,,,,,0.5119815673679113
3,81,3.33333333333333315e-01,1,,,,,0.5482407603412867
20,33936,7.96142320608089205e-01,627,7.73549081167087205e-01,448,7.79502527231709430e-01,551,197.5605672635138
40,80046,7.43561856213940997e-01,732,7.54558279610012095e-01,753,7.43439129621237593e-01,795,465.81621724925935
60,132282,7.60457385332106939e-01,830,7.69591939716264162e-01,785,7.64920881759438287e-01,827,770.3525055618957
80,179919,7.70848730094305767e-01,757,7.61292007360115708e-01,745,7.40188917875644781e-01,835,1047.7621673550457
100,227679,7.36326952666157331e-01,758,7.75212784986203163e-01,187,7.68576527049231850e-01,354,1326.1731613967568
120,235521,7.46221072844509559e-01,125,7.53806909445540185e-01,103,7.29177626044267946e-01,92,1372.163329009898
140,242043,7.54371980296013822e-01,104,7.75211223187053378e-01,80,7.63637839406641428e-01,109,1410.0377634931356
160,246561,7.15630150584185665e-01,72,7.35850049333421130e-01,77,7.70773004304963205e-01,80,1436.3460191655904
180,253041,7.41957156509872040e-01,103,7.36319350169529319e-01,118,7.52733239601843240e-01,87,1473.9976840429008
200,260160,7.64214009971799113e-01,113,7.27888645650510480e-01,116,7.65305906295881577e-01,77,1515.607207396999
220,265476,7.67075908583833788e-01,85,7.84198767540962516e-01,107,7.26791417567380749e-01,96,1546.4566762670875
240,270312,7.43216410994189225e-01,77,7.30895465032974201e-01,83,7.24447481582706110e-01,111,1574.725696359761
260,275388,7.08321105618980540e-01,81,7.69812206762346962e-01,79,7.54399000316117618e-01,91,1604.1991231050342
280,283026,7.63769491915112675e-01,122,7.62024137870267904e-01,76,7.80479443700853093e-01,88,1648.6235201451927
300,289878,7.55329551735007820e-01,109,7.73278763864535423e-01,78,7.51135933673057199e-01,92,1688.5763696050271
320,295602,7.63742870202740121e-01,91,7.74677795052604701e-01,75,7.60964021604603080e-01,80,1722.0753237009048
340,300777,7.43244028967074200e-01,83,7.54033742030301934e-01,75,7.65523961221382554e-01,81,1752.1070741601288
360,305427,7.57009262888600043e-01,74,7.22736483996031742e-01,80,7.66727976860067773e-01,73,1779.158358566463
380,310359,7.62419083434816347e-01,79,7.43637322438057469e-01,83,7.45505345768633365e-01,75,1808.1769795650616
400,315099,7.54197894623990561e-01,76,7.26119798222235713e-01,116,7.42820633971901456e-01,93,1836.0702667692676
420,319647,7.55137327688495730e-01,73,8.14686675279549077e-01,73,6.96748469729136399e-01,71,1862.5087935505435
440,324435,7.67049564641754333e-01,76,8.73658613796449712e-01,61,7.84012321877067264e-01,118,1890.3194443015382
460,329238,6.88675447212866554e-01,77,8.65325104172413706e-01,61,7.47012351217160475e-01,92,1918.2550972159952
480,335355,7.56359979355784251e-01,98,8.66952130583207858e-01,68,8.23655964245466055e-01,68,1953.9130685096607
500,340863,7.55129405823193101e-01,88,8.44967578430002697e-01,68,8.33098783182077529e-01,61,1986.0010592341423
520,345987,8.91041886577343512e-01,82,8.25533874098762888e-01,78,8.52955647967934771e-01,64,2015.7021622834727
540,351111,8.54091260154737686e-01,82,8.63514081086760643e-01,64,8.45666847546913236e-01,61,2045.765118570067
560,355467,8.65154333513606044e-01,70,8.89141210380834157e-01,61,8.75131525137660682e-01,66,2070.9022312974557
580,359631,8.69526433039601532e-01,67,8.34536259025082550e-01,61,8.32426047562093707e-01,61,2095.2232120232657
600,363795,8.73638840975125008e-01,67,8.20079693774544927e-01,88,8.69994717900259285e-01,61,2119.4941076990217
620,369303,8.29805608828801278e-01,88,8.19187786249698235e-01,66,8.33908974217623111e-01,68,2151.6716065825894
640,373083,8.59524190217344719e-01,60,8.08612506887424920e-01,64,8.40683739780991757e-01,64,2173.545383837074
660,378783,8.46450643344641485e-01,91,8.47401224340376902e-01,68,8.50402264977288658e-01,61,2206.8221181789413
680,385059,8.34289222102270522e-01,100,8.24980681617344058e-01,90,8.44928097425172386e-01,64,2243.415223993361
700,389415,8.33355269545352439e-01,70,8.29319825693575541e-01,61,8.49543149131738451e-01,64,2268.7690225401893
720,394347,8.59688149089452347e-01,79,8.52158243761361622e-01,61,8.33681269292797289e-01,61,2297.441599654965
740,398895,8.47219820949291047e-01,73,8.34342509561095125e-01,64,8.49647886180395884e-01,61,2323.8781237164512
760,402675,8.86547441119834523e-01,60,8.54453097927307836e-01,70,8.70420479216227783e-01,60,2346.074212375097
780,406455,8.64667967748427246e-01,60,7.95172778842808570e-01,64,8.26761918543930663e-01,60,2367.9651220012456
800,410811,8.71555241293940242e-01,70,8.34467274837031092e-01,69,8.44344043370209296e-01,66,2393.4076211890206
820,414783,8.47733944917635762e-01,64,8.13661323440316164e-01,61,8.67677421427855977e-01,61,2416.582122383639
840,419331,8.48611950820000183e-01,73,8.55131251874012843e-01,61,8.36367879926587121e-01,64,2443.053113282658
860,421985,8.37195691195057212e-01,60,6.02007112082936668e-01,48,8.21578805656233313e-01,60,2464.79351473134
880,424656,8.60773593187400654e-01,67,,,8.63378762048936044e-01,61,2488.635354309343
900,426236,8.52097437860086737e-01,76,,,,,2514.3667236631736
920,428072,8.56447640775708230e-01,88,,,,,2548.931764025241
940,429716,8.72036806968573330e-01,79,,,,,2577.6988130565733
960,431488,8.35119065281322626e-01,85,,,,,2611.9372285977006
980,433516,8.27702305703650665e-01,97,,,,,2646.3367600087076
1000,435225,8.55212123024006177e-01,86,,,,,2675.4945855103433
