"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,9,5.00000000000000000e-01,2,0.18574932124465704
1,10,2.50000000000000000e-01,1,0.22385311126708984
2,11,2.50000000000000000e-01,1,0.2530485838651657
3,12,2.50000000000000000e-01,1,0.28333621006459
20,1362,7.95387746123142780e-01,75,35.89666260872036
40,7753,7.32506208482017307e-01,305,204.4340741848573
60,15087,7.65031605953600202e-01,350,398.0785125819966
80,22619,7.88766244588590792e-01,359,596.8502100929618
100,29177,7.45347894521421694e-01,313,769.7737058913335
120,31861,7.23959302122450521e-01,128,840.5975506734103
140,34145,7.49053732318995857e-01,109,900.852993327193
160,36183,7.19275157292446510e-01,97,954.5833367481828
180,38595,7.61460290695285424e-01,115,1018.2247085543349
200,40527,7.36657756091005367e-01,92,1069.1782185500488
220,42683,7.52153332986419620e-01,103,1126.0096515771002
240,44775,7.69075618025080510e-01,100,1181.2153625115752
260,46877,7.08805153596565263e-01,100,1236.699035750702
280,48937,7.62560098160436906e-01,99,1291.0391995459795
300,51093,7.60210884515930996e-01,103,1347.8921720366925
320,53025,7.49533568910845993e-01,92,1398.8731834674254
340,54989,7.38526848468149089e-01,94,1450.7385710934177
360,56825,7.58980687107291829e-01,88,1499.1388483503833
380,58661,7.59606720685531811e-01,88,1547.5908096954226
400,60369,7.64470511850972700e-01,82,1592.656517315656
420,62269,7.49744123327102274e-01,91,1642.7538370760158
440,63977,7.65265782075168155e-01,82,1688.3725939532742
460,65474,7.22402313397963791e-01,72,1728.3683483395725
480,67950,7.60724722935623765e-01,118,1794.5514725279063
500,69914,7.47305603490542203e-01,94,1847.0911107072607
520,72454,7.96964425503409513e-01,121,1914.9547616140917
540,74994,8.19632572728692277e-01,121,1982.8531039711088
560,77470,8.27517377186317682e-01,118,2049.0849748868495
580,80010,8.46522358899173488e-01,121,2116.9847801793367
600,82486,7.93133292425518888e-01,118,2183.2045309357345
620,84834,8.25215135665173460e-01,112,2245.982758260332
640,87374,8.21241318189010583e-01,121,2313.8672526730224
660,89722,8.05737652205110400e-01,112,2376.5839787060395
680,92134,8.29341714805634456e-01,115,2440.9755490580574
700,94482,8.11533537839851049e-01,112,2503.7265894999728
720,97022,8.27137984960284678e-01,121,2571.5800865460187
740,99562,8.10295187414840745e-01,121,2639.4755493355915
760,102102,7.87312583153441103e-01,121,2707.3358914116398
780,103810,8.37613485061373897e-01,82,2753.004060856998
800,106286,8.43624064767516391e-01,118,2819.1531831976026
820,108826,8.22649047409639955e-01,121,2887.0555107044056
840,111366,8.10998974814605811e-01,121,2954.93604576122
860,113842,8.14553507911499719e-01,118,3021.121348347515
880,116254,8.07758521544614139e-01,115,3085.5660594347864
900,118794,7.98963978682559417e-01,121,3153.4916213713586
920,121334,7.92589373049116697e-01,121,3221.367586074397
940,123618,8.52210821379636663e-01,109,3282.514059298672
960,126158,7.98819187262874708e-01,121,3350.392939045094
980,128378,8.47341036434683503e-01,106,3409.8038793522865
1000,130790,8.24183272540676137e-01,115,3474.260437933728
1020,133330,7.90778292338160993e-01,121,3542.163605191745
1040,135870,8.39951359588936075e-01,121,3610.055835646577
1060,138346,7.70811275592893197e-01,118,3676.24951816909
1080,140758,8.04245656178665946e-01,115,3740.707401042804
1100,143298,8.24563506648413158e-01,121,3808.6131087439135
1120,145838,7.48938338708645346e-01,121,3876.5356215974316
1140,148314,8.06110100124511786e-01,118,3942.7158164819703
1160,150854,8.33489821998161684e-01,121,4010.5722606629133
1180,153394,8.27861307397923851e-01,121,4078.4426234876737
1200,155934,8.26076046910373507e-01,121,4146.346777508967
1220,158474,8.41158446652290337e-01,121,4214.2956453105435
1240,161014,8.25447631586070485e-01,121,4282.154144481756
1260,163426,8.02333410519268764e-01,115,4346.549491877668
1280,165966,7.99809938726746439e-01,121,4414.410041771829
1300,168378,8.18942146706927887e-01,115,4478.86898888275
1320,170918,8.54073305522839221e-01,121,4546.715959201567
1340,173458,8.23186790579661931e-01,121,4614.585848439485
1360,175998,7.86049473885123140e-01,121,4682.505342883058
1380,178218,8.23531684661349739e-01,106,4741.816612092778
1400,180438,7.97742071294926469e-01,106,4801.173329884186
1420,182978,8.05010679439354115e-01,121,4869.064678220078
1440,185390,8.03576197781045165e-01,115,4933.529736133292
1460,187930,8.09946456492794731e-01,121,5001.426312644966
1480,190470,7.99821188398085692e-01,121,5069.311453235336
1500,192883,8.07118756493474421e-01,121,5133.755353308283
