"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,21,1.09679810257152482e-01,2,3.75000000000000000e-01,1,2.50000000000000056e-01,2,0.09363914000005025
1,24,2.50000000000000000e-01,1,,,2.50000000000000000e-01,1,0.10015336100013883
2,33,2.50000786742079373e-01,2,1.66666666666666657e-01,1,2.50000000000000000e-01,1,0.15802590700013752
3,69,2.57531950884432259e-01,6,,,1.55509786421655333e-01,2,0.3777607510000962
20,17682,7.78334476216251514e-01,320,7.65441115103036585e-01,203,7.56499272650026366e-01,327,101.12033635500029
40,35034,7.72933014439301735e-01,197,7.70623933110043735e-01,211,7.64104410849847815e-01,276,198.30304815099998
60,45423,7.15280154301123683e-01,169,7.49066984671047709e-01,158,7.46690213017317306e-01,165,257.97969770400005
80,56928,7.88836538344425020e-01,170,7.40665326267663571e-01,123,7.60565950425470150e-01,183,324.0386829270001
100,66117,7.59014643984853632e-01,40,7.81968584016725976e-01,21,7.50274755001221982e-01,146,375.16086956300023
120,67554,7.27534120471494461e-01,26,7.63084148315238742e-01,24,7.20118858809634887e-01,23,383.4560042150001
140,69126,7.79605327789570035e-01,26,7.50733564038150836e-01,22,7.53111610909718787e-01,25,392.6318993250002
160,70311,7.52063432010016242e-01,22,7.48856520590826635e-01,26,7.04399219281922950e-01,19,399.2346797949999
180,71991,7.49943779671730204e-01,18,7.72695882631385000e-01,18,7.52015024796894749e-01,27,408.88882125300006
200,73251,7.35564768309920236e-01,22,7.44515328619775651e-01,20,7.52522719733712320e-01,20,416.0442824239999
220,74559,7.66761939190558572e-01,25,7.60242946195563429e-01,24,7.68651014486106954e-01,21,423.4606939170003
240,75726,7.49795538284295793e-01,21,7.48489896822783773e-01,21,7.63177079702354377e-01,19,430.1742448250002
260,76866,7.61534326128886496e-01,19,7.76587187518170130e-01,18,7.26713943552375841e-01,18,436.8878246280001
280,78798,7.74078054588678066e-01,19,7.45691247647397804e-01,17,7.56583331287801752e-01,31,448.149910997
300,80274,7.75353132889420427e-01,18,7.66726751447733057e-01,22,7.56596015061592131e-01,24,456.69377965800004
320,81342,7.44226618390617989e-01,16,7.76960907708331483e-01,17,7.65397023596109949e-01,17,462.68827531199986
340,82632,7.58782111066224174e-01,17,8.26177478809005605e-01,15,7.32676463567943359e-01,21,470.036603045
360,83796,7.26116157958602182e-01,18,8.10545414160711464e-01,15,7.73663484040354121e-01,19,476.67710282999997
380,84936,7.80243107888326071e-01,24,8.60648415026253000e-01,15,7.49818031899527448e-01,19,482.9686635339999
400,86124,7.25771071165219661e-01,24,7.82750361674177109e-01,15,7.72024220914678039e-01,19,489.78792464200023
420,87312,7.79650969571682229e-01,16,7.53809037954862204e-01,15,7.60062984841777478e-01,19,496.5159640510001
440,88452,8.27338029692943566e-01,15,7.83772967786514618e-01,15,7.64340197693253121e-01,19,502.7577832820002
460,89472,8.17888971315919977e-01,15,8.13606995742855332e-01,15,7.18431208079394645e-01,17,508.3383195050001
480,90804,8.43707215005661815e-01,15,8.39667625228539216e-01,15,7.66551210867678634e-01,22,515.6687492890001
500,92280,8.39912406473797613e-01,15,8.04922067390956286e-01,15,7.59156859554699137e-01,24,523.7249639460001
520,93516,8.23750029702781106e-01,15,7.74350311702981409e-01,15,8.65773649107477006e-01,20,530.8427707260003
540,94848,8.31249759176852288e-01,15,8.68930844804649993e-01,15,8.58124201983985979e-01,22,538.6240637199999
560,95844,8.36044751301466715e-01,15,8.10958365256312597e-01,15,8.32313582970182764e-01,16,544.4472688290002
580,96918,7.91803394233379421e-01,15,8.45122235139560973e-01,15,8.39825959497900287e-01,18,550.654943726
600,98058,8.39103466289472411e-01,15,8.12856336017574677e-01,15,8.17138447837172155e-01,19,557.2632140240003
620,99102,8.44798955290563480e-01,15,8.10575974004906552e-01,15,8.79371544445179731e-01,17,563.4930250950001
640,100434,8.32184917066423835e-01,15,8.35301703189730183e-01,15,8.11642821447266738e-01,22,571.333396773
660,101814,8.65132428149397503e-01,15,8.61253611963749943e-01,15,8.50614010446952062e-01,22,579.5648515080002
680,102906,8.02515595132279769e-01,15,8.33925403144311295e-01,15,8.27534053986448970e-01,18,585.5874261620002
700,103798,8.05337471271988847e-01,15,8.04949734611255185e-01,14,8.73466865668275583e-01,17,590.4586120270001
720,104654,8.61958478856196364e-01,15,,,8.51512556429977918e-01,21,595.1491948880002
740,105446,8.74802109353666979e-01,15,,,8.48769915913159201e-01,19,599.7746218850002
760,106238,8.49950403810979194e-01,15,,,8.40128781904927235e-01,19,604.387014892
780,107094,8.08870278655081987e-01,15,,,8.35894698780906165e-01,21,609.100601481
800,107589,7.98489021249047637e-01,14,,,8.43787913686579572e-01,18,611.822721216
820,108001,,,,,8.83705414067584849e-01,20,614.0728162210003
840,108429,,,,,8.37892835739234121e-01,21,616.4095444720001
860,108793,,,,,8.69855318484651585e-01,18,618.4027939460002
880,109173,,,,,8.38014433102313827e-01,19,620.4855368849999
900,109617,,,,,8.57511701334923937e-01,22,622.923589517
920,109965,,,,,8.14622931421283170e-01,17,624.852648732
940,110361,,,,,8.85869353588660702e-01,19,627.237435648
960,110757,,,,,8.41685329121086068e-01,19,629.5826381500001
980,111185,,,,,8.59472853813574078e-01,21,632.227501673
1000,111566,,,,,8.50921623837158747e-01,20,634.490352796
