"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,7,3.75000000000000000e-01,2,26.247111759148538
1,8,2.50000000000000000e-01,1,26.25260883104056
2,9,2.50000000000000000e-01,1,26.255017121322453
3,10,2.50000000000000000e-01,1,26.257136260159314
20,7010,7.64693090051798752e-01,389,146.46826335880905
40,14197,7.66296093180519944e-01,343,269.42461093328893
60,21069,7.35089992772807066e-01,328,387.32161361537874
80,28916,7.85210814549328506e-01,374,521.8054640349001
100,35773,7.46333667498340070e-01,327,639.4305069018155
120,39052,6.98074443497578190e-01,157,695.7153715277091
140,41316,7.77130149001327708e-01,108,734.6441952418536
160,44151,7.14021483905141086e-01,135,783.3001713063568
180,47141,7.64398403687560513e-01,143,834.638506825082
200,49958,7.51995530127832268e-01,135,883.017726724036
220,52562,7.30897305671883712e-01,124,927.7398357251659
240,54715,7.94764894422989476e-01,103,964.763792866841
260,57024,7.05279123841189071e-01,110,1004.3678052704781
280,59509,7.63290336300754158e-01,119,1047.1693592220545
300,61736,7.63651081326483960e-01,107,1085.4225367810577
320,63795,7.42106374461477092e-01,99,1120.7489861110225
340,65837,7.36644553495165333e-01,98,1155.8213652903214
360,67838,7.76096074134850378e-01,96,1190.2361461455002
380,69710,7.69339244634397956e-01,90,1222.40595353581
400,71354,7.52398723965011285e-01,79,1250.6844741394743
420,72893,7.38853044198285125e-01,74,1277.1201304113492
440,74610,7.76846016199983835e-01,82,1306.612096356228
460,77418,7.20456961096593185e-01,134,1354.8828200539574
480,79506,7.87186462011382093e-01,100,1390.7686946205795
500,81774,7.22665700898669328e-01,108,1429.7430726047605
520,84314,8.35914960637316296e-01,121,1473.471455427818
540,86854,8.05229234573285657e-01,121,1517.0755729163066
560,89394,8.57028127999442391e-01,121,1560.7000113883987
580,91934,8.34201024505098920e-01,121,1604.2977602798492
600,94474,8.52195193065731993e-01,121,1647.8581263301894
620,97014,9.03800914738586703e-01,121,1691.48197278101
640,99554,8.46238968043014017e-01,121,1735.0534179182723
660,102094,8.86553063236106498e-01,121,1778.6623001545668
680,104570,8.47152758387635596e-01,118,1821.1750420471653
700,107046,8.38393352542189607e-01,118,1863.734713314101
720,109586,7.82841307719154056e-01,121,1907.3767699878663
740,112126,8.57997865478718702e-01,121,1951.0036210790277
760,114666,8.01666175064489339e-01,121,1994.6023762570694
780,117206,8.48626226169180820e-01,121,2038.1184667898342
800,119746,8.68237253557720745e-01,121,2081.7550249174237
820,122286,8.87259631354340050e-01,121,2125.430205516517
840,124826,8.58418780236779311e-01,121,2169.0610826918855
860,127366,8.47185060195731698e-01,121,2212.7104596281424
880,129906,8.74934206308528917e-01,121,2256.3508173478767
900,132446,8.58870762118466580e-01,121,2299.9735173303634
920,134986,8.44129680862330978e-01,121,2343.6241877060384
940,137526,7.72590056381127877e-01,121,2387.226564304903
960,140066,8.75955638683768134e-01,121,2430.775577501394
980,142606,8.49280605039896663e-01,121,2474.4182909121737
1000,145146,8.53438716613844961e-01,121,2518.0270148040727
1020,147686,8.65713632110173381e-01,121,2561.669958524406
1040,150226,8.42726403812626090e-01,121,2605.3122027339414
1060,152766,9.00798048778418181e-01,121,2648.9529432924464
1080,155306,8.38818306238734657e-01,121,2692.557670689188
1100,157782,8.38123766308095708e-01,118,2735.0870109284297
1120,160322,8.58280611757803680e-01,121,2778.7087165433913
1140,162862,8.89952380034341628e-01,121,2822.3772887689993
1160,165402,8.75023620043564931e-01,121,2866.056203152053
1180,167942,7.96685799384789339e-01,121,2909.67058957275
1200,170418,8.56382687412155175e-01,118,2952.1830796301365
1220,172958,8.45977192200468742e-01,121,2995.8397977221757
1240,175498,8.62910459882411884e-01,121,3039.5191761944443
1260,178038,8.28186968485141284e-01,121,3083.133617386222
1280,180508,7.53670945310997653e-01,118,3125.511912209913
1300,183048,8.51459244834470552e-01,121,3169.180321132764
1320,185588,8.70784638469058847e-01,121,3212.8232530159876
1340,188128,8.53528355697954488e-01,121,3256.5289345672354
1360,190668,8.52407236894501819e-01,121,3300.209357948974
1380,193208,7.91503239071875142e-01,121,3343.8255877010524
1400,195748,8.08216848106755203e-01,121,3387.449190051295
1420,198288,8.63951418060636911e-01,121,3431.0250314529985
1440,200828,8.17184637534226432e-01,121,3474.6538091124967
1460,203368,8.00100578727685807e-01,121,3518.3587498553097
1480,205908,8.35818584235434314e-01,121,3562.018295140937
1500,208321,8.05455566505018261e-01,121,3603.4688158202916
