"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,24,4.33333333333333293e-01,1,3.33333333333333315e-01,1,5.00000000000000000e-01,1,0.14801750145852566
1,27,,,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.16019605658948421
2,30,,,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.17062823381274939
3,36,5.00000000000000000e-01,2,3.33333333333333315e-01,1,2.50000000000000000e-01,1,0.1906727124005556
20,18801,7.16738022100535721e-01,391,7.58440567994341008e-01,156,7.63321849958725096e-01,241,56.188342018052936
40,66426,7.78574263690071988e-01,756,7.97055897269187574e-01,664,7.64277062360739556e-01,729,197.14833964593709
60,109899,7.60752824666123040e-01,691,7.65241636792636348e-01,688,7.83603298449393137e-01,793,327.0209086211398
80,154818,7.31803479815776536e-01,713,7.62768903847126034e-01,323,7.43943506060998905e-01,797,459.72657348029315
100,196731,7.68350687551339506e-01,666,7.82224031890423999e-01,93,7.35572532045531968e-01,594,583.9210791373625
120,202401,6.98716497722849494e-01,90,7.61250533965624476e-01,92,7.24640837900125012e-01,110,600.2797341197729
140,210405,7.81991442537532611e-01,128,7.78277022120453688e-01,96,7.68880550111506578e-01,96,624.0494200577959
160,215514,7.47127945638326296e-01,81,7.55078689864123964e-01,83,6.89533473751871684e-01,77,639.3233556952327
180,220194,7.34072036974895203e-01,75,7.48884177229256043e-01,85,7.48384294568424369e-01,123,653.2105964459479
200,225804,7.62737580536033466e-01,82,7.53575385186305624e-01,64,7.52239026370986941e-01,100,669.706138565205
220,230316,7.59003101935702307e-01,80,7.65119368524601939e-01,88,7.58965934610060122e-01,72,683.0631177444011
240,234846,7.54739376431930675e-01,66,7.67205001408940768e-01,67,7.61042931078920182e-01,72,696.3833614513278
260,241653,7.63042918871840281e-01,70,7.55668513842938316e-01,74,7.20657468549708802e-01,108,716.5343272229657
280,247881,7.65547824977297453e-01,109,7.33161292068710502e-01,111,7.38058199913940394e-01,99,734.748474069871
300,252933,7.51009325426354235e-01,65,7.80141403555300927e-01,84,7.67162535406387791e-01,81,749.6175171779469
320,258606,7.48478259891518616e-01,86,8.60710610862293168e-01,69,7.51306146166925481e-01,91,766.623870652169
340,263364,7.86648041520324415e-01,74,8.55869329261717660e-01,64,7.65105482716080920e-01,76,780.6243095379323
360,268560,7.72192599427740767e-01,62,8.57312491934005161e-01,69,7.49971799586044541e-01,83,796.1310461461544
380,272838,7.45293021358688468e-01,65,8.77102964883902603e-01,64,7.36606066667540360e-01,68,808.7248752582818
400,278334,7.63872835881584278e-01,73,8.84300150421993281e-01,61,7.58264703338461299e-01,88,825.1633912958205
420,283686,7.41391777080392278e-01,70,8.77177323041654966e-01,61,7.83295347421491317e-01,85,840.8820907445624
440,288054,7.42665913379188414e-01,85,8.45380762680262410e-01,64,7.27671530947111234e-01,70,853.4993500215933
460,294978,7.74016681518885918e-01,88,8.63058173315823240e-01,84,7.22953506445173755e-01,110,873.8616673462093
480,301254,8.44790894731121345e-01,60,8.89340217156071144e-01,68,7.66966693508509878e-01,100,892.0580136673525
500,307080,8.73267827657916773e-01,62,8.68479836943206518e-01,70,7.46526839634108152e-01,93,909.2697785580531
520,312396,8.80624965079035760e-01,66,8.34063716709265601e-01,64,8.66596607661800578e-01,85,925.0526912808418
540,318096,8.39821531533969656e-01,71,8.69665323943887403e-01,61,8.88105706651349358e-01,91,942.1323384102434
560,322836,8.52566157230580601e-01,64,8.25141170850378192e-01,72,8.81199952585336121e-01,76,956.3526616580784
580,327192,8.94891711526047851e-01,61,8.26053687862825181e-01,92,8.67013846943243127e-01,70,969.2235421119258
600,334044,8.68243566726867755e-01,62,8.84520557185238254e-01,64,8.61448499699698056e-01,109,989.3814884191379
620,339360,8.80473588499543269e-01,74,8.70408431143129491e-01,61,9.01337034134963910e-01,85,1004.9496356798336
640,343716,8.28551461622493379e-01,64,8.28419392642170571e-01,61,8.95533081908658435e-01,70,1017.8911029165611
660,348072,8.44963047845662896e-01,61,8.71897994655027153e-01,64,8.88373413415399438e-01,70,1030.3932480420917
680,354540,8.76797504427564434e-01,62,8.37189403351669470e-01,111,8.84661289399523709e-01,103,1049.5846433816478
700,359664,8.51591967324227261e-01,61,8.34485033668461607e-01,68,8.63557663872762560e-01,82,1064.7210596818477
720,364212,8.27583825005031581e-01,61,8.77152400083736294e-01,61,8.45303569767223317e-01,73,1078.2493407391012
740,369336,8.85559262397336844e-01,61,8.65065651026317939e-01,61,8.54713258543090659e-01,82,1093.628103274852
760,374844,8.50427550300788981e-01,61,8.82791494947168576e-01,64,8.66906477889448190e-01,88,1109.600443199277
780,380544,8.83167615072034673e-01,61,8.44211711622393390e-01,73,8.84621282718486168e-01,91,1126.362539744936
800,386436,8.74740458935874154e-01,62,8.68733665103733288e-01,62,8.69600493525832019e-01,94,1143.7697333982214
820,390600,8.28700029471791555e-01,61,8.71348788349343817e-01,61,9.10201715206371831e-01,67,1156.3707295898348
840,394764,8.21899498580340726e-01,61,9.10872393459505325e-01,61,9.12397305108622159e-01,67,1168.608904082328
860,401040,8.96149926043620870e-01,62,8.65565284655010370e-01,70,8.96369441853261284e-01,100,1186.841546333395
880,405972,8.46168766154232199e-01,61,8.67195553052011014e-01,108,8.91213090941103458e-01,79,1201.1901737684384
900,410136,8.73266028732171296e-01,61,8.51847089047088613e-01,74,8.70455635825129637e-01,67,1213.31514315214
920,413916,8.56116977570648086e-01,60,8.45353227559805021e-01,60,8.86561969199966660e-01,60,1224.225368280895
940,418848,8.68760135555938562e-01,61,8.43097491565460544e-01,69,8.93142033894859688e-01,79,1239.2178332358599
960,422628,8.22536406338862269e-01,60,8.98917603032284851e-01,60,9.02123146456444536e-01,60,1250.1509505603462
980,427176,8.41073334264400674e-01,61,8.84653973638839131e-01,61,8.92782375627094393e-01,73,1264.187369287014
1000,431532,8.47730880629211647e-01,61,8.58061421382476985e-01,70,9.02044054207050583e-01,70,1277.17698379606
1020,435888,8.49152727781273486e-01,61,8.83935575711473631e-01,61,9.08468496717687146e-01,70,1289.9993318933994
1040,440628,8.48782229535680388e-01,69,8.18818381217156555e-01,88,8.78205803348071412e-01,76,1304.104092348367
1060,444984,8.61727465715597774e-01,61,8.94265026903559690e-01,61,8.49697132336730609e-01,70,1317.3493152335286
1080,448956,8.82329570823608744e-01,64,8.68623282993677415e-01,61,8.92671877478046327e-01,64,1329.0774898333475
1100,453120,8.64798630134112623e-01,61,8.72700174110932592e-01,61,8.66689075260959174e-01,67,1341.231830663979
1120,457476,8.53674934568385280e-01,61,8.81449429078348001e-01,61,8.69961992886162050e-01,70,1353.6130970371887
1140,461786,8.62846780517398937e-01,61,8.59573842623072792e-01,61,8.91261561838466498e-01,70,1366.6006792224944
1160,465714,8.84413318331585208e-01,64,,,8.95489374397359428e-01,94,1383.1665754104033
1180,468234,8.30481229480586003e-01,64,,,8.66074516332177025e-01,60,1393.6328695900738
1200,471138,8.74095530978575952e-01,64,,,9.01193504922186195e-01,70,1405.8051299452782
1220,473914,8.46196883280917800e-01,61,,,8.79206809863693373e-01,67,1417.4016575468704
1240,476562,8.36729315990524580e-01,61,,,8.93075159861486112e-01,64,1428.4488288480788
1260,479082,8.57234128133415818e-01,60,,,9.04643802547951958e-01,60,1439.0236020702869
1280,480598,7.10316790838441792e-01,48,,,8.80269096134994378e-01,67,1450.5546248909086
1300,481986,,,,,8.58367966408517202e-01,67,1461.7787734074518
1320,483246,,,,,8.94814808733273570e-01,60,1472.1929520685226
1340,484826,,,,,8.56728167122869255e-01,76,1486.2141033792868
1360,486470,,,,,8.86431591377905614e-01,79,1499.8836387936026
1380,487730,,,,,9.09814289917114216e-01,60,1510.1176403276622
1400,489118,,,,,8.77352569250447578e-01,67,1521.3776161232963
1420,490762,,,,,8.83751341585771399e-01,79,1544.250746444799
1440,492022,,,,,8.81429878455908034e-01,60,1555.1866417368874
1460,493410,,,,,8.78739080988854449e-01,67,1567.3238025745377
1480,495566,,,,,8.98151295951189810e-01,103,1585.8331009438261
1500,497531,,,,,8.37665827979584221e-01,99,1603.536088933237
