"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,33,4.58333333333333315e-01,2,4.00000000000000022e-01,2,4.50000000000000011e-01,2,180.39072058629245
1,36,,,2.50000000000000000e-01,1,,,180.5163644561544
2,39,,,2.50000000000000000e-01,1,,,180.6343127246946
3,48,3.75000000000000000e-01,2,5.00000000000000000e-01,2,4.00000000000000022e-01,2,180.98346962593496
20,34344,7.71049120310632441e-01,665,7.50608342078255775e-01,572,7.37568735756399474e-01,673,5459.677844038233
40,81711,7.43714623508905159e-01,758,7.78434657401949393e-01,819,7.68704528482677563e-01,732,13026.331375660375
60,133800,7.49457644585124205e-01,870,7.59403395571500273e-01,767,7.56513762598097550e-01,757,21328.55319657456
80,181422,7.73312221854844495e-01,756,7.47870710895257917e-01,795,7.37264285511512685e-01,772,28742.01040843781
100,227490,7.45256226335502925e-01,731,7.47080103591086564e-01,527,7.32570119927490992e-01,586,36089.00035752449
120,239427,7.25594920421314571e-01,190,7.22437715211655118e-01,221,7.24539533855537488e-01,260,37987.047065645456
140,256713,7.69289796439828866e-01,209,7.33442345421152497e-01,207,7.55652542821764306e-01,301,40811.62643516809
160,269253,6.75636644800141961e-01,216,7.39781905137413598e-01,293,7.13419914215440376e-01,199,42737.245093769394
180,285117,7.40718528835711876e-01,264,7.63722324313472201e-01,170,7.53288159994493611e-01,252,45324.43819988612
200,302802,7.73703442529235508e-01,218,7.60856752335841047e-01,162,7.73614630633440381e-01,281,47982.60162331257
220,317439,7.53253065156304302e-01,191,7.15798081409415698e-01,186,7.53868843059733340e-01,233,50344.59920738358
240,330996,7.19308944874183953e-01,190,7.51629733031139780e-01,323,7.36306244416102151e-01,216,52486.469196125865
260,344847,7.53992261624835458e-01,271,7.37417890719312741e-01,235,7.38469477564877463e-01,220,54640.27076812647
280,360153,7.57015412104289576e-01,248,7.63933056802474475e-01,280,7.40521702955833083e-01,243,57204.90372612141
300,373596,7.48159408881725274e-01,218,7.33779153855952382e-01,242,7.62541074297863442e-01,214,59347.322801166214
320,388596,7.49992769600820841e-01,278,7.45971424575971875e-01,318,7.49270478398932127e-01,239,61722.485022421926
340,401637,7.53148983370720670e-01,190,7.44161253999333527e-01,258,7.73491672055169444e-01,207,63662.63848175574
360,415269,7.49503046789434357e-01,208,7.55602580756647546e-01,271,7.33476868554003292e-01,217,65807.54496403039
380,429093,7.60633633162011158e-01,225,7.55562321972909179e-01,244,7.49957977205031434e-01,220,68138.9264130909
400,443241,7.32832280041857631e-01,231,7.65765245463175703e-01,278,7.77536147425524571e-01,225,70304.72179912496
420,456441,7.76773590392311530e-01,212,7.38056433351910623e-01,255,7.50648999034508768e-01,169,72429.08217494935
440,468582,7.24580917144235337e-01,162,7.52750473684620891e-01,193,7.58640394093769599e-01,211,74334.44340743124
460,483567,7.60302422205929473e-01,452,7.41448847521607002e-01,238,7.56840698159183534e-01,184,76710.29121760093
480,500850,7.44415430615267937e-01,314,7.22388158865569840e-01,275,7.59406933274924367e-01,206,79351.95333757252
500,520047,7.77809663820087760e-01,305,8.01744882030877570e-01,305,8.68095163493312616e-01,232,82431.21095432062
520,535347,8.71668234015399723e-01,243,8.87015046499117110e-01,243,8.87881371864420288e-01,243,84816.63873035368
540,550647,9.00433320695628647e-01,243,9.06031646050921791e-01,243,8.45322580063186502e-01,243,87383.85535617638
560,565947,8.79719026932599624e-01,243,8.71865624335613099e-01,243,8.64404104635914439e-01,243,89773.98266089056
580,581247,9.06041182622520536e-01,243,8.87838601428675100e-01,243,8.59753940273308759e-01,238,92163.31438027136
600,596547,8.87219070706090296e-01,243,8.97361776213664086e-01,243,8.56437527812907051e-01,243,94549.63784199767
620,611847,9.00597000246590951e-01,243,8.73890663809285817e-01,243,8.14717319073388624e-01,243,96936.15109341871
640,627147,9.03590776173994081e-01,243,9.18269483815040588e-01,243,8.75637736582691839e-01,243,99510.23768150248
660,642447,8.70797816258214730e-01,243,8.67962018332854468e-01,243,8.54106221987904979e-01,243,101900.78602664918
680,657747,8.68314927161923378e-01,243,9.12791259121870424e-01,243,8.54293754326929888e-01,243,104288.70876862574
700,673047,8.53165126238829563e-01,243,8.59742602199649264e-01,243,8.50002218959393319e-01,243,106677.05590768624
720,688347,8.88417856862135258e-01,243,8.73174866840770947e-01,243,8.81378965386506286e-01,237,109066.00406046119
740,703647,8.87157472217490306e-01,243,8.97878687302610667e-01,243,8.67976337434906320e-01,243,111632.17519088276
760,718947,8.78929923836011873e-01,243,8.74405249692867370e-01,243,8.82257732122179283e-01,238,114028.0536868507
780,734247,8.87273586938752801e-01,243,8.73469133095875483e-01,243,8.66816353632638315e-01,243,116420.24984808639
800,749547,9.06866456689843226e-01,243,8.90374100910032995e-01,243,8.66723291342047175e-01,243,118812.85135527514
820,764847,9.06954940847408353e-01,243,8.77177005681584965e-01,243,8.58078087003179446e-01,243,121203.69299553614
