"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,7,3.75000000000000000e-01,2,161.19752118736506
1,8,2.50000000000000000e-01,1,161.20307271927595
2,9,2.50000000000000000e-01,1,161.20540617220104
3,10,2.50000000000000000e-01,1,161.2078460706398
20,8308,7.53574035289877875e-01,461,821.2090572156012
40,24261,7.59180729174512847e-01,760,2091.975365468301
60,38093,7.28919352894733086e-01,659,3193.5557510573417
80,52944,7.79125343735744602e-01,708,4377.293289326131
100,70167,7.67388516255974484e-01,820,5746.223674163222
120,72223,7.22444718159381716e-01,98,5909.567905862816
140,73818,7.29633213791484381e-01,76,6036.369450758211
160,76063,7.22266759594927921e-01,107,6214.927058776841
180,78562,7.46172514297212763e-01,119,6413.642674966715
200,81246,7.71651510513166938e-01,128,6627.1131489332765
220,83480,7.61461816884952403e-01,107,6804.631380290724
240,85334,7.38071759392620153e-01,89,6952.050422933884
260,86821,7.00305431837315306e-01,71,7070.334605732001
280,88623,7.61995917559227354e-01,86,7213.779904653318
300,90354,7.46087442288807634e-01,83,7351.39440801926
320,91839,7.63406273294392146e-01,71,7469.567781553604
340,93313,7.28544664022062194e-01,71,7586.810783185996
360,95163,7.71803383936351062e-01,89,7733.904742223211
380,96515,7.54205275662883756e-01,65,7841.416776715778
400,98159,7.75545860323278657e-01,79,7972.1854391740635
420,99454,7.36242811429928978e-01,62,8075.192404138856
440,100915,7.70670010078222889e-01,70,8191.373538146727
460,102383,7.31548989001878924e-01,70,8308.038289298303
480,104124,7.47522106227764604e-01,83,8446.490701374598
500,106040,7.79109060914009666e-01,92,8598.851829778403
520,107300,8.90716535408102028e-01,60,8699.085133139975
540,108560,8.98134463272615036e-01,60,8799.442765371874
560,109820,8.66014420782962313e-01,60,8899.774389441125
580,111080,8.76519086514704560e-01,60,8999.935797580518
600,112340,8.62100301951417181e-01,60,9100.111613365822
620,113600,8.71632877338931911e-01,60,9200.293837633915
640,114860,8.79658728742995111e-01,60,9300.573694093153
660,116120,8.49675368833599731e-01,60,9400.72221458517
680,117380,8.87320625674057006e-01,60,9500.920437183231
700,118640,8.83626452002688967e-01,60,9601.17707932461
720,119900,8.90376923295064127e-01,60,9701.418882161379
740,121160,8.79380545223317434e-01,60,9801.707216111943
760,122420,8.40073986387104177e-01,60,9901.972106160596
780,123680,8.41627401807600872e-01,60,10002.154037353583
800,124940,8.78757010188091159e-01,60,10102.410307273269
820,126200,8.99758463667864716e-01,60,10202.596599226817
840,127460,8.56262364174373403e-01,60,10302.835800234228
860,128720,8.81558707403536146e-01,60,10403.113345197402
880,129980,8.87091041404229452e-01,60,10503.40496106539
900,131240,8.76638428462692909e-01,60,10603.619528623298
920,132500,8.75240231449558204e-01,60,10703.865071664564
940,133760,8.85458766294081712e-01,60,10804.009926284663
960,135020,8.55954105302427104e-01,60,10904.235620018095
980,136280,9.03762264732147935e-01,60,11004.427004496567
1000,137540,8.79783183523738854e-01,60,11104.727157755755
1020,138800,8.44349282926800448e-01,60,11204.936922227964
1040,140060,8.49003615611106710e-01,60,11305.201683864929
1060,141320,8.82442690473195013e-01,60,11405.518992079422
1080,142580,8.57685590369629658e-01,60,11505.75658265967
1100,143840,8.86944281857792172e-01,60,11605.898215822875
1120,145100,8.56681358861908104e-01,60,11706.093963511288
1140,146360,8.98204383661928563e-01,60,11806.338580540381
1160,147620,8.77018468916334837e-01,60,11906.582997824065
1180,148880,8.72994333470681894e-01,60,12006.843411417678
1200,150140,8.81921007456193284e-01,60,12107.083234561607
1220,151400,8.48183556691372131e-01,60,12207.312425507233
1240,152660,8.83603145012233804e-01,60,12307.540370558389
1260,153920,8.52663576311191718e-01,60,12407.780022916384
1280,155180,8.52941146049611909e-01,60,12507.943825379014
1300,156440,8.95649420366139037e-01,60,12608.162793236785
1320,157700,8.52060896177274762e-01,60,12708.483942938037
1340,158960,8.70541932335089252e-01,60,12808.731909922324
1360,160220,8.76711868644249215e-01,60,12909.042609960772
1380,161480,8.66856139261118597e-01,60,13009.267469136044
1400,162740,8.27758705779686466e-01,60,13109.4854909461
1420,164000,8.76789299234525754e-01,60,13209.710606562905
1440,165260,8.83038318878459405e-01,60,13309.914799011312
1460,166520,8.88908706471805532e-01,60,13410.13428923767
1480,167780,8.82631944563527782e-01,60,13510.360702342354
1500,168977,8.50857760848045652e-01,60,13605.535651286133
