"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,27,5.00000000000000000e-01,2,5.00000000000000000e-01,2,2.50000000000000000e-01,2,1.8129286100001991
1,30,2.50000000000000000e-01,1,2.50000000000000000e-01,1,,,1.8166322750000745
2,33,,,2.50000000000000000e-01,1,1.25000000000000000e-01,2,1.8204875520000314
3,288,7.59900110554291408e-01,15,3.12500000000000000e-01,4,4.30232655282517418e-01,43,2.099388352999995
20,14514,7.50894764228774103e-01,192,7.82401125101629291e-01,268,7.71496018225688363e-01,194,35.71148114300013
40,26427,7.51908863317202969e-01,174,7.57617970324018453e-01,190,7.27404875499727321e-01,184,63.242630596000026
60,37557,7.65439554750346085e-01,178,7.70080694602524485e-01,177,7.73112980505206826e-01,144,89.02188622800008
80,44736,7.60968451750137498e-01,140,7.54777309425173959e-01,114,7.54183650405421679e-01,138,105.16648688100008
100,53679,7.63156000220245212e-01,40,7.69932338816758710e-01,142,7.58298813415348882e-01,39,127.48584182900004
120,55155,7.67906973493280520e-01,21,7.10421566737845844e-01,24,7.62227747602666095e-01,19,131.18473966700003
140,56271,7.63594595945880528e-01,17,7.68230577416957772e-01,18,7.48254576748447531e-01,21,132.97108233100016
160,57441,7.55501180554182139e-01,17,7.29466705873341059e-01,19,7.57249554596172714e-01,17,136.16806261200009
180,58773,7.30604716763678885e-01,15,7.51036289819582925e-01,22,7.42031375475075250e-01,18,139.349826184
200,60234,7.60455187920370257e-01,19,7.47905645943698905e-01,24,7.53381002924159771e-01,23,142.91818936100003
220,61662,7.69399917933200950e-01,17,7.54132307919876954e-01,23,7.59167997209024503e-01,18,146.12953981700002
240,62778,7.69271433339918098e-01,16,7.77564632686945090e-01,18,7.74429912513384666e-01,18,148.24503510800014
260,64161,7.53510630191085551e-01,19,7.03347510601647685e-01,22,7.47224153666418589e-01,20,151.72313240000017
280,65421,7.56978137207136359e-01,18,7.63059151688767034e-01,20,7.67353825995505501e-01,19,154.99858867000012
300,66657,7.69802036414163449e-01,16,7.37974907746582587e-01,20,7.77268295934527731e-01,18,157.96973541300008
320,67893,7.68287853821185807e-01,18,7.84217711658262040e-01,20,7.59494457687425628e-01,19,160.53987949500015
340,69081,7.12144711756381721e-01,16,7.40590075521529223e-01,19,7.56640946690457339e-01,16,163.07346305400006
360,70221,7.60517215195304241e-01,22,7.57624624302675076e-01,19,7.19082019600657762e-01,15,165.82425079600011
380,71361,7.37548476249776153e-01,20,7.60561190347131211e-01,19,7.61954937007615185e-01,18,168.86080225
