"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,21,3.75000000000000000e-01,2,5.00000000000000000e-01,2,3.88888888888888840e-01,1,0.20543430093675852
1,24,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.22555333096534014
2,27,2.50000000000000000e-01,1,2.50000000000000000e-01,1,,,0.24376043770462275
3,30,2.50000000000000000e-01,1,2.50000000000000000e-01,1,3.33333333333333315e-01,1,0.26251197047531605
20,33930,7.76194366425786542e-01,389,7.43877776728330775e-01,628,7.72920069195765502e-01,460,189.8103687139228
40,74598,7.47544819419899920e-01,714,7.56074434682573404e-01,646,7.56194081958984743e-01,565,419.4008077001199
60,108354,7.47691679481288896e-01,580,7.59007014290024040e-01,536,7.59380779154080421e-01,606,608.0812438586727
80,146694,7.43167502417132475e-01,560,7.64029191771291583e-01,609,7.54108328822911234e-01,597,821.524897987023
100,184467,7.67189640659781458e-01,139,7.56041148835192245e-01,600,7.51960467888114326e-01,181,1031.8695017276332
120,189030,7.72062204266929952e-01,96,7.03750613009861858e-01,73,7.67052480686553073e-01,108,1057.6058122068644
140,195114,7.61740090310786266e-01,78,7.55628165391577289e-01,97,7.61609597632372015e-01,86,1092.1274130819365
160,198258,7.53128266511333133e-01,64,7.47810570907584626e-01,50,7.46092586480666564e-01,69,1109.3805613210425
180,203574,7.29631661081688199e-01,75,7.53647646035471075e-01,85,7.61869907670492563e-01,72,1138.7213218528777
200,207114,7.23807015140394028e-01,101,7.51630295429004613e-01,57,7.05281747773613410e-01,52,1158.5693824905902
220,211566,7.58680392716570728e-01,68,7.60724519098152085e-01,71,7.51051932896278251e-01,84,1183.8856756342575
240,215250,7.48890684212999869e-01,71,7.45662037171067271e-01,59,7.49870785454985755e-01,96,1204.3230462297797
260,218580,7.50245255805276678e-01,61,7.24698394420425718e-01,53,7.26566527172464061e-01,72,1222.766084946692
280,223239,7.68706217705802164e-01,69,7.45318212456018481e-01,74,7.74812898952109030e-01,67,1248.3775073094293
300,227211,7.49293673333990440e-01,51,7.64470964568493616e-01,64,7.28831740278114371e-01,77,1270.8385483715683
320,231105,7.71845254845512363e-01,67,7.55308903250627606e-01,62,7.55712847057361303e-01,77,1292.7237963657826
