"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,7,3.75000000000000000e-01,2,121.8038653852418
1,8,2.50000000000000000e-01,1,121.80957826413214
2,9,2.50000000000000000e-01,1,121.8122330289334
3,10,2.50000000000000000e-01,1,121.81458046473563
20,10801,7.67480985551707184e-01,600,802.8248055828735
40,24706,7.53698608899432632e-01,663,1679.71856618952
60,37609,7.50834318432215930e-01,615,2493.4492356609553
80,52443,7.52835522455132300e-01,707,3429.596459495835
100,65888,7.63398722983574807e-01,640,4277.602552345023
120,68130,7.08192005993247276e-01,107,4419.061935318634
140,70311,7.68023677929462134e-01,104,4556.606420428492
160,71821,7.18986018450889275e-01,72,4651.971243479289
180,73518,7.71907750463546316e-01,81,4759.078429103829
200,75160,7.32008036699007825e-01,79,4862.728685305454
220,76465,7.77120338212260231e-01,63,4945.246804292314
240,77947,7.47362290235207616e-01,71,5039.901445163414
260,79256,7.09063512350663228e-01,63,5123.533517347649
280,81626,7.66351664377174058e-01,113,5274.948304286227
300,83373,7.38286826949674291e-01,84,5386.442543102428
320,85277,7.83065915250261368e-01,91,5508.2251652749255
340,86688,7.33456199589031521e-01,68,5598.370569988154
360,88239,7.63187742866470842e-01,74,5697.407478548586
380,89676,7.40657254049778779e-01,69,5789.186965086497
400,91218,7.75997510317559702e-01,74,5887.683884021826
420,92568,7.58400787616963057e-01,65,5973.814928069711
440,94026,7.70486378958232465e-01,70,6066.929423213005
460,95323,6.77572192985457122e-01,62,6149.622072165832
480,97307,7.74428959858821986e-01,95,6276.218097813427
500,98906,7.50306507537754963e-01,77,6378.293725153431
520,100166,8.65722678730506678e-01,60,6458.699209670536
540,101426,8.83942834674159128e-01,60,6539.179421243258
560,102686,8.70426361785842873e-01,60,6619.610614257865
580,103946,8.25427461449464550e-01,60,6700.072717066854
600,105206,8.23901978124499612e-01,60,6780.634777026251
620,106466,8.66204966477699401e-01,60,6861.089399913326
640,107726,8.73494774989026945e-01,60,6941.526371289976
660,108986,8.96491981161320561e-01,60,7022.065284875222
680,110246,8.86331041336869796e-01,60,7102.593424181454
700,111506,8.62666893418629677e-01,60,7183.085600875318
720,112766,8.90824689631564803e-01,60,7263.541266503744
740,114026,8.51357435357510850e-01,60,7343.965453939512
760,115286,8.64592419769071752e-01,60,7424.423497702926
780,116546,8.55296820167603999e-01,60,7504.864594491199
800,117806,8.60687470211565220e-01,60,7585.313865499571
820,119066,8.74202620583217294e-01,60,7665.801124325022
840,120326,8.87020728876233511e-01,60,7746.2908241590485
860,121586,8.77795372568144772e-01,60,7826.813402536325
880,122846,9.01396821348878996e-01,60,7907.189227228053
900,124106,8.61070264278360975e-01,60,7987.602422552183
920,125366,8.87447913953663403e-01,60,8068.042924489826
940,126626,8.65334416467294920e-01,60,8148.494836712256
960,127886,8.72248056475428135e-01,60,8228.936882649548
980,129146,8.90654959091925158e-01,60,8309.420060186647
1000,130406,8.84173638669021211e-01,60,8389.845891335048
1020,131666,8.45340464059743169e-01,60,8470.300542361103
1040,132926,8.89916027514224384e-01,60,8550.82755051367
1060,134186,9.06966633943607548e-01,60,8631.235942346975
1080,135446,8.83406296321567863e-01,60,8711.656660079956
1100,136706,8.90207411343132748e-01,60,8792.101560273208
1120,137966,9.11836776229052126e-01,60,8872.518767142668
1140,139226,8.71665334379951973e-01,60,8953.028124026023
1160,140486,9.07599275212698453e-01,60,9033.565796269104
1180,141746,8.62233888559156392e-01,60,9114.088376627304
1200,143006,9.13524341147575525e-01,60,9194.514470184222
1220,144266,9.12946834842898847e-01,60,9275.000695222057
1240,145526,8.52791709745892024e-01,60,9355.423205075786
1260,146786,8.43514558455917385e-01,60,9435.857840991579
1280,148046,8.86123067237328699e-01,60,9516.41178799048
1300,149306,8.72368954419711629e-01,60,9596.905622534454
1320,150566,8.66427379808926035e-01,60,9677.41302723065
1340,151826,9.07335757677149912e-01,60,9757.91597342398
1360,153086,8.92901037312510137e-01,60,9838.405651758425
1380,154346,8.58580517739290783e-01,60,9918.917202684097
1400,155606,9.00494594416146210e-01,60,9999.359292909503
1420,156866,8.64483662649367601e-01,60,10079.804431667551
1440,158126,8.83947521732420638e-01,60,10160.274005264975
1460,159386,8.42173390136562228e-01,60,10240.737780641764
1480,160646,8.33293625103664892e-01,60,10321.165206539445
1500,161843,8.70688868789014636e-01,60,10397.563322729431
