"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
540,69012,7.14592651547707791e-01,14,8.32990854939473779e-01,15,7.87219008556526822e-01,15,363.201924891
560,69912,8.24379753432826878e-01,15,8.36651575361323840e-01,15,7.46003294017865470e-01,15,367.846140399
580,70812,8.23028488182698137e-01,15,8.52701399805050886e-01,15,7.93086763016783935e-01,15,372.487100885
600,71712,6.73628534065500384e-01,15,8.20136020935112620e-01,15,8.26150342835841878e-01,15,377.14160067299997
620,72612,7.90979342921307116e-01,15,8.62941887625095716e-01,15,8.62673679828972362e-01,15,381.776994908
640,73512,7.41270509417640056e-01,15,7.82140816263207861e-01,15,8.26526225268802039e-01,15,386.414232083
660,74412,7.37332128025880773e-01,14,8.47459472512991141e-01,15,7.72741730874915711e-01,15,391.059170866
680,75312,8.39184348442630901e-01,15,8.44891714349942369e-01,15,8.15047583540333909e-01,15,395.695820494
700,76212,8.20758702186228262e-01,15,8.54758323148219090e-01,15,8.16275579835389009e-01,15,400.282058835
720,77112,7.74713839232424761e-01,15,8.08816117068865692e-01,15,8.05465315652080793e-01,15,404.940386458
740,78012,8.12289115873796042e-01,15,8.37877903174980232e-01,15,8.29662177546314217e-01,15,409.642712656
760,78912,8.00230986909975295e-01,15,8.64571841062756530e-01,15,8.14731399718798377e-01,15,414.291507163
780,79812,7.63947795951630537e-01,15,8.25437729469904236e-01,15,7.54884455796289822e-01,15,418.946391317
800,80712,8.16075359566922787e-01,15,7.68448433703378120e-01,15,8.21122649651139236e-01,15,423.61284245
820,81612,8.01229525037274293e-01,15,8.23910501942779816e-01,15,8.02218885554435657e-01,15,428.26341592299997
840,82512,7.69729601632097804e-01,15,8.41791121791349517e-01,15,7.71465444581411752e-01,15,432.912257833
860,83412,8.04267502114832000e-01,15,7.85701777830016157e-01,15,8.05621216534846751e-01,15,437.568465895
880,84312,7.36744324880270196e-01,15,8.26121365742205516e-01,15,7.59740644411965760e-01,15,442.19675582499997
900,85212,8.26382647901179102e-01,15,8.48246283989418481e-01,15,8.00819475853194351e-01,15,446.822599024
920,85910,7.85749848510711280e-01,15,8.69855064753507601e-01,15,7.36718656356668333e-01,14,450.379887589
940,86264,5.74076933569120706e-01,12,8.01448025807803943e-01,15,,,452.247079143
960,86564,,,7.93420096915071538e-01,15,,,453.78688516
980,86864,,,8.30964512588626247e-01,15,,,455.327942103
1000,87149,,,8.30351163246030866e-01,15,,,456.85411174
