"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,42,3.25699091587453915e-01,4,4.50000000000000011e-01,2,5.00000000000000000e-01,2,0.32379966136068106
1,51,2.50000000000000000e-01,2,4.44444444444444420e-01,2,5.00000000000000000e-01,2,0.37567450292408466
2,60,5.00000000000000000e-01,2,5.00000000000000000e-01,2,3.75000000000000000e-01,2,0.4258297551423311
3,120,4.76190476190476164e-01,10,4.92697019057033170e-01,2,6.35000000000000009e-01,4,0.7465679459273815
20,35634,7.32679811231107370e-01,658,8.23865914674414612e-01,516,7.72685538928002291e-01,714,195.07096934877336
40,86313,7.71425227646503453e-01,805,7.63846306708244605e-01,847,7.45945585366399877e-01,803,472.1729445485398
60,137544,7.57866834621579333e-01,814,7.66714707507184512e-01,856,7.63766820535729529e-01,819,752.8479019338265
80,185385,7.69257010583437206e-01,760,7.53533985502921611e-01,809,7.41445457766768734e-01,824,1014.7500381721184
100,235668,7.31820894587207449e-01,798,7.62043986015974006e-01,246,7.60195422859831216e-01,389,1290.235776739195
120,244467,7.28980034684676870e-01,140,7.81617257330364357e-01,125,7.50621967720595640e-01,150,1338.2219023453072
140,254214,7.60804274510342493e-01,155,7.36176131926555732e-01,131,7.57828338530089685e-01,119,1391.5849116519094
160,260754,7.29150639352464380e-01,104,7.70015157154701035e-01,98,7.27737664923282956e-01,104,1427.3128831870854
180,267441,7.54190761551077116e-01,107,7.44384589503762850e-01,77,7.66494996587460453e-01,114,1464.3048438951373
200,273375,7.60563908365670005e-01,95,7.42380654779710492e-01,96,7.59827834762132115e-01,96,1496.8038853574544
220,281403,7.47108783983327807e-01,128,7.57725391263339043e-01,92,7.52550183866094513e-01,83,1540.6320009911433
240,288831,7.58731409851994165e-01,118,7.65060145538361103e-01,122,7.61557779945814861e-01,175,1581.3787764459848
260,296295,7.31691614417299463e-01,119,7.81682813056563952e-01,102,7.52954816659474502e-01,98,1622.2519057532772
280,305850,7.26505036169738716e-01,152,7.70733703977461104e-01,91,7.82347933901311965e-01,84,1674.3407640233636
300,313098,7.65392337191328376e-01,116,7.68900262494453646e-01,90,7.48126358162337746e-01,82,1714.303869084455
320,319611,7.70449433894878188e-01,104,7.39110708834297192e-01,105,7.73074397989569562e-01,72,1750.1491827312857
340,325695,7.71114258519657536e-01,97,7.67356729900798062e-01,78,7.85669203931387727e-01,88,1783.3347783014178
360,331224,7.41619472309240191e-01,88,6.69663341506646415e-01,139,7.57038819905507143e-01,75,1813.6158057823777
380,335601,7.41467873843665526e-01,70,7.63143033119453085e-01,103,6.81620607112274013e-01,92,1837.5297115920112
400,341571,7.57782000865219629e-01,95,7.50340128207030999e-01,104,7.54147511188477004e-01,128,1870.223850657232
420,346521,7.87712540410391626e-01,79,8.01735096215320464e-01,69,6.83309256415433830e-01,141,1897.36126822792
440,352221,7.30298044044313310e-01,91,8.42616911218757814e-01,86,7.95329782043638689e-01,82,1928.5027125142515
460,357186,7.40784124360022167e-01,79,8.61540821792323275e-01,69,7.85953458314661013e-01,104,1955.785943149589
480,363702,7.40336466674303639e-01,104,8.38206336739118818e-01,64,8.49967378119062755e-01,103,1991.3458263166249
500,370011,7.68581026635780096e-01,101,8.49040801340836038e-01,78,8.71373145471264432e-01,111,2025.7767406189814
520,377631,8.49531163330588313e-01,121,8.58014368492386770e-01,83,9.05855402969769519e-01,90,2067.5168587453663
540,383715,8.68376679877050806e-01,97,8.57106834812125573e-01,64,8.53243687822521912e-01,99,2100.6776581723243
560,390567,8.42108586973940310e-01,109,8.81114742668277384e-01,91,8.56956680506101409e-01,94,2137.9659454952925
580,397419,8.54196898695315676e-01,109,8.44011885963185660e-01,65,8.73369244126302346e-01,82,2175.5918149268255
600,405039,8.53527110661521760e-01,121,8.32412805892577934e-01,88,8.51306752545673229e-01,99,2217.446897082962
620,411507,7.82449495087140567e-01,103,8.73523780948811224e-01,74,8.37332197502732134e-01,108,2252.7479638885707
640,418551,8.81333135679502111e-01,112,8.63922534985747559e-01,64,8.13210256836671919e-01,118,2291.412138266489
660,426171,8.26392162266397223e-01,121,8.68107500242043972e-01,77,8.61245481542278646e-01,116,2333.0959266787395
680,431871,8.72357350430782219e-01,91,8.31116514823377672e-01,91,8.52095714758060674e-01,116,2364.0568787306547
700,437571,8.60917343435496418e-01,91,8.37969890464499434e-01,97,8.45024367791677000e-01,101,2395.540762124583
720,444615,8.73630724351364796e-01,112,8.55929733366890932e-01,78,8.57011912460369674e-01,107,2434.2638782011345
740,451851,8.25111972867303423e-01,115,8.59902743628552346e-01,71,8.53284627749085978e-01,97,2473.952818292193
760,459279,8.62223530219180301e-01,118,8.40146179659139625e-01,64,8.53967641135098376e-01,105,2514.5389490704983
780,466899,8.44297393050328582e-01,121,8.71046953627536147e-01,69,8.45723896084445426e-01,100,2556.0870513748378
