"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
620,295908,7.63418916750843501e-01,60,7.96322571656766343e-01,60,8.70754919777152359e-01,60,2048.0857416419312
640,299688,8.22899916234689277e-01,60,8.47502650000562463e-01,60,8.62262552441101393e-01,60,2074.218818313442
660,303468,7.90782973694940661e-01,60,8.49590638598882841e-01,60,8.39188511503680235e-01,60,2100.6177480630577
680,307248,8.36949787062820305e-01,60,8.16401205650865491e-01,60,8.62267740839914532e-01,60,2126.7281186925247
700,311028,7.88910333577628742e-01,60,8.37133268388932428e-01,60,8.21834355762369073e-01,60,2153.1415929291397
720,314808,8.07140262955037158e-01,60,8.44923190930734758e-01,60,8.73173145663209360e-01,60,2179.2688574539497
740,318588,7.95221709700979829e-01,60,8.72987368907519268e-01,60,8.35031177308084405e-01,60,2205.6347319511697
760,322368,8.54050294013492528e-01,60,7.90435652385105714e-01,60,8.43308735205822391e-01,60,2231.7993029449135
780,325152,7.10260948845001128e-01,53,7.97640998792021771e-01,60,8.33100556924001645e-01,60,2257.687839520164
800,327672,,,7.32726481322113599e-01,60,8.60536794784834025e-01,60,2282.885566137731
820,330192,,,8.09452951972945423e-01,60,8.45691913157955111e-01,60,2308.046055738814
840,332712,,,8.52718650109081433e-01,60,8.51661628293541417e-01,60,2333.0478212954476
860,335232,,,8.31466633516010356e-01,60,8.88205544535549896e-01,60,2358.3985005375
880,337752,,,8.65444595657988258e-01,60,8.95772963991654847e-01,60,2383.9676984595135
900,340272,,,8.07561329753868185e-01,60,8.28067767246172703e-01,60,2409.262227469124
920,342563,,,8.11799372179103029e-01,60,8.50352868990779331e-01,60,2434.333647192456
940,343823,,,8.01742294283079637e-01,60,,,2458.537767678499
960,345083,,,8.10245629051212335e-01,60,,,2482.814645588398
980,346343,,,8.80717752279612354e-01,60,,,2507.355116020888
1000,347540,,,8.00105859119036089e-01,60,,,2530.516865858808
