"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,9,5.00000000000000000e-01,2,94.3735615676269
1,10,2.50000000000000000e-01,1,94.39403943065554
2,11,2.50000000000000000e-01,1,94.39644970279187
3,12,2.50000000000000000e-01,1,94.464735054411
20,10300,7.47172280069559269e-01,572,727.2968519022688
40,29749,7.68644769296245922e-01,927,1922.587921788916
60,47156,7.41925089791419801e-01,829,2992.318624681793
80,63554,7.71793393356083102e-01,781,4006.4736060407013
100,81216,7.68328403558020012e-01,841,5093.393359448761
120,86071,7.28623487005682691e-01,232,5391.770828621462
140,92504,7.55770287432564691e-01,307,5786.023683377542
160,98394,7.41052281478551067e-01,281,6148.661879379302
180,106326,7.60175605768318774e-01,378,6638.112224467099
200,112990,7.43701686991166233e-01,318,7049.022183569148
220,119905,7.33323130356936304e-01,330,7474.818107762374
240,126276,7.73985650040703299e-01,304,7867.386976372451
260,131412,7.33343394499628487e-01,245,8184.502273919992
280,139644,7.54115222624108350e-01,392,8691.16722035408
300,146054,7.46486101700880478e-01,306,9085.553589374758
320,152329,7.61391660683493621e-01,299,9471.769086146727
340,159555,7.41738479730856493e-01,345,9915.787255343981
360,165572,7.58322625228287528e-01,287,10286.24566728156
380,171981,7.76600596017270273e-01,306,10681.090887928382
400,177767,7.51065757517504817e-01,276,11037.254085520282
420,182737,7.55540714938798708e-01,237,11343.231658617966
440,189102,7.33641857112504514e-01,304,11734.476763059385
460,195383,7.47485109052989150e-01,299,12120.771719070151
480,202287,7.60409613771028114e-01,329,12544.340149069205
500,210605,7.49394539419403261e-01,397,13056.482540756464
520,216985,8.98372177749997336e-01,304,13450.32550086733
540,223621,8.84623574312421335e-01,316,13859.111606556922
560,229233,9.19369797113174680e-01,268,14204.623992198147
580,235613,9.29799667198493385e-01,304,14596.247082411312
600,242505,8.84304404039318315e-01,329,15021.438932715915
620,248885,8.81239002173076824e-01,304,15415.592813334428
640,254753,9.06357677114345117e-01,280,15777.733687108383
660,261133,9.03579631961788254e-01,304,16170.898144456558
680,267001,9.04201809589473049e-01,280,16533.399145099334
700,273381,8.71258488345061810e-01,304,16926.416024654172
720,279761,8.90434964447666122e-01,304,17319.78901530709
740,285373,9.02757976987394239e-01,268,17663.70185655635
760,291241,9.03525829958455762e-01,280,18025.168815904297
780,298133,9.20451100149651036e-01,329,18448.880187393166
800,304257,8.64380496249600783e-01,292,18824.88247346133
820,310125,9.01505182109975545e-01,280,19186.266695948318
840,315993,9.15999909256383416e-01,280,19548.292535931803
860,322885,8.80097038124504016e-01,329,19973.661545448005
880,328497,9.11337989239975776e-01,268,20317.082536342554
900,334365,9.14468278662732392e-01,280,20678.692385584116
920,341513,9.14043479976183404e-01,341,21119.434749438427
940,347125,9.06096063836185017e-01,268,21465.09260570351
960,353505,9.28305740669239099e-01,304,21858.40160292294
980,360653,8.91655517063396075e-01,341,22298.421321788803
1000,366265,9.15011188251895646e-01,268,22644.88915743027
1020,372389,8.96141465883785404e-01,292,23023.411357987672
1040,380561,9.01309510130044567e-01,390,23528.171163898893
1060,387453,9.07528489702371877e-01,329,23952.762937402353
1080,393833,9.02857076347283627e-01,304,24345.8547375137
1100,400213,9.21736870803236519e-01,304,24738.519747602753
1120,406337,9.14274624814631287e-01,292,25116.83249966707
1140,412973,9.00749555217949416e-01,316,25527.20344946906
1160,418841,8.95000534936875036e-01,280,25891.238798209466
1180,425221,9.01092370295431766e-01,304,26285.491065147333
1200,430833,9.05078767087568403e-01,268,26630.573685080744
1220,437725,9.02290706606600934e-01,329,27055.428827644326
1240,444361,9.18087016866521943e-01,316,27465.9238884598
1260,450485,9.00288676369348950e-01,292,27843.69628519751
1280,456865,9.22723431990651655e-01,304,28236.133256479166
1300,463757,9.26084322023437490e-01,329,28660.85246617254
1320,469881,8.85856121016963094e-01,292,29039.462044070475
1340,476005,9.02552142657860101e-01,292,29417.49602665566
1360,481873,9.02414052989369053e-01,280,29778.396173816174
1380,487997,8.99624717480882352e-01,292,30156.097752408125
1400,494121,8.93632463107308150e-01,292,30532.574870592915
1420,500501,9.22893994203970669e-01,304,30923.961164065637
1440,507137,9.13824017773492203e-01,316,31333.4781422168
1460,513005,9.09954190579188471e-01,280,31694.81000573933
1480,519641,9.10117520444001626e-01,316,32105.37096902076
1500,525766,8.99938821420904866e-01,307,32483.33169852011
