"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,36,5.00000000000000000e-01,4,5.00000000000000000e-01,4,2.70833383674605521e-01,2,1.7609836650000261
1,39,2.50000000000000000e-01,1,2.50000000000000000e-01,1,,,1.764587317000064
2,84,5.00000000000000000e-01,2,3.12500000000000000e-02,8,,,1.814991985000006
3,1617,6.49040151199846149e-01,86,5.00000000000000000e-01,256,6.83660134248311069e-01,54,5.634424710000076
20,13212,7.69153167587051212e-01,160,7.82844097566051222e-01,215,7.59127693169998508e-01,149,32.770913767000025
40,24525,7.67961657889537963e-01,152,7.68610293516173271e-01,180,7.72241425929110048e-01,168,60.597608835000074
60,32760,7.77266828564860401e-01,128,7.75011248645126938e-01,131,7.39555204730462878e-01,128,79.8628214360001
80,39090,7.53677312060071047e-01,107,7.29591303501192057e-01,101,7.33037764746248488e-01,121,94.9283456390001
100,46962,7.68864648841785514e-01,30,7.77779329062786684e-01,125,7.60140939074641864e-01,36,112.43525006100003
120,48102,7.60555023718820111e-01,21,7.05094245213260029e-01,19,7.88161848316203395e-01,21,115.0470096030001
140,49290,7.31722057040870455e-01,28,7.42232180828499399e-01,19,7.34311961531840751e-01,17,118.00921423200009
160,50388,7.55483640869314632e-01,18,7.28738112969905094e-01,18,7.60155867896442294e-01,17,120.01794659000007
180,51432,6.90727563798597788e-01,17,7.56938986040893824e-01,17,7.29625504804257807e-01,15,122.53668792500002
200,52572,7.63889517488757108e-01,27,7.62291193617337326e-01,19,7.60240566222162739e-01,20,125.27680020700006
220,53712,7.60733396942158913e-01,17,7.44693342256659285e-01,19,7.63911308596649130e-01,19,127.92062456600001
240,54780,7.72344019255333802e-01,16,7.58889335340937832e-01,17,7.45303511413048292e-01,15,130.48924346600006
260,55947,7.32032198491402442e-01,23,7.23624565781716078e-01,19,7.80997019391251990e-01,16,133.13190200400004
280,57375,7.74722590851788184e-01,17,7.46641286114566816e-01,23,7.70270819913603466e-01,17,136.2315444940001
300,58707,7.70035887535781005e-01,18,7.53093023483581314e-01,22,7.66192114683903136e-01,16,139.13660803800008
320,59607,7.46571864430865206e-01,18,7.57872008695294030e-01,15,7.35530790324136707e-01,16,141.31971718900002
340,60531,7.37656342439465651e-01,16,7.58962320411284863e-01,15,7.68839329147343764e-01,16,143.68033646100002
360,61479,7.48605216352026037e-01,21,7.34960667872268547e-01,16,6.90854219612333953e-01,15,145.53592569900002
380,62427,7.57110405734872982e-01,16,7.57674276750894271e-01,16,7.82818012482423664e-01,21,147.9686517240001
400,63471,7.14591235891190224e-01,15,7.65653088320940034e-01,17,7.23333021106979723e-01,22,149.992380336
420,64395,7.64976863300178334e-01,17,7.79753825206790152e-01,15,7.84262248924092242e-01,15,152.1776801750001
440,65367,7.74481007127043819e-01,16,7.54261051091101087e-01,16,7.98513663778072980e-01,15,154.49705324
460,66324,7.67457479164510903e-01,15,7.00112141618846495e-01,16,7.67408738749238761e-01,15,156.35850332000007
480,67584,7.90747707261205579e-01,15,7.60815974403062256e-01,20,7.71755347681320814e-01,15,159.28832643700002
500,68676,7.83740005529350414e-01,15,7.64274153287601288e-01,18,8.12526093469510768e-01,15,162.1727242390001
520,69576,8.11108766561260630e-01,15,7.74739602529815219e-01,15,7.75948296246212643e-01,15,163.68230146100007
540,70476,8.04219689877745392e-01,15,7.44775083218748968e-01,15,8.04476902885747580e-01,15,166.09131959500007
560,71376,7.89269023759499588e-01,15,7.85248393431901337e-01,15,7.98705525323390342e-01,15,167.78998423300004
580,72276,7.65714410050934990e-01,15,8.16441312029771549e-01,15,7.94259821153207035e-01,15,170.10736670200004
600,73176,8.32349975591918256e-01,15,8.12564424114018080e-01,15,8.17043320789987093e-01,15,172.0549933430001
620,74076,8.10655000776707380e-01,15,8.34447398904719639e-01,15,7.73117623548816746e-01,15,174.12680821200001
640,74976,8.34214959464727457e-01,15,7.95070337269483063e-01,15,7.92595411599500421e-01,15,176.22735944200008
660,75876,7.32157969622944105e-01,15,7.88068432908828442e-01,15,7.83719120366932365e-01,15,178.5070223040001
680,76776,8.47008737830379665e-01,15,8.31642973319212997e-01,15,8.09513335706858461e-01,15,180.82876122800008
700,77676,7.65565541547837403e-01,15,8.32657959599738429e-01,15,7.86800895043943682e-01,15,182.46533545800003
720,78576,7.93981915152424222e-01,15,7.69013679300641129e-01,15,7.54345177157822344e-01,15,184.68588490900004
740,79476,7.90288741922933524e-01,15,7.87839315630738168e-01,15,7.92216167770470325e-01,15,186.59815513900003
760,80376,8.23294191723849877e-01,15,7.91028862548264100e-01,15,7.51612271211678284e-01,15,188.71863088600003
780,81276,8.01762859242414305e-01,15,7.43222894299812586e-01,15,7.66084779522113957e-01,15,190.57800419199998
800,82176,8.10795006027180132e-01,15,8.25699857012309302e-01,15,8.15096716795786769e-01,15,192.62658195200015
820,83076,7.64959737461603395e-01,15,7.51423994285972618e-01,15,7.88746452611668980e-01,15,194.48823196500007
840,83976,7.96457911614744440e-01,15,7.64159098239256318e-01,15,7.83084502062397880e-01,15,196.540747215
860,84876,7.81550740411891320e-01,15,8.47858873604771413e-01,15,8.06249821031370772e-01,15,198.40850611300016
880,85776,7.63072400663144967e-01,15,7.73562660759093079e-01,15,8.06914014194342388e-01,15,200.60943975700002
900,86676,7.96254085473492523e-01,15,8.30899363166572313e-01,15,8.36070034027036391e-01,15,202.36347411099996
920,87242,7.70554951332983684e-01,15,7.99906492658133406e-01,15,5.60260066271775936e-01,10,204.04581493800015
940,87542,,,7.07567094978913680e-01,15,,,204.92055671399999
960,87842,,,7.74392513508923352e-01,15,,,205.8306375940001
980,88142,,,7.62342704578529706e-01,15,,,206.7555005900001
1000,88427,,,8.04805556558027879e-01,15,,,207.64489944800016
