"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,7,3.33333333333333315e-01,1,129.95158153027296
1,8,2.50000000000000000e-01,1,129.99327423702925
2,9,2.50000000000000000e-01,1,129.99556442722678
3,10,2.50000000000000000e-01,1,130.0748051777482
20,9876,7.87410069579697058e-01,549,825.6138657126576
40,25260,7.55647294863234009e-01,733,1906.2114224815741
60,40253,7.43845205406257426e-01,714,2961.0053279697895
80,54949,7.71713200965276847e-01,700,3993.528529281728
100,67012,7.37085841136006836e-01,575,4840.989320464432
120,71032,7.00433580767529596e-01,192,5124.527542609721
140,76358,7.92261753401597324e-01,254,5499.1090642744675
160,80654,7.22099336999041719e-01,205,5802.530020207167
180,84787,7.32583654413892504e-01,197,6094.784038496204
200,89736,7.52320012445772512e-01,236,6442.5828449986875
220,93575,7.82921770886258472e-01,183,6713.161817499436
240,97156,7.56950932431200152e-01,171,6964.944829426706
260,100803,7.13786979660881893e-01,174,7221.236828698777
280,106572,7.35183045120577527e-01,275,7628.36992894765
300,111313,7.58132896976518977e-01,226,7962.9835541518405
320,115781,7.65019085649814690e-01,213,8278.557845682837
340,119551,7.74438718863107556e-01,180,8545.163604053669
360,123393,7.42038826012054287e-01,183,8816.464694157243
380,127193,7.49274977650026819e-01,181,9083.160867040977
400,130943,7.78427372298445164e-01,179,9348.657284477726
420,134395,7.59672588449044395e-01,165,9592.04825094901
440,137857,7.55539199534939754e-01,165,9838.949548568577
460,143236,6.98053083776436156e-01,256,10223.44252734445
480,149395,7.75145110701331519e-01,294,10663.529098146595
500,153575,7.33614170251911779e-01,200,10961.79388862662
520,158675,8.71732914377498336e-01,243,11325.299802663736
540,163775,8.48689596489914599e-01,243,11688.231892400421
560,168875,8.28414190098482051e-01,243,12052.265815604478
580,173975,8.56606201526833311e-01,243,12416.00759719871
600,179075,8.82341746192950804e-01,243,12778.553349264897
620,184175,8.50128584386506292e-01,243,13141.425282431766
640,189275,8.56877410100484349e-01,243,13505.786325387657
660,194375,8.92589407940757362e-01,243,13869.669800906442
680,199475,9.02329236060271711e-01,243,14233.30349099636
700,204575,8.79278431280424932e-01,243,14597.9285676945
720,209675,8.35205169353472554e-01,243,14961.18711171113
740,214775,8.58290130523420625e-01,243,15325.122310204431
760,219875,8.86122807671520629e-01,243,15689.521594815888
780,224975,8.59967294433437668e-01,243,16053.404197297059
800,230075,8.60370034518721516e-01,243,16416.965588770807
820,235175,8.20689795008280654e-01,243,16780.302055901848
840,240275,8.56992853908146612e-01,243,17143.855747522786
860,245375,8.87473000615865093e-01,243,17507.56054985989
880,250475,8.63785749494069721e-01,243,17871.2796679195
900,255575,8.50923898535468015e-01,243,18234.178595391102
920,260675,8.64063401877172232e-01,243,18598.540879672393
940,265775,8.16857750626823309e-01,243,18961.123109839857
960,270875,8.59332437555181849e-01,243,19323.865943310782
980,275975,8.75707618277964173e-01,243,19686.944432639517
1000,281075,8.89196994510938588e-01,243,20050.271813073196
1020,286175,8.88191667749471336e-01,243,20413.78316765465
1040,291275,8.96890674061018744e-01,243,20777.749541446567
1060,296375,8.83439614174783450e-01,243,21140.86145017203
1080,301475,8.62588835610235583e-01,243,21504.13463560026
1100,306575,8.63213051643909601e-01,243,21867.792924875394
1120,311675,8.35623559826097595e-01,243,22231.14018193446
1140,316775,8.81370257265342905e-01,243,22594.404893284664
1160,321875,8.97111568834087381e-01,243,22958.401635895483
1180,326975,8.69873477661411321e-01,243,23321.48687967565
1200,332075,9.06273903535855907e-01,243,23685.94022864476
1220,337175,8.77450002417767494e-01,243,24049.114844358526
1240,342275,8.91649562409916441e-01,243,24408.48907722719
1260,347375,8.66378601475118915e-01,243,24767.734405115247
1280,352475,8.28523686651905122e-01,243,25131.751406350173
1300,357575,8.90081668866964160e-01,243,25495.117182954215
1320,362675,8.04068096063106696e-01,243,25854.164699365385
1340,367775,9.00076070587386146e-01,243,26214.001021152362
1360,372875,8.70092063839926211e-01,243,26573.537979562767
1380,377975,8.85355253988130420e-01,243,26933.345934550278
1400,383075,8.81834286001580536e-01,243,27292.91880363971
1420,388175,8.30477195124422085e-01,243,27651.874791293405
1440,393275,8.99381134112712033e-01,243,28015.93767376151
1460,398375,8.70128692475126253e-01,243,28379.640124433674
1480,403475,8.52126354920962781e-01,243,28742.72708837781
1500,408320,8.72433995212874125e-01,243,29088.31658762321
