"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,21,3.75000000000000000e-01,2,3.33333333333333315e-01,1,5.00000000000000000e-01,2,68.83052003756166
1,24,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,68.83891113195568
2,27,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,68.84307758044451
3,33,2.50000000000000000e-01,1,3.33333333333333315e-01,1,2.50000000000000000e-01,1,68.93767435848713
20,35871,7.71098168159114916e-01,586,7.71241192698942313e-01,664,7.47034975557229863e-01,621,2204.880643837154
40,77604,7.42561798607028201e-01,573,7.56921568779842735e-01,663,7.66231355902493916e-01,574,4771.08626482822
60,111801,7.67067329081884353e-01,543,7.64114990647278391e-01,543,7.42760599657573461e-01,636,6875.678536309861
80,147690,7.24078893471763130e-01,614,7.48004044199776730e-01,570,7.43392291610604605e-01,564,9075.119417315349
100,187512,7.50584282026699801e-01,348,7.62982710567168154e-01,632,7.67312558053355964e-01,405,11537.779891990125
120,202089,7.38828782725321376e-01,159,6.99731114917037322e-01,232,7.65520094810118734e-01,174,12379.069239252247
140,214641,7.45647337024313073e-01,273,7.79718873804308155e-01,200,7.56695142738279314e-01,139,13189.721131886356
160,224355,7.61047785051842784e-01,238,7.32237356558826713e-01,154,7.51199547209744911e-01,149,13752.654198478907
180,234639,7.60804024691739467e-01,199,7.41977412969010319e-01,164,7.38065079379732425e-01,149,14391.489859195426
200,244959,7.35493306967837657e-01,177,7.60253717273566831e-01,164,7.80901974014540312e-01,153,15033.670028755441
220,253158,7.02698464391271593e-01,180,7.60533353393033296e-01,131,7.21517681907827724e-01,117,15505.199657314457
240,264633,7.86521006883616480e-01,230,7.44955652414663549e-01,183,7.59268422207578397e-01,136,16232.093030042946
260,275604,6.60143705064329844e-01,220,7.57043696572881175e-01,122,7.61752359601102991e-01,144,16882.524042261764
280,290304,7.30532300232081044e-01,234,7.77557950258540242e-01,172,7.72433910074747265e-01,136,17795.339689406566
300,307890,7.92989769690286006e-01,280,7.64161384498993068e-01,143,7.72179595344907321e-01,132,18892.158936414868
320,317340,7.43554051423053641e-01,150,7.65805113833561757e-01,122,7.84259290984106072e-01,126,19449.837949589826
340,327915,7.62210745151606806e-01,168,7.81621299641631628e-01,121,7.71917854162373684e-01,135,20094.761715104803
360,338265,7.54271159678336245e-01,165,7.48982767566389374e-01,130,7.38507091672780724e-01,111,20736.71343329549
380,347217,7.48291401027136427e-01,143,7.75637944087458786e-01,117,7.58194448950694655e-01,118,21287.313175777905
400,355989,7.48148904896084765e-01,140,6.87568839180231817e-01,111,8.09004338922839183e-01,128,21834.49915069621
420,366255,7.84747310739655535e-01,163,7.54842055455737682e-01,301,8.68615394546612518e-01,123,22475.466226357035
