"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,21,3.75000000000000000e-01,2,3.75000000000000000e-01,2,3.88888888888888840e-01,1,0.22244365233927965
1,24,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.31484876200556755
2,27,2.50000000000000000e-01,1,2.50000000000000000e-01,1,,,0.3632095279172063
3,30,2.50000000000000000e-01,1,2.50000000000000000e-01,1,3.33333333333333315e-01,1,0.36847120244055986
20,28704,7.66553237013952726e-01,307,7.75713861804871674e-01,531,7.53845363358011444e-01,419,269.9032347779721
40,73236,7.54981454434371591e-01,707,7.49193265996005997e-01,707,7.54903277122628724e-01,649,683.3442053794861
60,116199,7.51991980319978826e-01,676,7.59598214013178841e-01,682,7.50087820445215048e-01,652,1083.74135572277
80,156162,7.52280620160306834e-01,711,7.52138119640572089e-01,635,7.57714168551156697e-01,739,1458.4515353133902
100,196455,7.68307885035374616e-01,140,7.39517404436745074e-01,640,7.64691215180951067e-01,353,1836.2384744780138
120,200928,7.58662197011680028e-01,55,7.21204380249549803e-01,71,7.57279006998830218e-01,57,1877.92195890937
140,206148,7.78179567781036918e-01,61,7.68757626587433185e-01,83,7.46258188789156063e-01,65,1926.8976802490652
160,210831,7.32386856224449434e-01,67,7.16945260237926263e-01,75,7.47665309186273719e-01,71,1971.3845482161269
180,215532,7.27303271525573169e-01,73,7.30547390470914770e-01,75,7.60526963751623764e-01,68,2015.798272775486
200,220389,7.69823239322612207e-01,77,7.80796580187615441e-01,78,7.55805406053261630e-01,62,2061.678093400784
220,224841,7.57688076358719820e-01,78,7.58426973605646038e-01,71,7.35909263704014216e-01,67,2103.459105144255
240,228114,7.55448887493482824e-01,67,7.36317492924653205e-01,52,7.29634018290273745e-01,66,2133.9793854169548
260,232614,7.59852470863897067e-01,56,7.24724432831021503e-01,72,7.64425865862501386e-01,77,2176.0973150301725
280,235959,7.56991669655312505e-01,57,7.68582676585240709e-01,54,7.36493786160158259e-01,62,2207.69853917975
300,240507,7.68203625376811305e-01,52,7.68647155697853690e-01,73,7.66255234172117827e-01,64,2249.906443574466
320,243444,7.58635027490521807e-01,53,7.51647444723204772e-01,47,7.40277892270430948e-01,66,2277.23728130199
340,246936,7.54964614743257378e-01,62,7.60583382481707204e-01,56,7.57996559341709064e-01,64,2309.558052700013
360,250428,7.15885172648546564e-01,56,7.51623868402682027e-01,56,7.57326813570010637e-01,55,2342.0339575577527
380,253920,7.51095054929454053e-01,62,7.68769123663947340e-01,56,7.58663540557904637e-01,56,2374.5877246186137
400,257508,7.20193349694117080e-01,65,7.60409098128151051e-01,57,7.47336855301870107e-01,53,2407.9639244014397
420,260904,7.78150925524664139e-01,60,7.43849278667834346e-01,54,7.45180666022562943e-01,50,2439.6837484193966
440,264108,8.41307483507633069e-01,60,7.64315587003118968e-01,51,7.35913693731259033e-01,81,2469.9690749272704
460,268404,8.01189253005498370e-01,61,7.12559023707176165e-01,68,7.33572866007971447e-01,85,2510.038204207085
480,273432,8.05824772270323564e-01,61,7.66155571151571180e-01,80,7.95838800240567634e-01,67,2556.6577752903104
500,277032,7.60405937416425259e-01,60,7.26869058268092005e-01,58,7.96211485131620988e-01,60,2590.353400854394
520,280812,8.02402659513698158e-01,60,8.14660906602925228e-01,60,8.51237727817094281e-01,60,2625.2133087152615
540,284592,8.46907335736866607e-01,60,8.48105126803254117e-01,60,8.30188959083418609e-01,60,2660.785664882511
560,288372,8.57061074901840914e-01,60,8.08134360238202176e-01,60,8.56047140233641257e-01,60,2696.190984436311
580,292152,7.79754487013199049e-01,60,8.07199710569538431e-01,60,8.13490330953205554e-01,60,2731.107938045636
600,295932,7.95826839233582661e-01,60,8.03502705864353017e-01,60,8.78033465493422760e-01,60,2766.763619216159
620,299712,8.45679257526797512e-01,60,8.36356755209864633e-01,60,8.53051926086907275e-01,60,2802.388219362125
640,303492,8.13363046571840442e-01,60,7.93791287444551630e-01,60,8.52465307060516819e-01,60,2837.4080205457285
660,307272,8.15993918011113095e-01,60,7.87607836169470277e-01,60,8.48384665372259650e-01,60,2872.2058054953814
680,311052,8.60153718479045759e-01,60,7.91998310559423935e-01,60,8.73514811201077546e-01,60,2907.8705588281155
700,314832,7.90111454778404942e-01,60,8.51618563208340618e-01,60,8.25871029287692737e-01,60,2942.984987627715
720,318612,7.50928001756993924e-01,60,7.90811373590497246e-01,60,8.28073647102020027e-01,60,2978.3140364531428
740,322392,7.82570780568502600e-01,60,7.91721306717962148e-01,60,8.51469895441303914e-01,60,3013.3597878441215
