"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,21,3.33333333333333315e-01,1,3.88888888888888840e-01,1,3.75000000000000000e-01,2,0.25192237086594105
1,24,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.26223335694521666
2,27,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.2662313925102353
3,36,3.75000000000000000e-01,2,3.75000000000000000e-01,2,2.50000000000000000e-01,1,0.3739772029221058
20,28779,7.73426338576797434e-01,325,7.65005221415310244e-01,564,7.60826832489977511e-01,503,339.75449542794377
40,72027,7.42503454494951587e-01,654,7.53568266933041464e-01,687,7.51196243381994644e-01,717,851.8896142151207
60,119202,7.58683061123561986e-01,768,7.50030537780400075e-01,749,7.56782367389599475e-01,753,1410.4042800320312
80,162186,7.62227991468133914e-01,743,7.72785318758933304e-01,683,7.40309946706244948e-01,659,1918.1531239375472
100,206805,7.72049095517952866e-01,154,7.43071333940982237e-01,353,7.56151715626588561e-01,734,2444.209059175104
120,210627,7.46702552804318964e-01,67,7.28702594767984824e-01,78,7.22580181448797765e-01,61,2489.2846427941695
140,215175,7.59861677344739528e-01,59,7.22930513517865303e-01,77,7.62433965771857736e-01,73,2542.8120182948187
160,218982,7.62438737871083849e-01,72,7.00109570360616273e-01,96,7.13073627081435735e-01,61,2587.3122153403237
180,224298,7.07640008193629710e-01,76,7.57513685791377900e-01,69,7.60889216260760448e-01,85,2650.0756691154093
200,227910,7.47155601719343032e-01,93,7.70731248390781221e-01,91,7.74523505908720100e-01,58,2692.6528714280576
220,231801,7.16777184926340682e-01,85,7.61368073102054899e-01,72,7.20291251144907219e-01,62,2738.4376785606146
240,236157,7.66854956422666212e-01,75,7.29485250863087242e-01,62,7.71537480501462869e-01,70,2789.8064779499546
260,239199,7.60442930262470895e-01,70,6.93735221976380823e-01,57,7.33907238860866618e-01,49,2825.827247215435
280,243990,7.58959847355619388e-01,70,7.69038064656175857e-01,82,7.62432778811484746e-01,70,2882.455840651877
300,248346,7.52104896720715899e-01,62,7.62505904283932390e-01,70,7.60569884500798654e-01,59,2934.3346674367785
320,252147,7.66113337233664371e-01,65,7.53921749222160598e-01,61,7.55178680885366327e-01,55,2979.4117035549134
340,256407,7.40445243369213357e-01,60,7.49908793293151854e-01,68,7.73548662358562344e-01,61,3029.586049441248
