"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,27,4.33333333333333293e-01,1,3.75000000000000000e-01,2,3.75000000000000000e-01,2,0.1454524965956807
1,30,,,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.15499687939882278
2,33,5.00000000000000000e-01,2,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.1631554812192917
3,42,2.50000000000000000e-01,1,3.33333333333333315e-01,1,3.75000000000000000e-01,2,0.18631876353174448
20,17427,6.84689873311990715e-01,326,7.53225281686976000e-01,276,7.73661175330587869e-01,322,43.796493746340275
40,57732,7.99274796972838653e-01,686,7.78168642323358362e-01,563,7.76060018811386421e-01,533,145.29048951156437
60,93792,7.75925454825711292e-01,573,7.67206743956295067e-01,583,7.56000375856320850e-01,605,235.48937623295933
80,126756,7.63311542523669062e-01,524,7.57202974029837828e-01,537,7.45592799743863499e-01,580,318.24937329720706
100,158862,7.55771024423337545e-01,510,7.49596357464183183e-01,270,7.44685729079198611e-01,346,398.9264289587736
120,163626,7.08336148336127458e-01,76,7.45195950497287485e-01,106,7.41678887532225661e-01,93,411.1725348383188
140,168840,7.66488760662491386e-01,83,7.43824267939545258e-01,93,7.57580364580343946e-01,77,424.1965720318258
160,175056,7.14703853857959870e-01,99,7.45415941801157111e-01,86,7.44079926341851605e-01,82,439.79284091852605
180,182883,7.61350547829951374e-01,125,7.89502121994249406e-01,102,7.61850226185639134e-01,80,459.49750224035233
200,187329,7.43034689685677208e-01,71,7.22297974918966412e-01,68,7.61836222572820132e-01,64,470.67938717547804
220,193989,7.80002440621752169e-01,106,7.83569154824696690e-01,98,7.34643796288184769e-01,62,487.61394057795405
240,199320,7.34732664034036809e-01,85,6.90940887505247181e-01,84,7.83129468832741593e-01,110,500.8588550603017
260,203130,7.17044820119408510e-01,61,7.12046763209406852e-01,119,7.25453100266219342e-01,73,510.5905352756381
280,208446,7.56783320299584061e-01,85,7.51734774220377266e-01,120,7.74287360502042055e-01,69,523.8216332932934
300,213300,7.52651400323586461e-01,78,7.55754096084483407e-01,92,7.56719736925076325e-01,59,536.2090685134754
320,217848,7.59192018830927906e-01,73,7.40680086525866477e-01,71,7.73120519559645669e-01,67,547.6384597402066
340,222057,7.66007273973384306e-01,67,7.83798404199248511e-01,72,7.58412173416307733e-01,58,558.2750564320013
360,226632,7.45574460210335133e-01,73,7.49519560004695329e-01,75,7.53746876081567652e-01,57,569.763501576148
380,230796,7.56018964504646673e-01,67,7.33208263161321705e-01,70,7.64947189865627597e-01,72,580.0258848425001
400,234960,7.57616399097448268e-01,67,7.72535880723446144e-01,78,7.36567911998044278e-01,56,590.5921130524948
420,239028,7.60415982973283500e-01,65,7.42400227956671155e-01,64,6.85830635797674004e-01,110,600.9319260139018
440,243096,7.57479106751104858e-01,65,7.77816809582731250e-01,67,7.74499902453700484e-01,146,611.2925023371354
460,247488,7.17943644826142369e-01,70,7.22797278374186503e-01,69,7.51536696602019605e-01,78,622.0984054189175
480,254070,7.70859004443409823e-01,87,7.66014245687684281e-01,107,8.60270963065776995e-01,64,638.7494324510917
500,259809,7.72736129619835954e-01,113,7.82063663100947548e-01,87,8.69343631277053830e-01,62,653.1917747398838
520,266853,8.54211452162860652e-01,112,8.67341633951897562e-01,62,8.52025472679057816e-01,62,670.7204943886027
540,274089,8.57340731873547424e-01,115,8.72613149650934727e-01,62,8.73896275631462549e-01,62,688.9805015493184
560,280749,8.76149110028871747e-01,106,8.70432537279499319e-01,77,8.81490682211929166e-01,64,705.9204415129498
580,287409,8.92396396127816738e-01,106,8.86406219130647988e-01,62,8.81617955146020815e-01,62,722.5564187802374
600,294261,9.00336235331398393e-01,109,8.97853950285639524e-01,64,8.78948222936127177e-01,67,739.9347281390801
620,300537,8.86667349911540392e-01,100,8.72805006697751073e-01,64,8.89881658691312194e-01,62,755.6574603039771
640,307581,8.83255048258976161e-01,112,8.90216301775895169e-01,62,8.66762737022048424e-01,62,773.5054577700794
660,314241,8.60720873829657229e-01,106,8.89708384604686930e-01,62,8.55883718460231147e-01,62,790.1403972944245
680,320709,8.77940226516548572e-01,103,8.91717881309027738e-01,62,8.61385964801336446e-01,64,806.2899237405509
700,327177,8.86418078728624104e-01,103,8.76525665430764600e-01,64,8.81057388428835631e-01,64,822.7314720442519
720,333837,8.83113673918973996e-01,106,8.64976458741098408e-01,62,8.30913934512628849e-01,64,839.3614415619522
740,341073,8.84291096833410784e-01,115,8.66413040261072576e-01,78,8.89928104687535027e-01,62,857.5936302701011
760,346325,8.67267924412139180e-01,100,8.98667127308421798e-01,62,8.49337846147886988e-01,60,872.9967708848417
780,350765,8.76720061224788960e-01,106,9.07323038223978418e-01,64,,,889.0123597625643
800,354289,8.53032944463712917e-01,109,8.76551986188173871e-01,64,,,907.2719379300252
820,356573,8.92597702059453435e-01,109,,,,,926.802146865055
840,358665,8.39220622755274093e-01,100,,,,,944.8717786595225
860,360821,8.93372682068930724e-01,103,,,,,962.421080625616
880,363233,8.80697894038630413e-01,115,,,,,986.7576163932681
900,365517,8.63200520929375492e-01,109,,,,,1006.4743618108332
920,367737,8.78977046416136720e-01,106,,,,,1026.4258929751813
940,370021,8.71105679284917001e-01,109,,,,,1046.3648075880483
960,372177,8.84183988341357918e-01,103,,,,,1063.9039769340307
980,374589,8.67987734147254164e-01,115,,,,,1084.952479120344
1000,376618,8.73113546151367714e-01,102,,,,,1100.5556686045602
