"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
780,452052,8.47815910651421145e-01,116,9.07572449383859281e-01,121,8.36193631427542328e-01,121,1647.4876803597435
800,459672,8.85090672357583430e-01,118,8.48601932212295407e-01,121,8.66941643423700836e-01,99,1675.2412710525095
820,467292,8.28840523578884825e-01,121,8.57949708543283118e-01,121,9.02611741427850167e-01,109,1702.9321430893615
840,474912,8.66872917991114433e-01,121,8.70164188527464466e-01,121,8.08518220640563889e-01,118,1730.6708283303306
860,482532,8.82387353197561675e-01,121,8.56077672605847995e-01,121,9.00491465385068413e-01,119,1758.3406970296055
880,490152,8.35679587506069854e-01,119,8.74308187504663437e-01,121,8.65088576306436430e-01,121,1786.1155159426853
900,496536,8.35893819808034566e-01,121,8.73755555135768525e-01,121,7.96270246805961812e-01,112,1813.3075842028484
920,499076,,,8.62974775643465919e-01,121,,,1838.8563106488436
940,501616,,,8.99048921532210499e-01,121,,,1866.0434673465788
960,504156,,,8.73364723673032861e-01,121,,,1894.9056895412505
980,506696,,,8.62009009666668491e-01,121,,,1922.7713832100853
1000,509109,,,8.73827756676483602e-01,121,,,1948.1665035672486
