"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,8,3.75000000000000000e-01,2,89.55413652397692
1,9,2.50000000000000000e-01,1,89.6310142762959
2,10,2.50000000000000000e-01,1,89.63338227849454
3,11,2.50000000000000000e-01,1,89.70725079253316
20,11555,7.73968574176911783e-01,642,761.8166501177475
40,28972,7.39131032294969126e-01,830,1771.853044043295
60,46380,7.52073621608206899e-01,829,2782.47708268743
80,64810,7.63852333571460540e-01,878,3852.6193241104484
100,82290,7.08489683677871684e-01,833,4865.977842555381
120,86000,7.62067679453105495e-01,177,5082.107182492502
140,90655,7.48982548833984740e-01,222,5353.5560556976125
160,93674,6.89109174372060540e-01,144,5529.447503183037
180,98677,7.74451621195178852e-01,239,5822.287730460055
200,102694,7.63993237653265655e-01,192,6056.2830349756405
220,106500,7.48374478786359321e-01,182,6278.4225813811645
240,110370,7.31848332321950457e-01,185,6503.329099119641
260,114752,7.48036940640762760e-01,209,6757.401132796891
280,117933,7.56247846293861214e-01,152,6942.985105788335
300,121140,7.57942040091510227e-01,153,7127.312365079299
320,125096,7.52932016526974390e-01,189,7355.282249386422
340,128676,7.63038254971300622e-01,171,7561.228973590769
360,131412,7.58427231546987879e-01,131,7719.462791805156
380,134572,7.56130176127092546e-01,151,7901.891336795874
400,137534,7.35842138870437035e-01,142,8073.222683758475
420,140732,7.78069306282584749e-01,153,8257.179339535534
440,143665,7.61118893811541852e-01,140,8425.952624002472
460,146931,6.88243541646264001e-01,156,8614.103510337882
480,150222,7.54215474962918409e-01,157,8803.857005657628
500,154948,7.52486774000762249e-01,226,9076.474178225733
520,159920,8.29464892026273937e-01,237,9362.670750111341
540,164764,9.00949060795222190e-01,231,9641.46206331253
560,169608,8.88617583111109610e-01,231,9920.264183790423
580,174580,8.71649212544905794e-01,237,10205.866258544847
600,179424,8.56483127251856602e-01,231,10484.21229951363
620,184396,8.76064670562119452e-01,237,10769.632846998982
640,189496,7.62702044265207713e-01,243,11065.932008257136
660,194596,8.86438129602160063e-01,243,11361.828345218673
680,199696,8.79018328583538899e-01,243,11658.126948706806
700,204796,8.43290346300204163e-01,243,11954.141011988744
720,209896,8.77696047452983574e-01,243,12250.606789416634
740,214996,8.88890677754507919e-01,243,12547.555048519745
760,219968,8.88650676048149957e-01,237,12833.871050148271
780,225068,8.62375144864727994e-01,243,13127.718129293062
800,229656,8.69362945541597099e-01,219,13392.327088404447
820,234628,8.53530587255330930e-01,237,13681.218489107676
840,239600,8.40263596705166038e-01,237,13970.431270511821
860,244444,8.68751801685154645e-01,231,14252.0015126355
880,249544,8.99215794135146074e-01,243,14546.265292100608
900,254644,8.16655825721165018e-01,243,14839.407777664252
920,259744,8.11481726538828330e-01,243,15132.344786979258
940,264460,9.07994975219314715e-01,225,15403.719406947494
960,269304,8.42330002441290859e-01,231,15681.88865298219
980,274276,8.92659233804090402e-01,237,15968.839370114729
1000,279248,8.75465834678770150e-01,237,16254.483646825887
1020,284348,8.84606117026531358e-01,243,16547.961255465634
1040,289320,8.54425391312543026e-01,237,16833.65467474051
1060,294292,8.52702325034233488e-01,237,17119.344165930524
1080,299136,8.40895925688653234e-01,231,17397.436243142
1100,304108,8.55414614157226083e-01,237,17683.29190067295
1120,309208,8.58425855122997294e-01,243,17977.17188855447
1140,314180,8.74714402155346127e-01,237,18263.490070653148
1160,319280,8.56329150995749355e-01,243,18557.091349684633
1180,323818,7.28014473295641396e-01,217,18817.635549316183
1200,328790,8.80687699580890215e-01,237,19103.38467901945
1220,333762,8.77569632910741859e-01,237,19390.007274709642
1240,338606,8.65158732200290825e-01,231,19669.062296371907
1260,343578,8.73673133304184169e-01,237,19954.590763587505
1280,348678,8.90133537894129190e-01,243,20248.82012946531
1300,353266,8.30220645085084974e-01,219,20515.813152244315
1320,358366,8.59907147921240234e-01,243,20812.64393315278
1340,363466,8.58293979545268315e-01,243,21109.7241177205
1360,368310,8.55809247658190442e-01,231,21391.51278682705
1380,373154,8.98709787401593352e-01,231,21673.391248230822
1400,377998,8.58671792723723737e-01,231,21955.442240686156
1420,382842,8.85563176340821823e-01,231,22237.59340220969
1440,387942,8.91940707104898145e-01,243,22534.428487075493
1460,393042,8.24916980859753401e-01,243,22831.222876866348
1480,397886,8.40463484903364311e-01,231,23112.88658597879
1500,402219,8.63361296316912830e-01,217,23364.633474590257
