"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,36,5.00000000000000000e-01,4,5.00000000000000000e-01,4,2.71069849537552532e-01,2,1.8145909180000217
1,39,2.50000000000000000e-01,1,2.50000000000000000e-01,1,,,1.8187863610000932
2,48,2.50000000000000000e-01,1,1.25000000000000000e-01,2,,,1.82950148000009
3,813,2.50000000006023626e-01,2,5.00000000000000000e-01,128,1.27272727272727260e-01,27,2.678601474000061
20,25260,7.93455768697356234e-01,467,7.84530475963807206e-01,215,7.87373687001026723e-01,164,62.606835447000094
40,38511,7.65656203887109976e-01,211,7.77945342555688701e-01,137,7.58568720131845509e-01,146,92.39306915100008
60,47241,7.65655829999810411e-01,139,7.77891816496517174e-01,113,7.73013960592608740e-01,46,111.912395189
80,55467,7.66349203097269172e-01,131,7.74576251064647336e-01,22,7.76033992858591537e-01,20,130.1198590790001
100,62037,7.73199941334009488e-01,105,7.76116498537188781e-01,19,7.87183966023218828e-01,17,147.71737539000003
120,63321,7.12210252588530879e-01,21,7.79092052941405599e-01,17,7.30510738170855101e-01,14,149.79480981300003
140,64380,7.47453129638122382e-01,17,7.63354509627005906e-01,14,7.70170590235768393e-01,18,152.4852880740001
160,65538,7.29747883045199885e-01,19,7.55238837333782720e-01,16,7.53588394042964960e-01,20,155.615698104
180,66789,7.39511425928053856e-01,20,7.60371163542790995e-01,16,8.31245938779721638e-01,16,158.39922247000004
200,67953,7.46769540124536113e-01,19,7.09002314588172089e-01,16,8.30475086487180936e-01,15,160.984745448
220,69261,7.79626688275718460e-01,21,7.68775907937521152e-01,22,8.58332347448262811e-01,15,164.37133473200004
240,70353,7.49957726220101706e-01,18,7.62982080543956775e-01,17,8.68913849088298162e-01,15,167.15987590500004
260,71301,6.99052833689401076e-01,15,7.83884300202358109e-01,15,8.64753571337848914e-01,15,168.850417558
280,72729,7.60279646129359277e-01,23,8.24876132112039473e-01,15,8.25701065695564673e-01,15,172.27284908500008
300,73845,7.59036258509885320e-01,18,8.16917585841829830e-01,15,8.36544862171791026e-01,15,175.20284160200003
320,74769,7.63517686053660327e-01,15,7.74174165052260665e-01,15,8.67078235505265194e-01,15,176.97327826700007
340,75909,7.55176585385388677e-01,19,7.87851853422841475e-01,15,7.88726870214462750e-01,15,179.67679835700005
360,77073,7.50337287142732179e-01,19,7.70830614914213341e-01,15,8.62295599152437253e-01,15,182.54758633200004
380,78021,7.54473201417997230e-01,16,8.12944011222713980e-01,15,8.07418664438655509e-01,15,184.290158346
400,79113,7.72481066480317780e-01,18,8.51632825976929464e-01,15,8.40772579975957668e-01,15,186.89332396300006
420,79989,7.54127880856070965e-01,14,7.92856913354728188e-01,15,8.23701846010516436e-01,15,188.89360804600005
440,80913,7.35105246988645877e-01,15,7.91589228481881846e-01,15,8.62921102702964182e-01,15,191.196644194
460,81882,7.39539226252689863e-01,16,7.83132448018044158e-01,15,8.52564520567512529e-01,15,193.386238348
480,82869,7.61101287066855314e-01,16,8.17525013692714131e-01,15,8.34200494512678525e-01,15,195.435201378
500,83817,7.70823614557162529e-01,16,8.18391992469945317e-01,15,8.16904900614205953e-01,15,197.83140522600002
520,84717,7.33854221801113482e-01,15,8.53290747743768674e-01,15,7.65183014497283542e-01,15,199.49506017200008
540,85617,7.79277445334836005e-01,15,7.87042310255347433e-01,15,8.93872187747640545e-01,15,201.810275832
560,86517,8.00854675012582784e-01,15,8.01835926328456794e-01,15,8.39066380303977954e-01,15,203.76650188200006
580,87417,7.55132896633993855e-01,15,7.90175690642486050e-01,15,8.49477021477943017e-01,15,206.040623074
600,88317,7.67522848393079937e-01,15,7.36108069268470833e-01,15,8.30876101683226120e-01,15,208.03523085400002
620,88986,7.22244494817320226e-01,15,7.90955829983920999e-01,15,7.10798864685480147e-01,13,209.69094975000007
640,89586,7.64733923600731003e-01,15,8.28910953128662475e-01,15,,,210.923585603
660,90186,7.67682344293328600e-01,15,8.29881282282466937e-01,15,,,212.35971974400002
680,90786,7.84232042540836671e-01,15,7.93482453821016898e-01,15,,,213.81513551700004
700,91323,7.44677408433160881e-01,15,7.58293177748772473e-01,15,,,214.91670570200006
720,91623,7.58662902582717291e-01,15,,,,,215.816081187
740,91923,7.82301274882128306e-01,15,,,,,216.76893697000003
760,92223,7.36031013052685368e-01,15,,,,,217.6351634030001
780,92523,7.85264340679395989e-01,15,,,,,218.57186774700006
800,92823,7.64716491278034538e-01,15,,,,,219.452656756
820,93123,7.99714328701784050e-01,15,,,,,220.3930886180001
840,93423,7.56207211891287034e-01,15,,,,,221.34218144600004
860,93723,7.85303018978459777e-01,15,,,,,222.2749337470001
880,94023,7.09168732518451361e-01,15,,,,,223.144043516
900,94323,7.50296819449207897e-01,15,,,,,224.0752730490001
920,94623,8.02959527560417774e-01,15,,,,,224.9401579260001
940,94923,7.34190286167739514e-01,15,,,,,225.8660283910001
960,95223,7.76724431725920761e-01,15,,,,,226.73129164800002
980,95523,7.83445782215748454e-01,15,,,,,227.67512276800005
1000,95808,7.86618872063376662e-01,15,,,,,228.5557303180001
