"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,8,5.00000000000000000e-01,2,54.86670442391187
1,9,2.50000000000000000e-01,1,54.88293543364853
2,10,2.50000000000000000e-01,1,54.88562759757042
3,13,1.25000000021905922e-01,2,54.96035650745034
20,10773,7.77968346324433568e-01,598,432.88785016257316
40,21401,7.55002786904902301e-01,507,806.6232649693266
60,33689,7.54233824631427963e-01,586,1238.5780888712034
80,45040,7.49415048335974499e-01,541,1640.1980678681284
100,55106,7.98360258803435308e-01,480,1996.8442145334557
120,61625,7.22530572079200573e-01,311,2226.2722116326913
140,67735,7.24040350477109795e-01,291,2440.3792620534077
160,71833,7.27467027367324715e-01,195,2584.7746994281188
180,76108,7.56362965735379422e-01,204,2735.196857106872
200,79892,7.75574075047499978e-01,181,2869.4731774376705
220,83598,7.63940002807674157e-01,177,3000.645689486526
240,87319,7.54121964486594853e-01,178,3132.4895579805598
260,90151,7.10988062901445672e-01,135,3232.9838793845847
280,94688,7.51930399647896652e-01,217,3394.606950928457
300,98646,7.44959589666888355e-01,189,3534.8565621087328
320,102093,7.69993359445039882e-01,165,3657.1456889314577
340,105353,7.51589871637845075e-01,156,3772.865123207681
360,108567,7.63831936434596015e-01,154,3886.8375888932496
380,110855,7.49738435063451725e-01,109,3968.008520522155
400,113768,7.66721038699210156e-01,139,4071.0694645764306
420,117006,7.56551278704702845e-01,155,4185.95685051661
440,119582,7.33285622722459562e-01,123,4277.491534036584
460,122528,7.36881012802965585e-01,140,4381.888857975602
480,126218,7.83019390171547647e-01,176,4512.727455805987
500,129942,7.37662286995634076e-01,178,4644.420858078636
520,132610,8.85380492303348587e-01,128,4738.934801513329
540,135150,8.98540244307701519e-01,121,4828.959627619013
560,137690,9.06078122428084831e-01,121,4918.61506270431
580,140230,8.87578610547508084e-01,121,5008.580480360426
600,142770,8.98035210593413624e-01,121,5098.701145363972
620,145310,9.09626049625436472e-01,121,5188.532589970157
640,147850,8.99002798772766454e-01,121,5278.567228965461
660,150390,8.66117858402991159e-01,121,5368.3793025594205
680,152930,8.68984191095503511e-01,121,5458.283947067335
700,155470,9.01298701274569347e-01,121,5548.153028040193
720,158010,9.15373637436795118e-01,121,5638.363951656036
740,160550,8.85863069288641336e-01,121,5728.409781521186
760,163090,8.82418311831496105e-01,121,5818.531514235772
780,165630,9.03847700485377992e-01,121,5908.456454664469
800,168170,8.96423526840681939e-01,121,5998.55287850555
820,170710,8.86184033375722713e-01,121,6088.644223717041
840,173250,8.89232164067285336e-01,121,6178.72838891577
860,175790,8.82967546673177894e-01,121,6268.914928171784
880,178330,8.55746051931082552e-01,121,6358.753303184174
900,180870,9.22127994444479349e-01,121,6448.718273367733
920,183410,8.95298227478381725e-01,121,6538.578797721304
940,185950,8.93305422121720705e-01,121,6628.483036950231
960,188490,9.00489668524727116e-01,121,6718.513104756363
980,191030,9.02416778075609605e-01,121,6808.573695362546
1000,193570,8.82602036826014902e-01,121,6898.535739722662
1020,196110,8.66279563646270567e-01,121,6988.086699848063
1040,198650,8.87065123293700131e-01,121,7077.791432708502
1060,201190,9.06342138369346628e-01,121,7167.741439686157
1080,203730,8.92021401934406044e-01,121,7257.898657266982
1100,206270,8.89609984165803280e-01,121,7347.814574741758
1120,208810,8.98826791449079621e-01,121,7437.786906961352
1140,211350,8.70675544426149473e-01,121,7527.769739467651
1160,213890,9.01744773413718725e-01,121,7617.817223167047
1180,216430,8.52760600496637045e-01,121,7707.573154076934
1200,218970,9.03471747330323649e-01,121,7797.775931109674
1220,221510,8.86758833368422983e-01,121,7887.823724343441
1240,224050,8.83935557486578038e-01,121,7978.053951939568
1260,226590,8.98816068317159766e-01,121,8068.240866361186
1280,229130,9.00776794692342508e-01,121,8158.155336780474
1300,231670,9.16020422045759286e-01,121,8248.265940374695
1320,234210,8.84000820403032517e-01,121,8338.27250257507
1340,236750,9.12928464323810918e-01,121,8428.172142298892
1360,239290,8.88382586767495597e-01,121,8518.031292775646
1380,241830,8.83605396924112885e-01,121,8608.226697556674
1400,244370,8.91506861157764674e-01,121,8698.3123648474
1420,246910,8.67147708542765794e-01,121,8788.478185683489
1440,249450,9.18486056265478745e-01,121,8878.697212610394
1460,251990,9.19635378208235932e-01,121,8968.90080919303
1480,254530,8.96262935132732919e-01,121,9058.770235499367
1500,256943,9.22924411992794624e-01,121,9144.325808762573
