"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,7,3.33333333333333315e-01,1,54.46484012156725
1,8,2.50000000000000000e-01,1,54.47971004713327
2,9,2.50000000000000000e-01,1,54.48214506637305
3,11,3.33333333333333315e-01,1,54.51730526518077
20,8603,7.57173197452684188e-01,478,321.7676653191447
40,19725,7.69044374023404642e-01,530,667.7427238281816
60,29449,7.65221820809726894e-01,464,971.076940394938
80,40390,7.59933669930351940e-01,521,1311.6266999682412
100,50254,7.48000300981671029e-01,470,1618.778561623767
120,52240,7.22126541143020884e-01,95,1680.590054786764
140,54416,7.47168199461681337e-01,104,1748.29509177804
160,55613,7.18784742287640332e-01,57,1785.543627676554
180,57485,7.34237222910748777e-01,90,1843.7771804099903
200,58983,7.64175272794982319e-01,72,1890.4671006305143
220,60209,7.42776616691405600e-01,59,1928.630165187642
240,61524,7.62425159270711528e-01,63,1969.5893408553675
260,63229,7.12603460304328196e-01,81,2022.6686471253633
280,65420,7.37711008428808657e-01,105,2090.847629107535
300,67330,7.59157292171471654e-01,91,2150.3932126387954
320,69074,7.61960188453280063e-01,84,2204.6816997444257
340,70418,7.76698991783644876e-01,64,2246.515784315765
360,71663,7.39572062252650153e-01,60,2285.310145635158
380,72992,7.60938501609504825e-01,64,2326.7404006859288
400,74284,7.57203892938513867e-01,62,2366.9647500859573
420,75623,7.56594493649606181e-01,64,2408.6139100044966
440,76927,7.50061236340759718e-01,63,2449.29350829497
460,78365,7.72607306076391942e-01,69,2494.09266886767
480,80544,7.50983237290562045e-01,104,2561.938016864471
500,82468,7.72047704224598008e-01,92,2622.0444247489795
520,84048,9.08341646768481170e-01,76,2671.280308960937
540,85564,9.08394281520299995e-01,73,2718.4343814449385
560,87080,8.89507822033588358e-01,73,2765.669630413875
580,88788,9.00003762726034551e-01,82,2818.8242196924984
600,90304,8.71141769185258097e-01,73,2866.019856836647
620,91820,8.74990064519255206e-01,73,2913.21925852634
640,93208,8.71400408826989770e-01,67,2956.428781383671
660,94532,8.75452200088814303e-01,64,2997.627757543698
680,96048,8.80404589916364499e-01,73,3044.894024164416
700,97500,9.14548750143793887e-01,70,3090.1017368305475
720,99080,8.93364884009255511e-01,76,3139.2639765515924
740,100468,9.05714150438022836e-01,67,3182.4378666374832
760,102112,8.95824937152344347e-01,79,3233.5865045823157
780,103628,8.95183539296633857e-01,73,3280.7263283012435
800,105144,8.84708748535605216e-01,73,3327.906654037535
820,106788,8.75441098803294571e-01,79,3379.0944245597348
840,108368,8.81609890354351000e-01,76,3428.259551701136
860,110076,8.49612187263342089e-01,82,3481.3933903956786
880,111656,8.97077097279812441e-01,76,3530.5368657242507
900,113236,9.01437626020440530e-01,76,3579.7523415237665
920,114816,8.79384158110947278e-01,76,3628.9464814951643
940,116460,8.89800985777523423e-01,79,3680.155368684791
960,118104,8.55639842313103416e-01,79,3731.3006558818743
980,119620,8.43831842732804427e-01,73,3778.435401696712
1000,121456,9.00979668638836495e-01,88,3835.5955731440336
1020,122844,9.09635325248593141e-01,67,3878.8036394100636
1040,124488,8.48107842429341896e-01,79,3930.0599887920544
1060,126068,8.92478095212271838e-01,76,3979.245966140181
1080,127648,8.99941968954713345e-01,76,4028.4759920956567
1100,129228,8.86364014255887733e-01,76,4077.698030342348
1120,130680,8.97685986782532308e-01,70,4122.883992965333
1140,132132,9.07225800794617343e-01,70,4168.0539444489405
1160,133776,9.05677910048733659e-01,79,4219.228791873902
1180,135164,8.68029867953279188e-01,67,4262.422453813255
1200,136616,8.59011589154538235e-01,70,4307.656758183613
1220,138196,8.96476517341224799e-01,76,4356.8197074001655
1240,139776,9.08498882681085917e-01,76,4406.010344085284
1260,141548,8.83413846794924962e-01,85,4461.179629102349
1280,143128,8.93053257743949169e-01,76,4510.375474908389
1300,144772,9.12923756857690227e-01,79,4561.570689261891
1320,146352,8.87215471445060189e-01,76,4610.698827032
1340,147932,8.79552115792899714e-01,76,4659.876725935377
1360,149448,8.67455518542858628e-01,73,4707.115511210635
1380,151028,8.67542087596660849e-01,76,4756.259654249065
1400,152736,9.08803669998535457e-01,82,4809.4170526489615
1420,154316,9.05461574983476680e-01,76,4858.629814378917
1440,155960,8.57250248430004747e-01,79,4909.900759764016
1460,157540,8.85675272720884976e-01,76,4959.116151980124
1480,158928,8.37816590738487799e-01,67,5002.287042958662
1500,160445,8.93003089498232150e-01,76,5049.513129590079
