"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,12,5.00000000000000000e-01,4,26.5211601825431
1,13,2.50000000000000000e-01,1,26.569311066530645
2,14,2.50000000000000000e-01,1,26.57154408376664
3,15,2.50000000000000000e-01,1,26.573809527792037
20,13846,7.54837538888855852e-01,769,286.80456340126693
40,28199,7.60772473888096767e-01,684,558.1543128937483
60,40882,7.49528955691943000e-01,604,798.1440173648298
80,57348,7.50548455500962053e-01,785,1109.373933748342
100,71187,7.43895110079396904e-01,659,1370.682130292058
120,75157,7.46441762176787149e-01,189,1445.8435174673796
140,77741,7.58406260162444612e-01,124,1494.7946062693372
160,80287,7.03688138652131756e-01,121,1543.0425982922316
180,83424,7.23798924971444602e-01,150,1602.3847924396396
200,87195,7.93702794860888461e-01,180,1673.5274592712522
220,89529,7.32696532026116287e-01,112,1717.7966267811134
240,92019,7.69297577243900577e-01,119,1764.9780474388972
260,95036,7.13083138356246371e-01,144,1822.0367694087327
280,98038,7.73143559269498737e-01,143,1878.782685088925
300,100487,7.65174734847904436e-01,117,1925.0545892892405
320,102906,7.59759752865799443e-01,116,1970.8208702299744
340,104884,7.56121329892766814e-01,95,2008.3152865301818
360,106857,7.64850984364513042e-01,94,2045.6427950141951
380,108896,7.47335537552987872e-01,98,2084.1945162191987
400,110731,7.54972917601290372e-01,88,2118.821265667677
420,112951,7.58255303842535033e-01,106,2160.768259891309
440,115299,7.71076133030486943e-01,112,2205.1700135143474
460,116744,7.24436785259154337e-01,69,2232.485110770911
480,120070,7.53743463287642967e-01,159,2295.2841078070924
500,122966,7.65009499484349043e-01,138,2349.9848185582086
520,125506,9.04747366793229868e-01,121,2398.09419562947
540,128046,8.80802201245909799e-01,121,2446.2102777697146
560,130586,9.05332328063424452e-01,121,2494.229506640695
580,133126,8.94849104951955354e-01,121,2542.2409517448395
600,135666,8.83937624390691790e-01,121,2590.3445415636525
620,138206,8.61494775334336826e-01,121,2638.3777496777475
640,140746,9.08508437326227214e-01,121,2686.509261103347
660,143286,9.24860654084881495e-01,121,2734.5168469753116
680,145826,9.11639965793841101e-01,121,2782.482470570132
700,148366,9.00586280117980253e-01,121,2830.381975098513
720,150906,8.96460660860593062e-01,121,2878.855479951948
740,153446,8.72794412931402475e-01,121,2927.042609236203
760,155986,9.02474936139074368e-01,121,2974.952227571048
780,158526,8.98503066666701655e-01,121,3022.9853919930756
800,161066,8.88666097710892222e-01,121,3071.037355813198
820,163606,8.93750704347934133e-01,121,3119.1253534378484
840,166146,9.03684772272289272e-01,121,3167.068704259582
860,168686,9.01511456246000376e-01,121,3215.0654660472646
880,171226,9.12849818715051442e-01,121,3263.4380721654743
900,173766,9.01640774463283723e-01,121,3311.793612112291
920,176306,8.99945924706120337e-01,121,3360.115410141647
940,178846,8.93104553010654278e-01,121,3408.47743321117
960,181386,9.03501932637034599e-01,121,3456.8741228692234
980,183926,8.98118088003554305e-01,121,3505.2772041978315
1000,186466,8.80513762399737665e-01,121,3553.6610035793856
1020,189006,8.84261711580862420e-01,121,3602.020326824859
1040,191546,9.02997418270932939e-01,121,3650.4054100448266
1060,194086,8.68137917302151396e-01,121,3698.7201047930866
1080,196626,8.91272855430947919e-01,121,3747.0741546861827
1100,199166,9.14619648159241239e-01,121,3795.446567918174
1120,201706,8.98992657842776266e-01,121,3843.772970653139
1140,204246,8.79785518157180313e-01,121,3891.8470598347485
1160,206786,9.16398775448259539e-01,121,3939.874297078699
1180,209326,9.11451239637452004e-01,121,3987.9579660808668
1200,211866,8.31817415748887234e-01,121,4035.9291337309405
1220,214406,8.90693426778674024e-01,121,4083.985002285801
1240,216946,8.93845896823076580e-01,121,4132.029215430841
1260,219486,9.00860338746873546e-01,121,4180.0639955038205
1280,222026,9.03399833813847919e-01,121,4228.17034999188
1300,224566,8.90422796535135896e-01,121,4276.1501753591
1320,227106,8.66005950548096037e-01,121,4324.184741134755
1340,229646,8.93483922905588424e-01,121,4372.243999633007
1360,232186,8.72080971082345169e-01,121,4420.321561212651
1380,234726,9.05998176625397167e-01,121,4468.319490906782
1400,237266,8.96246112032034858e-01,121,4516.380673751235
1420,239806,9.08862092383213138e-01,121,4564.495448136702
1440,242346,8.94440989695195809e-01,121,4612.727266809903
1460,244886,9.17714528659224760e-01,121,4660.770603214391
1480,247426,8.84518251845485715e-01,121,4708.896239288151
1500,249839,8.81641144390888476e-01,121,4754.650848179124
