"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,21,2.00156476937866312e-01,2,3.75000000000000000e-01,1,2.77777777835851059e-01,1,0.08917149999979301
1,24,2.50000000000000000e-01,1,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.09039753899969583
2,27,2.50000000000000000e-01,1,,,,,0.10238164699967456
3,33,1.66666666666666657e-01,1,,,3.69646916377476209e-01,2,0.13891160100001798
20,17841,7.52505967807189480e-01,269,7.47758729414256029e-01,330,7.32226865196753285e-01,291,101.17634531999965
40,33453,7.65225085687245121e-01,279,7.31218808729536596e-01,248,7.74522987189943501e-01,205,190.529215992
60,47655,7.68986627778183052e-01,220,7.86625576190977727e-01,226,7.14360529341027561e-01,258,272.13089225299973
80,58968,7.27330799530554462e-01,173,7.37335605988819864e-01,170,7.73636961234629550e-01,235,335.080354917
100,69309,7.57494318592753624e-01,197,7.06149967924736943e-01,127,7.07856392223750852e-01,144,393.1015606339997
120,70605,7.29499122255987453e-01,21,7.70089441900343452e-01,26,7.42606992444806546e-01,23,400.18502753999974
140,72249,7.71213841351861440e-01,27,7.18508651635429096e-01,21,7.83789148238912103e-01,27,409.4966037999998
160,73425,6.80729033843119002e-01,17,7.46697002013453570e-01,25,7.05426381503910682e-01,20,416.27958251599966
180,75015,7.78240913538037149e-01,28,7.41062240856555698e-01,29,7.51365836215310834e-01,21,424.99804002699966
200,76299,7.62773571641860326e-01,21,7.55929994240281067e-01,19,7.63061014004492888e-01,18,432.0756327649997
220,77415,7.57834386614307132e-01,18,7.63252034375540900e-01,19,7.55052201747547058e-01,23,438.45980740899995
240,78675,7.35060738426251192e-01,20,7.51089006326960629e-01,18,7.50042602169089356e-01,19,445.56583011799967
260,79923,7.20689436867746336e-01,16,6.94070919228164551e-01,29,7.12585855901307297e-01,26,452.62640105699984
280,81375,7.51122795125757858e-01,28,7.56601623419632663e-01,20,7.62681466112405282e-01,24,460.61071096199976
300,82947,7.49177777259833921e-01,24,7.59631873854794470e-01,22,7.43590017264613046e-01,25,469.57279228399966
320,84135,7.89982080122529129e-01,22,7.55913699108933579e-01,23,7.59694765795411064e-01,19,476.3345381639997
340,85509,7.41537272327390529e-01,24,7.35912470289319831e-01,30,7.49556438679374826e-01,18,483.9263870779996
360,86745,7.62236494216317895e-01,20,7.59303601832165942e-01,17,7.70128032821841169e-01,21,490.95183127899963
380,87789,7.67211727756742845e-01,17,7.71777371269086410e-01,19,7.56592015379127014e-01,21,496.70939202399995
400,89001,7.26135010492048538e-01,20,7.57338574944173892e-01,18,7.47489279155430397e-01,18,503.4490171509997
420,90237,7.70558185660837114e-01,20,7.60433720311340600e-01,19,7.68062910084215122e-01,18,510.48167910999973
440,91281,7.53304430309933104e-01,17,7.60633808411264711e-01,16,7.69805802832580266e-01,18,516.392776352
460,92526,7.37022420430373915e-01,20,7.02767011021941057e-01,23,7.14446158489305039e-01,17,523.5704851969999
480,93960,7.39469196888674185e-01,23,7.53815831883911991e-01,21,7.46180728990359476e-01,21,531.8107979619999
500,95148,7.68133130174930678e-01,19,8.15434088535192947e-01,19,8.18391845284823449e-01,20,538.327890429
520,96048,8.09885481291791942e-01,15,8.08524708034097483e-01,15,8.52111940505225318e-01,15,543.3339384729998
540,96948,8.24826037215968921e-01,15,8.44783996431113127e-01,15,8.48286789470498515e-01,15,548.419308511
560,97848,8.47520820514277018e-01,15,7.75839228518756752e-01,15,8.26994344553792282e-01,15,553.5404027559998
580,98748,7.98522483942458061e-01,15,8.41746163250599255e-01,15,8.63063246828636665e-01,15,558.6011192999999
600,99648,8.42181688752390079e-01,15,8.83683497660766704e-01,15,8.14877143553170202e-01,15,563.7143250219997
620,100548,8.23038398105110591e-01,15,8.28275089515063234e-01,15,8.56616720050444425e-01,15,568.6608650919998
640,101448,8.26014329070032249e-01,15,8.55311050816177754e-01,15,8.29250117478951498e-01,15,573.7862496739999
660,102348,7.96164079153903637e-01,15,8.18214122183404502e-01,15,8.22663619345920694e-01,15,578.9292086839996
680,103248,8.24189963552843907e-01,15,8.49662315841784643e-01,15,8.48491674502719118e-01,15,584.118711093
700,104148,8.29342237460267251e-01,15,8.03034114101421559e-01,15,8.28643623719850675e-01,15,589.45049832
720,105048,8.49826127039871815e-01,15,8.18400257463090752e-01,15,8.77187599176965649e-01,15,594.678540328
740,105948,8.31844741259401221e-01,15,8.35205022221061744e-01,15,8.48811111702233778e-01,15,599.853257918
760,106848,8.01013507819926307e-01,15,8.18923456728047561e-01,15,8.45917466681665453e-01,15,604.935693633
780,107748,7.94637291108261312e-01,15,8.48438174835581260e-01,15,8.72730951761312768e-01,15,609.9399822139999
800,108648,8.26707871169357289e-01,15,8.13861283577067107e-01,15,8.66809984016823298e-01,15,614.883287785
820,109548,8.35380614221142959e-01,15,8.73820131160086166e-01,15,8.30813854030827525e-01,15,619.8139310389997
840,110448,8.44823641447424278e-01,15,8.02298423982417241e-01,15,8.76782544927466878e-01,15,624.729850146
860,111348,8.22886915974084254e-01,15,8.12770684612085348e-01,15,8.57514026816785235e-01,15,629.6363974879996
880,112248,8.37509530031547378e-01,15,8.40590101672064383e-01,15,8.32656583633203273e-01,15,634.555656047
900,113148,8.20028224484143586e-01,15,8.08533979842322781e-01,15,8.09876698688930086e-01,15,639.4979523829998
920,114048,8.30722112511294353e-01,15,8.28179473686838086e-01,15,8.29038775919316184e-01,15,644.404280015
940,114948,8.22070280150982269e-01,15,8.29103283106178202e-01,15,8.18021843398222148e-01,15,649.309752096
960,115848,7.81754702999430284e-01,15,8.56648408261368566e-01,15,8.35715635444154170e-01,15,654.2263538379998
980,116748,8.25542722626974479e-01,15,7.96416198735723113e-01,15,8.36985328786489347e-01,15,659.2551433669996
1000,117355,8.06392893399897615e-01,15,8.13944309447938608e-01,14,8.07669788521015675e-01,14,662.7120680999997
