"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
720,251544,8.17473567272991253e-01,60,8.45787227462745372e-01,60,8.61465467748409375e-01,60,1356.625471182
740,255324,8.43395453185293187e-01,60,8.64711357989588980e-01,60,8.73080141845181235e-01,60,1375.36443048
760,259104,8.21218112786374244e-01,60,8.56391688833282427e-01,60,8.44680835586575696e-01,60,1395.850899303
780,262884,8.11779933304964452e-01,60,8.76956643744830067e-01,60,8.46760100949276895e-01,60,1415.27786551
800,266664,8.21716181521631728e-01,60,8.59990482346133511e-01,60,8.92486540407769091e-01,60,1435.8409388
820,270444,8.23980025402177851e-01,60,8.64122578828657173e-01,60,8.67633164663770717e-01,60,1455.221122265
840,274224,8.45257803112203221e-01,60,8.68984295820253050e-01,60,8.56464448554633995e-01,60,1474.836108605
860,278004,8.70802936459077359e-01,60,8.43161249975704075e-01,60,8.88992818321812650e-01,60,1494.174043799
880,281251,7.88448080722406575e-01,59,8.61098414547745494e-01,60,8.62101222016713908e-01,60,1512.37242837
900,283771,,,8.73257004431136519e-01,60,8.60322360752600601e-01,60,1527.334742754
920,286291,,,8.19123522453472308e-01,60,8.61143140843009136e-01,60,1543.1511543850002
940,288811,,,8.45840612917643564e-01,60,8.73597206262479054e-01,60,1557.9317510820001
960,291331,,,8.47829551113938651e-01,60,8.63501897146810804e-01,60,1573.396111991
980,293623,,,8.77429835008118331e-01,60,8.64444750866194100e-01,60,1587.548330958
1000,294820,,,8.24427853415578560e-01,60,,,1599.812057186
