"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,6,3.75000000000000000e-01,2,26.415537347085774
1,7,2.50000000000000000e-01,1,26.420678662136197
2,8,2.50000000000000000e-01,1,26.422958727926016
3,9,2.50000000000000000e-01,1,26.42535861209035
20,6706,7.38835307719750478e-01,373,130.8379539018497
40,15684,7.74297643223801235e-01,428,270.84787487983704
60,23552,7.43818797995795422e-01,375,393.54127054382116
80,31172,7.59697214941631782e-01,363,512.3972552325577
100,38788,7.58875346848261190e-01,363,631.2427649823949
120,40749,7.21323735531723909e-01,94,661.8628614200279
140,42852,7.55891088531626898e-01,101,694.6715903626755
160,44527,7.46605637095352881e-01,80,720.8285471256822
180,47279,7.60168496518580206e-01,132,763.8625950375572
200,49319,7.39259015451043444e-01,98,795.7316547818482
220,51489,7.61594872219272800e-01,104,829.5949687585235
240,53147,7.77532327120104672e-01,79,855.4819960650057
260,54502,7.35492920117044813e-01,65,876.6437035081908
280,56430,7.30576024290082060e-01,92,906.7112544272095
300,57965,7.61349981483879557e-01,74,930.7559920698404
320,59623,7.69366546222598147e-01,79,956.6816442394629
340,61186,7.43103426392751509e-01,75,981.0891622081399
360,62649,7.69564701362458359e-01,70,1003.9340953305364
380,63928,7.55175023169249782e-01,61,1023.8879844127223
400,65290,7.63235145000395798e-01,65,1045.1558848954737
420,66569,7.60675748356667847e-01,61,1065.189343416132
440,67565,7.62791643598513924e-01,48,1080.7801766330376
460,68930,7.19706484947730929e-01,65,1102.0776719721034
480,71312,7.49168404649937059e-01,114,1139.2345233522356
500,73367,7.64106199790723140e-01,98,1171.301168575883
520,75715,8.88827061608785662e-01,112,1207.9481680793688
540,78127,8.87056696559925029e-01,115,1245.656387111172
560,80411,8.89422197509393109e-01,109,1281.3289354611188
580,82823,8.83835847571753597e-01,115,1319.0894852504134
600,85235,8.99047070090607581e-01,115,1356.7894077990204
620,87519,9.22311895586822361e-01,109,1392.481561777182
640,89867,9.07014782872895942e-01,112,1429.1349893482402
660,92343,9.04731964301682234e-01,118,1467.8347683539614
680,94691,9.22067598694805590e-01,112,1504.5207371581346
700,96975,8.92865397591290466e-01,109,1540.1588835129514
720,99067,9.20116145676009300e-01,100,1572.8082201974466
740,101287,9.09626406740435933e-01,106,1607.5033927448094
760,103635,9.00448271786381427e-01,112,1644.140781680122
780,106111,8.81249589166436698e-01,118,1682.7855173256248
800,108523,8.78784268502115218e-01,115,1720.4283596444875
820,110807,8.93569214955178936e-01,109,1756.1591895306483
840,113283,8.96345314181703934e-01,118,1794.8056220440194
860,115567,9.00277094982621318e-01,109,1830.4915952719748
880,117851,8.89213478204974983e-01,109,1866.1439329022542
900,120327,9.01128638883742838e-01,118,1904.888325237669
920,122739,9.09652372809754528e-01,115,1942.5342374136671
940,125151,8.82409107993986863e-01,115,1980.16557703726
960,127243,9.29816643660406172e-01,100,2012.8298674654216
980,129463,9.00081180217750743e-01,106,2047.5091366134584
1000,131811,8.85481085791368194e-01,112,2084.131285339594
1020,133967,9.10101046292485671e-01,103,2117.772372836247
1040,136251,8.83746062270790667e-01,109,2153.4325465634465
1060,138791,9.11035643494991332e-01,121,2193.1103025581688
1080,141139,8.92032652233324952e-01,112,2229.7871557725593
1100,143487,8.73277115217039990e-01,112,2266.456068092026
1120,145899,9.08197982782608659e-01,115,2304.1253242315724
1140,148247,9.11429269546615961e-01,112,2340.924267074093
1160,150275,8.65239977186753273e-01,97,2372.6071377191693
1180,152623,8.88817056546484574e-01,112,2409.274633220397
1200,154971,9.18011916846120157e-01,112,2445.9345231615007
1220,157383,8.93282067628650589e-01,115,2483.634293924086
1240,159795,8.90464211364182967e-01,115,2521.3164046611637
1260,162143,8.91558224829328561e-01,112,2557.9664146834984
1280,164427,8.98429004488828009e-01,109,2593.621239144355
1300,167095,8.89518696680588805e-01,128,2635.2633791966364
1320,169379,8.86515395745945178e-01,109,2670.9093585601076
1340,171791,8.87597029270332016e-01,115,2708.583752288483
1360,174139,9.09612488941036523e-01,112,2745.2232090206817
1380,176423,8.96199797907592743e-01,109,2780.8416241575032
1400,178579,9.06125819239317010e-01,103,2814.488745359704
1420,180991,9.03730460721722806e-01,115,2852.12075726036
1440,183275,8.98538360577716300e-01,109,2887.7629109751433
1460,185431,8.91039053655161450e-01,103,2921.414323535748
1480,187843,9.03985468658756508e-01,115,2959.042614051141
1500,190128,9.17572982841081020e-01,115,2994.7061683358625
