"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,27,5.00000000000000000e-01,2,5.00000000000000000e-01,2,2.50000000000000000e-01,2,1.7368480419997923
1,30,2.50000000000000000e-01,1,2.50000000000000000e-01,1,,,1.7410559559998546
2,33,,,2.50000000000000000e-01,1,1.25000000000000000e-01,2,1.7449612389998492
3,198,7.45378151260504329e-01,10,3.90626828951426197e-01,16,9.82142857142857123e-02,28,1.93180684999993
20,18525,7.65865771414354302e-01,176,7.80494255887754229e-01,197,7.89477449063042402e-01,340,47.24179435899987
40,29691,7.71333852685254784e-01,202,7.72734971972397600e-01,202,7.51459391731126636e-01,178,75.54797016899988
60,41601,7.70248603758614259e-01,129,7.84019654850401593e-01,142,7.54352237708502016e-01,190,104.78278570999987
80,50901,7.69485764963993457e-01,52,7.45343554230268213e-01,154,7.51083463355059044e-01,148,126.73700687199994
100,58011,7.83883263461001789e-01,25,7.67089609399310701e-01,26,7.60888396670317269e-01,113,143.2247925539998
120,59382,7.57592202531911285e-01,16,7.46616745121962744e-01,19,7.30690469738448534e-01,22,146.26322239599995
140,60858,7.48206128973126550e-01,24,7.70826560691910800e-01,18,7.42769159767987630e-01,24,149.73202348099994
160,62028,7.67257992486821472e-01,21,7.22837971353409992e-01,17,7.33775849536604685e-01,19,152.9370074489998
180,63216,7.54904821448020624e-01,17,7.52139571599884760e-01,20,7.55187704689187278e-01,19,156.3067611419999
200,64281,7.36388780522952757e-01,19,7.51837046934122788e-01,21,7.43447339934361517e-01,17,157.956758413
220,65613,7.58911797356888074e-01,18,7.55737211638954354e-01,20,7.73817635075968902e-01,22,161.05371128799993
240,66705,7.63402222270952113e-01,18,7.75644753480115190e-01,18,7.51145195300661150e-01,18,164.2410471029998
260,67908,7.74141592310470306e-01,16,7.33949587835213135e-01,16,7.08083783010747814e-01,19,167.48369873699994
280,69792,7.53414870015640226e-01,16,7.85068750868698095e-01,20,7.66757074592840704e-01,30,171.659736221
300,71076,7.31254514340554218e-01,32,7.62607435256768884e-01,17,7.31453931178918437e-01,21,174.957903471
320,72240,7.61371260615961831e-01,17,7.70326933316602291e-01,16,7.79348168828076560e-01,19,177.19553534299985
340,73572,8.04077500278733481e-01,17,7.00019318738073992e-01,18,7.40289856881863106e-01,22,180.160886334
360,74760,8.40283687065773610e-01,15,7.66199199546998111e-01,23,7.72239414188771178e-01,19,183.24552342599986
380,75852,8.33940807270734608e-01,15,7.74290063610009072e-01,16,7.28876711571364355e-01,18,186.11211383599993
400,77088,8.69206410310408795e-01,15,8.00089333042923845e-01,15,7.75610626197251629e-01,20,188.75905607799996
420,78081,8.43893497068637921e-01,15,8.26299262260298484e-01,15,7.53932721731058852e-01,16,191.0594219279999
440,79053,7.68958269492349911e-01,15,7.93807258152759543e-01,15,7.47839271597838251e-01,16,193.67009554999981
460,79920,8.41583535383690018e-01,15,7.82642463050152615e-01,15,7.06154093900807078e-01,14,195.41542646599987
480,81165,8.55343011529215880e-01,15,8.41928185135001672e-01,15,7.66271014560161445e-01,20,198.41844885499995
500,82617,8.24130096127143275e-01,15,7.94491952755300268e-01,15,7.48398697257170453e-01,24,202.14458253999987
520,83517,8.11306390552381296e-01,15,8.29542529426644970e-01,15,8.43803819573894831e-01,15,204.2676054819999
540,84417,8.45126149765803802e-01,15,8.02104748176002857e-01,15,8.35138259536295169e-01,15,206.38362924299986
560,85317,8.52356503291064826e-01,15,8.18789978483476788e-01,15,8.49330816488719442e-01,15,208.418535132
580,86217,8.59413981547046291e-01,15,8.47656833880142346e-01,15,8.53808427436639428e-01,15,210.71784524299983
600,87117,8.38572589632903265e-01,15,8.12883294850765270e-01,15,8.23836423391489547e-01,15,213.44651120699996
620,88017,8.12521326002677569e-01,15,8.17461350072478110e-01,15,8.11641750395943773e-01,15,215.0668995709998
640,88917,8.05775479465913436e-01,15,7.71826873131799651e-01,15,8.74769055247246463e-01,15,217.64966667
660,89817,7.95591910969603799e-01,15,8.20360414206969035e-01,15,8.61436117969677340e-01,15,219.25931576199991
680,90717,8.17043815962247288e-01,15,8.37138200447496428e-01,15,7.98396260591202056e-01,15,221.964767231
700,91617,8.24094426011205750e-01,15,8.41100981198276254e-01,15,8.37275774395246031e-01,15,223.51388226899985
720,92517,8.41655769835513712e-01,15,8.03031303692986365e-01,15,8.61589896865654015e-01,15,225.8791424389999
740,93417,8.12233879587607954e-01,15,8.02580762658777092e-01,15,8.94135729161997794e-01,15,227.58652042099993
760,94317,8.15588000529684942e-01,15,7.97395015811364516e-01,15,8.62911360580547404e-01,15,229.82957350899983
780,95217,8.59992598728465563e-01,15,8.47821680687552925e-01,15,8.52879627286045272e-01,15,232.46374188899995
800,95825,3.60752545076631459e-01,8,7.69504713381528371e-01,15,8.51943640495297250e-01,15,233.3808417969999
820,96425,,,8.59425629413884451e-01,15,8.79165518929265866e-01,15,234.6484424749999
840,97025,,,8.18604886340656424e-01,15,8.67343264199827546e-01,15,236.56547370199996
860,97367,,,6.04795466573356588e-01,12,8.43517880820139454e-01,15,237.51185524499988
880,97667,,,,,8.37260513052238475e-01,15,238.37477407099982
900,97967,,,,,8.70628805042427456e-01,15,239.2968526159998
920,98267,,,,,8.31298771970892636e-01,15,240.21861491899995
940,98567,,,,,8.16826061947720117e-01,15,241.0866475639998
960,98867,,,,,8.34508233183779202e-01,15,242.0135533969999
980,99167,,,,,8.59083555836268276e-01,15,242.8753820569998
1000,99452,,,,,8.56253301442669978e-01,15,243.826251425
