"Iter.","Eval.","Accept.","Steps.","Time m:s"
0,8,3.75000000000000000e-01,2,135.382093292661
1,9,2.50000000000000000e-01,1,135.4342150427401
2,10,2.50000000000000000e-01,1,135.4363729758188
3,11,2.50000000000000000e-01,1,135.52191256638616
20,10461,7.65456083245609098e-01,581,948.9382188562304
40,26640,7.43212922125517594e-01,771,2195.5325684715062
60,47100,7.47026850620498339e-01,975,3782.534425537102
80,65532,7.73011699476485070e-01,878,5224.736725109629
100,83542,7.53649300553742796e-01,858,6630.135054049082
120,86892,7.16886303536543812e-01,160,6892.10555057507
140,90490,7.63703101681681873e-01,172,7173.977557055652
160,93641,6.87126948620639388e-01,150,7419.380546226166
180,99393,7.65197424799569648e-01,274,7868.675874643028
200,103116,7.67644802622120648e-01,178,8158.795298243873
220,106130,7.39319697020819344e-01,144,8395.346403597854
240,108638,7.69671044748337363e-01,120,8592.335314099677
260,112231,7.18699468975218081e-01,171,8872.572999375872
280,117435,7.39223392942354507e-01,248,9279.543670985848
300,123645,7.84219876655737891e-01,296,9764.225490907207
320,127733,7.52816873391043528e-01,195,10084.221099671908
340,131120,7.41405515504737433e-01,162,10349.046954597346
360,135458,7.68599711451205869e-01,207,10687.860238152556
380,140186,7.52970960683549295e-01,226,11057.074059447274
400,143808,7.57459386847364358e-01,173,11340.645192519762
420,147796,7.62924489809888695e-01,190,11652.516237433068
440,151917,7.54113994878422345e-01,197,11974.384089804254
460,156009,7.66686557748250230e-01,195,12294.416479243897
480,160495,7.34538057588055238e-01,214,12644.808394272812
500,164350,7.85956787676738045e-01,184,12946.455100967549
520,169194,8.34661144656818732e-01,231,13324.920885789208
540,173910,8.50190696995108519e-01,225,13694.37327932287
560,178370,8.31087024567177424e-01,213,14042.706139315851
580,183214,8.28861570857933661e-01,231,14417.041714739054
600,188186,8.44429495041585820e-01,237,14801.6454732446
620,193030,8.63575338553396854e-01,231,15176.987459370866
640,198002,8.25642882672020462e-01,237,15561.78594180476
660,202718,8.24301047371492679e-01,225,15926.624777632765
680,207306,8.14506498822429648e-01,219,16281.471568951383
700,212278,8.41834883487434293e-01,237,16665.66929728724
720,216994,8.33525570569260799e-01,225,17030.971158889122
740,221838,8.21299407491406286e-01,231,17409.80878847558
760,226810,8.76134409871412556e-01,237,17798.529538537376
780,231654,7.64307207802443656e-01,231,18175.95347856451
800,236626,8.40907545332146511e-01,237,18564.625238740817
820,241726,8.52619079108287492e-01,243,18962.953232100233
840,246826,8.72311818535963290e-01,243,19361.789445576258
860,251414,8.66842701416529970e-01,219,19717.226466909982
880,256258,8.70540297532918061e-01,231,20093.102111852728
900,260974,7.98994908296809414e-01,225,20457.761491551064
920,265946,8.25956410889884474e-01,237,20843.017850927077
940,271046,8.53493502393113501e-01,243,21238.022027594037
960,276146,8.32671571394766330e-01,243,21632.967649022117
980,280606,8.43814886361213379e-01,213,21978.199041280895
1000,285578,8.63541254491723143e-01,237,22363.004394371063
1020,290678,8.57037512959159309e-01,243,22757.441460791975
1040,295522,8.29566894252966591e-01,231,23132.37723795604
1060,300622,8.16312403505290218e-01,243,23527.022705938667
1080,305594,8.37662088536298421e-01,237,23912.00636218954
1100,310694,7.99168924117220514e-01,243,24306.26530499477
1120,315410,8.55210122575475906e-01,225,24671.543163878843
1140,320126,8.77321348810132906e-01,225,25037.016302412376
1160,325098,8.81941215025758618e-01,237,25420.97255446762
1180,329814,8.13643099303284933e-01,225,25789.539810180664
1200,334786,8.56683184768778250e-01,237,26178.524740209803
1220,339758,8.47878371440642709e-01,237,26566.62110205181
1240,344858,8.67243071160944123e-01,243,26964.754263983108
1260,349830,8.18993906458568399e-01,237,27353.60622787755
1280,354674,8.04519455806863903e-01,231,27732.70839419868
1300,359774,8.37118644550425728e-01,243,28127.82979394868
1320,364746,8.26801965037117559e-01,237,28512.127439774573
1340,369590,8.09762627610720598e-01,231,28886.877966131084
1360,374562,8.45418328145385978e-01,237,29272.15171709191
1380,379662,8.23113413386281967e-01,243,29666.635241176
1400,384762,8.56322806826189442e-01,243,30060.965250610374
1420,389862,8.47933753618194341e-01,243,30455.357639694586
1440,394706,8.04035217899964905e-01,231,30830.230499257334
1460,399550,8.39508209669802774e-01,231,31204.67990579363
1480,404650,8.28295740353015231e-01,243,31599.383867722005
1500,409367,7.96075117395233400e-01,236,31967.881356368773
