"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,30,4.16666666666666630e-01,1,5.00000000000000000e-01,2,3.88888888888888840e-01,1,0.2980278879404068
1,33,3.75000000000000000e-01,2,2.50000000000000000e-01,1,2.50000000000000000e-01,1,0.320153895765543
2,36,2.50000000000000000e-01,1,2.50000000000000000e-01,1,,,0.3417001711204648
3,57,5.16666666666666718e-01,3,5.00000000000000000e-01,4,6.66666666666666630e-01,2,0.4793970389291644
20,34284,7.45702415718565437e-01,342,7.43294953524097468e-01,634,7.67300039611940599e-01,444,226.81422829721123
40,89553,7.87169326490913424e-01,853,7.79875483869871378e-01,878,7.58459490340744225e-01,874,590.2860916554928
60,138726,7.45573830606137244e-01,805,7.23239445135451353e-01,781,7.71519732273040271e-01,805,913.6828769640997
80,189396,7.82994152302077473e-01,769,7.70086634111038060e-01,805,7.54435410784205063e-01,821,1246.6538994750008
100,240192,7.79341972087114310e-01,118,7.64084510534553840e-01,807,7.59588047262869215e-01,241,1580.806183528155
120,247869,7.26803909686713712e-01,103,7.37480022780187872e-01,122,7.81267661710341343e-01,196,1631.264817723073
140,255117,7.44412560392425982e-01,128,7.60292328170928622e-01,116,7.34430576145911895e-01,125,1678.916650432162
160,261468,7.46859080210019566e-01,108,7.16111791816546162e-01,101,7.65405924730775733e-01,114,1720.6161689069122
180,267588,7.57858191022843464e-01,128,7.44276989230342356e-01,98,7.67718428512363382e-01,93,1760.9337605647743
200,273480,7.52799692106705165e-01,94,7.60809827919833648e-01,94,7.35596805080503180e-01,96,1799.6479297773913
220,279756,7.79913354883835730e-01,91,7.80213356981109163e-01,100,7.26505064230894226e-01,112,1840.8193519013003
240,284496,7.59198151673444843e-01,76,7.47429431401752886e-01,76,7.24373717878370349e-01,88,1871.9297181777656
260,288708,7.29244927747220606e-01,93,7.12905609940275853e-01,67,7.48369020537043683e-01,98,1899.6644881870598
280,295770,7.66567484152341660e-01,90,7.81333323287626724e-01,113,7.77576947781872918e-01,106,1946.2240301389247
300,302670,7.70329054062504515e-01,86,7.39190296551399006e-01,110,7.59633972661820756e-01,104,1991.4670654945076
320,307410,6.66623439682070940e-01,97,7.71558279599140584e-01,76,7.42285705990859968e-01,76,2022.7356302067637
340,314166,7.68985598435966033e-01,133,7.51427130005175359e-01,108,7.78415129237119641e-01,84,2067.2536336267367
360,319674,7.56466984815795107e-01,84,7.44796417997553029e-01,88,7.37877447430588362e-01,88,2103.5032656267285
380,324798,8.02525309877564097e-01,61,7.62208433233415694e-01,82,7.42877263744550320e-01,92,2137.201863363385
400,329154,8.49037184780265020e-01,61,7.68854869556364506e-01,70,7.78340408864305999e-01,90,2165.856547012925
420,334470,8.66613918306022080e-01,61,7.50876335122966587e-01,85,6.52496490402398988e-01,96,2200.7284293547273
440,339042,7.92362513257360512e-01,61,7.48699303767786595e-01,73,7.37191403586418326e-01,119,2231.0160461701453
460,344016,8.05684491956690008e-01,61,7.53741571504382812e-01,79,7.66712039979370097e-01,144,2263.5938595142215
480,350163,8.06358839069520883e-01,64,7.22395022499292772e-01,98,7.62694866436577468e-01,98,2303.9571658847854
500,357591,8.37561423001246252e-01,64,7.86260360579139173e-01,118,8.29545414508509937e-01,113,2352.847577067092
520,365211,8.23736262266601571e-01,62,8.09966228281603695e-01,121,8.21183808495315581e-01,118,2402.987891643308
540,372831,8.26770182899643991e-01,62,8.61149406472216161e-01,121,8.17848031729702107e-01,121,2452.996353197843
560,380451,8.52137792032262253e-01,62,8.76034289074062555e-01,121,8.15182118978911463e-01,114,2503.1933304183185
580,388071,8.21131538309147979e-01,64,8.42334724627350595e-01,121,8.55269072895331273e-01,121,2553.219020725228
600,395499,8.36678401075658718e-01,62,8.67647155495961275e-01,118,8.19287205356979631e-01,118,2602.1349853910506
620,403119,8.09706900935622365e-01,62,8.70590460924551945e-01,121,8.56595665880543478e-01,118,2652.2218956975266
640,410739,8.64780572862829500e-01,62,8.54672286083697941e-01,121,8.23649604188688267e-01,121,2702.38960846141
660,418359,8.31493237158759557e-01,64,8.39774253624405498e-01,121,8.37053157936108572e-01,114,2752.4382254397497
680,425979,8.49178581500775631e-01,62,8.30991818929422643e-01,121,8.67943727457749170e-01,118,2802.720309413038
700,433599,8.30856108688952433e-01,64,8.58163114244687497e-01,121,7.99991843712682615e-01,119,2852.9798758709803
720,441219,8.40077455113849458e-01,62,8.67728317130790350e-01,121,8.33935560244868479e-01,116,2903.08164083492
740,448839,8.41115727900587085e-01,69,8.46042746583578364e-01,121,8.04767567858598265e-01,113,2953.1940844990313
760,456459,8.12608169525844359e-01,62,8.74706119444904395e-01,121,8.47029999211818874e-01,119,3003.2366206413135
780,464079,8.35827682352152990e-01,64,8.59121742620703621e-01,121,8.45754101791819868e-01,121,3053.376700034365
800,471699,8.47247064739198419e-01,62,8.23711614500612477e-01,121,8.10838924374424619e-01,118,3103.4798176260665
820,479319,8.14852830571001219e-01,64,8.68643713456568878e-01,121,8.49451583886844386e-01,121,3153.515758057125
840,486939,8.18686233879472258e-01,62,8.69167773874225502e-01,121,8.17152453617012275e-01,121,3203.6800867719576
860,494559,8.21525492235841259e-01,64,8.62432099675682018e-01,121,8.17665507188150786e-01,121,3253.8320578886196
880,502179,7.82201066728522854e-01,67,8.57710721899317852e-01,121,8.18375478471680684e-01,119,3303.862690385431
900,509799,8.36312783756197220e-01,62,8.28600564108149640e-01,121,8.12465769708342278e-01,121,3353.9183228146285
920,515402,7.36774668461809279e-01,57,8.55494485717257946e-01,121,8.03311251793621284e-01,121,3403.2529960321262
940,520482,,,8.75907221447505102e-01,121,8.22551841708700993e-01,121,3452.311709875241
960,525562,,,8.25179337326847340e-01,121,8.63588660589160395e-01,121,3501.3704927181825
980,530642,,,8.63631970203602384e-01,121,8.16266449178639997e-01,121,3550.512289748527
1000,535722,,,8.58288791617001445e-01,121,7.82729268221157293e-01,121,3599.554254118353
1020,540802,,,8.57500210494746673e-01,121,8.26953031444818909e-01,116,3648.6033220160753
1040,545882,,,8.54136742066268217e-01,121,7.98627961313137957e-01,118,3697.7872185939923
1060,550962,,,8.40441396186900613e-01,121,8.63424708248068717e-01,116,3746.945496900007
1080,556042,,,8.48471917158399869e-01,121,8.18945168204503249e-01,116,3796.0455814264715
1100,561122,,,8.53097901978156825e-01,121,8.40745910404097518e-01,118,3845.281179446727
1120,566202,,,8.60170458763568568e-01,121,8.23926874947991883e-01,119,3894.38374360092
1140,571154,,,8.34976543642671265e-01,118,8.24798346033289276e-01,121,3942.17031633202
1160,576234,,,8.45689941061655848e-01,121,8.62027913446122396e-01,116,3991.2778402473778
1180,581314,,,8.09706369990082497e-01,121,8.15235796195743712e-01,121,4040.312884635292
1200,586394,,,8.29006382727556557e-01,121,8.14858238830709181e-01,119,4089.414286889136
1220,591474,,,8.23101260464042306e-01,121,8.27865028990560026e-01,118,4138.522818607278
1240,596554,,,8.18516080675802060e-01,121,8.62326295682365518e-01,116,4187.5226264018565
1260,601634,,,8.20309129926457992e-01,121,8.42223539935382903e-01,121,4236.5532241771
