"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,105,5.00000000000000000e-01,16,5.00000000000000000e-01,3,2.50746614750333774e-01,2,2.083185535
1,108,2.50000000000000000e-01,1,,,,,2.088392389
2,201,1.56250000000000000e-02,16,,,,,2.19016791
3,1734,5.00000000000000000e-01,256,1.56262032628569358e-02,32,8.59375000000000000e-02,32,5.961965309
20,16350,7.86160055372955080e-01,111,8.21786998404561042e-01,299,7.90542127515128312e-01,118,39.898340007
40,21741,7.69874972957292347e-01,81,7.66459786945707822e-01,86,7.44687996460186685e-01,93,52.707974854999996
60,25926,7.43659795970946780e-01,76,7.45627727514669658e-01,67,7.08231907348563894e-01,109,61.472413737
80,33681,7.65355213004477286e-01,37,7.81478970917011240e-01,124,7.75252058474353634e-01,48,79.21692249300001
100,37596,7.90023201926125740e-01,24,7.55065588203996718e-01,63,7.70461624838945425e-01,21,88.412703835
120,38808,7.40812918033557866e-01,16,7.18040647952718047e-01,20,7.58219253079496669e-01,18,90.722599516
140,40260,7.48226219638847501e-01,19,7.47764417107007473e-01,24,7.59135217379717564e-01,19,94.03173706400001
160,41133,7.45776862639726645e-01,19,7.05972265602510363e-01,14,7.24614683319675934e-01,16,96.037686811
180,42489,7.53870358975135657e-01,18,7.75107744406696164e-01,22,7.70893005226042871e-01,16,99.00621583300001
200,43581,7.55030634451632876e-01,20,7.43752110951723555e-01,18,7.54430261085166864e-01,17,101.337939891
220,44727,7.55153846977443699e-01,16,7.56572292247193579e-01,19,7.64012733503999120e-01,20,104.004537455
240,45867,7.75502747024154337e-01,17,7.66391798855977191e-01,19,7.68564341117970118e-01,20,106.665490718
260,46899,7.63552521343440094e-01,15,7.05319496491281783e-01,17,7.40025480185408813e-01,15,108.79056618700001
280,48111,7.51056326980987676e-01,15,7.46078327317876155e-01,20,7.59388910512853732e-01,16,111.497700436
300,49059,7.64171742620649019e-01,17,7.54395360753112865e-01,16,7.80470752184574512e-01,15,113.57247052000001
320,50055,7.26198557683090828e-01,14,7.68407135712836475e-01,16,7.48691040283582243e-01,14,115.82596865800001
340,51099,7.53987687023825015e-01,22,7.42909583746384938e-01,17,7.24125303437424428e-01,15,118.301454469
360,52047,7.64098269429580812e-01,22,7.82978692315070446e-01,16,7.58148786118814089e-01,20,120.249983474
380,52968,7.79496618755669446e-01,15,7.41512423297819967e-01,15,7.74089081000070012e-01,17,122.52996883
400,53820,8.41257725998971750e-01,15,7.62551068283512157e-01,14,7.30960117384894303e-01,16,124.326928647
420,54816,8.26804900911712992e-01,15,7.48381508899849890e-01,16,8.08913698430894224e-01,15,126.66513044900002
440,55557,8.34080247719830914e-01,15,7.67244448350819730e-01,12,7.78870686638833409e-01,15,128.155393036
460,56364,7.53131503527817325e-01,15,7.08263841527389637e-01,13,8.48609175195358056e-01,15,130.15011376799998
480,57642,8.47507872614486235e-01,15,7.57043368076913747e-01,21,8.22174591277479383e-01,15,133.070294911
500,58647,7.90501900308796079e-01,15,7.63990501053313231e-01,16,7.49544592374185470e-01,15,135.077590778
520,59547,8.28825963401228827e-01,15,7.85417929809037352e-01,15,8.40601487434384120e-01,15,137.16626208899999
540,60447,8.16244600389388064e-01,15,8.35902459392656838e-01,15,7.98111687559137528e-01,14,139.160457914
560,61347,7.54252217252427748e-01,15,7.22085018325282491e-01,15,8.12431286763818816e-01,15,141.26975923999998
580,62247,8.20942197077285329e-01,15,7.97725177406919728e-01,15,7.36742581125117368e-01,15,143.131851144
600,63147,7.82254158289503287e-01,15,8.30314750835440818e-01,15,8.42360198810129801e-01,15,145.110828475
620,64038,8.24988376996521278e-01,15,7.63303805588807616e-01,15,7.39178685290709403e-01,15,147.293141551
640,64938,8.17447773234399766e-01,15,8.31760035431320488e-01,15,7.75106495253569006e-01,15,149.173830722
660,65838,7.90930411115152721e-01,14,8.22676514593506214e-01,15,7.97319871126184965e-01,15,151.24105042899998
680,66738,7.78213003678685400e-01,15,7.96798246663339982e-01,15,8.29662215807552839e-01,15,153.212515565
700,67638,7.84968400457408011e-01,15,8.03056859048685956e-01,15,7.94002969409761006e-01,15,155.31402003
720,68538,7.97311033451216233e-01,15,8.28179545021204611e-01,15,7.60397900242174796e-01,15,157.320764172
740,69423,7.91268722140406555e-01,15,7.70768589973811036e-01,15,8.11451975856022800e-01,15,159.369739308
760,70323,7.45758069625701681e-01,15,8.18572909317784370e-01,15,7.88392594204935904e-01,15,161.486824897
780,71223,8.29384626413886217e-01,15,7.49327135397428123e-01,15,7.33443191947512285e-01,15,163.649183984
800,72123,8.26690388327011250e-01,15,8.20364278491924170e-01,15,7.70063183886339653e-01,14,165.54887921699998
820,72999,8.27058402253986968e-01,15,7.46680378876607098e-01,14,7.54257830270002705e-01,15,167.564094114
840,73899,7.61833519769091749e-01,15,7.90164414351673949e-01,15,7.90049176699107347e-01,15,169.534261082
860,74799,8.29283779095635221e-01,15,7.77268779164181134e-01,15,8.33326041615053525e-01,15,171.924356787
880,75543,8.02632725528126922e-01,14,7.81461187267799784e-01,15,8.28061048921816090e-01,15,173.17471365699998
900,75883,,,8.17799812016536065e-01,15,6.72676907419020198e-01,12,174.111667708
920,76183,,,7.95532867803349752e-01,15,,,175.14702235
940,76483,,,8.14545659496989649e-01,15,,,176.019807971
960,76777,,,7.76050913114620600e-01,14,,,176.957047647
980,77077,,,7.80531646343352703e-01,15,,,177.860099452
1000,77354,,,8.11011552248025902e-01,14,,,178.601259462
