"Iter.","Eval.","Accept.","Steps.","Accept.","Steps.","Accept.","Steps.","Time m:s"
0,36,1.35583078916272914e-01,5,2.99999999999999989e-01,2,3.75000000000549061e-01,2,0.19252964600002542
1,39,2.50000000000000000e-01,1,,,,,0.20994304299995292
2,48,1.25000000000000000e-01,2,,,2.24969203083344449e-01,3,0.2571589719999565
3,813,5.00000000000000000e-01,128,4.08573412473436717e-02,24,1.83223660909382163e-01,64,4.760957606000034
20,17211,7.45461725923231011e-01,227,7.92842776007264827e-01,316,7.58027238267288239e-01,261,97.28809565900008
40,28239,7.69358013745889968e-01,198,7.55704211812733284e-01,176,7.79804434080692666e-01,147,157.73855293200006
60,38412,7.68604512324260303e-01,125,7.28451148327823428e-01,162,7.39086740503258510e-01,165,213.37093215099992
80,48270,7.63864261593852567e-01,141,7.46446616272966046e-01,157,7.62054569207855192e-01,143,267.1793814040001
100,58479,7.60350894197513560e-01,36,7.87416758929013416e-01,162,7.70778387464192472e-01,28,322.648354693
120,59805,7.66547124073938879e-01,22,7.28393051574588335e-01,22,7.66963973044674785e-01,18,330.355635258
140,61239,7.51182394407544196e-01,20,7.51003472551762030e-01,23,7.09862094633725182e-01,22,338.4888798200001
160,62241,7.58645755104647601e-01,20,7.18644427096165717e-01,16,7.55456510150633642e-01,18,344.2327588689999
180,63429,7.10017936292023144e-01,21,7.59825930411616390e-01,19,7.53297627419623472e-01,23,350.65199580399997
200,64785,7.55308610253453416e-01,22,7.25567988762244376e-01,22,7.63374529629717746e-01,19,357.99416508499996
220,66141,7.50351503206873938e-01,22,7.71252665155434114e-01,22,7.67011978893829105e-01,18,365.32718947499995
240,67185,7.31181110481296193e-01,19,7.48528169811089383e-01,17,7.46949063338013586e-01,16,370.962753054
260,68217,6.16936493717909373e-01,70,7.47184917875717280e-01,17,7.15218082743520833e-01,20,376.590359316
280,69597,7.67483626374240280e-01,25,7.49018356393922669e-01,22,7.86841368515544648e-01,21,384.591182236
300,70593,7.59823413100513601e-01,18,7.55536398726180725e-01,16,7.64188693710304623e-01,18,390.4102877229999
320,71733,7.50351120578916730e-01,20,7.57067634798899713e-01,19,7.59814635171992547e-01,17,396.91601059900006
340,72897,7.44386458787478777e-01,18,7.62538813967402751e-01,19,6.99363828925450348e-01,16,403.6662902659999
360,73845,7.59146655376019663e-01,23,7.48585243386406640e-01,16,7.64956189078008220e-01,23,409.013292705
380,74889,7.49920399420249795e-01,20,7.60253972473492468e-01,17,7.23862378141751917e-01,18,414.82121722499994
400,75909,7.11844364866180856e-01,16,7.44598665750519695e-01,17,7.89782602632125075e-01,16,420.497570548
420,76905,7.83116969162877985e-01,21,7.71804698149258006e-01,16,8.28401929124099268e-01,15,426.02109747199995
440,78141,7.35262015970351346e-01,17,7.47963328911099956e-01,20,8.31215975142646113e-01,15,433.121556103
460,79233,7.93169316846842554e-01,20,7.39833020938907238e-01,18,7.87191773340661483e-01,15,439.3398889849999
480,80394,8.45445959547084458e-01,15,7.63064142910491516e-01,19,8.27510300580268199e-01,15,446.03793024000004
500,81462,8.11188767637127550e-01,15,7.32353212911029394e-01,17,8.39330695468615273e-01,15,452.9691828609999
520,82362,8.01631263724815302e-01,14,8.07889527114102668e-01,15,8.39229416252962657e-01,15,458.59877211800006
540,83262,7.38890064859344831e-01,15,7.64203187573708309e-01,15,8.26924003222887949e-01,15,463.79829912899993
560,84162,8.62644761448130182e-01,15,7.83516923941056653e-01,15,8.00549168035164849e-01,15,468.9535214189999
580,85062,8.28715125497117899e-01,15,8.30265591957049187e-01,15,7.84877447162916519e-01,15,474.20128235899995
600,85962,8.59480187366491455e-01,15,7.87853906740935916e-01,15,7.67092639815393329e-01,15,479.17428723599994
620,86862,7.67188564005582996e-01,15,7.31333347461753935e-01,15,7.97155077084634955e-01,15,484.2339951130001
640,87762,8.09641276211718219e-01,15,7.68622380108041403e-01,15,8.05681235324173350e-01,15,489.36023222000006
660,88662,7.68521457888447279e-01,15,7.65264912523310747e-01,15,8.34249946367058848e-01,15,494.6910796420001
680,89562,7.52164125123213956e-01,14,7.92034472215155216e-01,15,7.95650390135734353e-01,15,499.7520973879999
700,90462,7.90104511330629422e-01,15,7.17689093803973277e-01,15,7.63123079305086383e-01,15,504.9815943100001
720,91362,8.05029114050074823e-01,15,7.98769859298264828e-01,15,7.87245237596354563e-01,15,510.274089699
740,92262,8.05045139755383388e-01,15,7.61693089261491374e-01,15,8.26793993865042820e-01,15,515.39614393
760,93162,8.01342237331776341e-01,15,7.38785847421564390e-01,15,8.32473313418442107e-01,15,520.4079709480001
780,94044,8.19480032267752789e-01,15,7.59518207700262571e-01,14,7.56584005335680265e-01,15,525.319249663
800,94944,7.98215194300545661e-01,15,8.32648410907545156e-01,15,7.77764271440941846e-01,15,530.2456880850001
820,95814,8.55985740413102270e-01,15,7.63723493472807657e-01,14,7.58516380330220064e-01,15,535.0035142569999
840,96714,7.98999577765448277e-01,15,7.46472646681061280e-01,15,8.43655357504638492e-01,14,539.9338455000001
860,97571,7.75384704852897455e-01,15,7.79502181190906640e-01,15,7.42864159778101829e-01,15,544.611900065
880,98171,7.78634569731937343e-01,15,7.16537680965326218e-01,15,,,547.87633569
900,98771,7.90189063841790107e-01,15,7.87060436688949316e-01,15,,,551.154198957
920,99371,8.02309726758803521e-01,14,7.25254472996988198e-01,15,,,554.4642599279999
940,99914,8.06955382713607117e-01,15,7.62432168067715410e-01,15,,,557.427818084
960,100214,,,7.82198199455778953e-01,15,,,559.0627589679999
980,100509,,,7.66672792190231656e-01,15,,,560.668563734
1000,100794,,,7.64871626113388658e-01,15,,,562.224922104
